C1s Scan
	Characteristic Energy eV	1486.68	Acquisition Time s	0.05
KE_C1s Scan	BE_C1s Scan	CPS_C1s Scan	C-C/C-H_1_C1s Scan	C-O_2_C1s Scan	C=O_3_C1s Scan	O-C=O_4_C1s Scan	Background_C1s Scan	Envelope_C1s Scan	Normalised_Residual_C1s Scan	Residual_C1s Scan
1188.94	297.739	459.914	459.914	459.914	459.914	459.914	459.914	459.914	0	0
1189.04	297.639	291.032	291.032	291.032	291.032	291.032	291.032	291.032	0	0
1189.14	297.539	475.504	475.504	475.504	475.504	475.504	475.504	475.504	0	0
1189.24	297.439	491.286	491.286	491.286	491.286	491.286	491.286	491.286	0	0
1189.34	297.339	473.77	473.77	473.77	473.77	473.77	473.77	473.77	0	0
1189.44	297.239	366.728	366.728	366.728	366.728	366.728	366.728	366.728	0	0
1189.54	297.139	409.896	409.896	409.896	409.896	409.896	409.896	409.896	0	0
1189.64	297.039	358.462	358.462	358.462	358.462	358.462	358.462	358.462	0	0
1189.74	296.939	511.28	511.28	511.28	511.28	511.28	511.28	511.28	0	0
1189.84	296.839	430.672	430.672	430.672	430.672	430.672	430.672	430.672	0	0
1189.94	296.739	408.62	408.62	408.62	408.62	408.62	408.62	408.62	0	0
1190.04	296.639	637.186	637.186	637.186	637.186	637.186	637.186	637.186	0	0
1190.14	296.539	272.64	272.64	272.64	272.64	272.64	272.64	272.64	0	0
1190.24	296.439	254.488	254.488	254.488	254.488	254.488	254.488	254.488	0	0
1190.34	296.339	401.532	401.532	401.532	401.532	401.532	401.532	401.532	0	0
1190.44	296.239	378.058	378.058	378.058	378.058	378.058	378.058	378.058	0	0
1190.54	296.139	405.63	405.63	405.63	405.63	405.63	405.63	405.63	0	0
1190.64	296.039	410.4	410.4	410.4	410.4	410.4	410.4	410.4	0	0
1190.74	295.939	338.468	338.468	338.468	338.468	338.468	338.468	338.468	0	0
1190.84	295.839	361.862	361.862	361.862	361.862	361.862	361.862	361.862	0	0
1190.94	295.739	357.408	357.408	357.408	357.408	357.408	357.408	357.408	0	0
1191.04	295.639	437.022	437.022	437.022	437.022	437.022	437.022	437.022	0	0
1191.14	295.539	434.508	434.508	434.508	434.508	434.508	434.508	434.508	0	0
1191.24	295.439	544.572	544.572	544.572	544.572	544.572	544.572	544.572	0	0
1191.34	295.339	225.878	225.878	225.878	225.878	225.878	225.878	225.878	0	0
1191.44	295.239	296.184	296.184	296.184	296.184	296.184	296.184	296.184	0	0
1191.54	295.139	459.756	459.756	459.756	459.756	459.756	459.756	459.756	0	0
1191.64	295.039	306.012	306.012	306.012	306.012	306.012	306.012	306.012	0	0
1191.74	294.939	303.234	303.234	303.234	303.234	303.234	303.234	303.234	0	0
1191.84	294.839	355.648	355.648	355.648	355.648	355.648	355.648	355.648	0	0
1191.94	294.739	180.136	180.136	180.136	180.136	180.136	180.136	180.136	0	0
1192.04	294.639	169.292	169.292	169.292	169.292	169.292	169.292	169.292	0	0
1192.14	294.539	260.64	260.64	260.64	260.64	260.64	260.64	260.64	0	0
1192.24	294.439	230.328	230.328	230.328	230.328	230.328	230.328	230.328	0	0
1192.34	294.339	318.822	318.822	318.822	318.822	318.822	318.822	318.822	0	0
1192.44	294.239	430.256	430.256	430.256	430.256	430.256	430.256	430.256	0	0
1192.54	294.139	310.208	310.208	310.208	310.208	310.208	310.208	310.208	0	0
1192.64	294.039	202.616	202.616	202.616	202.616	202.616	202.616	202.616	0	0
1192.74	293.939	222.802	222.802	222.802	222.802	222.802	222.802	222.802	0	0
1192.84	293.839	431.104	431.104	431.104	431.104	431.104	431.104	431.104	0	0
1192.94	293.739	124.56	124.56	124.56	124.56	124.56	124.56	124.56	0	0
1193.04	293.639	156.579	156.579	156.579	156.579	156.579	156.579	156.579	0	0
1193.14	293.539	172.378	172.378	172.378	172.378	172.378	172.378	172.378	0	0
1193.24	293.439	209.782	209.782	209.782	209.782	209.782	209.782	209.782	0	0
1193.34	293.339	266.1	266.1	266.1	266.1	266.1	266.1	266.1	0	0
1193.44	293.239	196.653	196.653	196.653	196.653	196.653	196.653	196.653	0	0
1193.54	293.139	135.665	135.665	135.665	135.665	135.665	135.665	135.665	0	0
1193.64	293.039	172.954	172.954	172.954	172.954	172.954	172.954	172.954	0	0
1193.74	292.939	93.028	93.028	93.028	93.028	93.028	93.028	93.028	0	0
1193.84	292.839	285.93	285.93	285.93	285.93	285.93	285.93	285.93	0	0
1193.94	292.739	80.7072	80.7072	80.7072	80.7072	80.7072	80.7072	80.7072	0	0
1194.04	292.639	217.498	217.498	217.498	217.498	217.498	217.498	217.498	0	0
1194.14	292.539	119.954	119.954	119.954	119.954	119.954	119.954	119.954	0	0
1194.24	292.439	99.3418	99.3418	99.3418	99.3418	99.3418	99.3418	99.3418	0	0
1194.34	292.339	40.6066	40.6066	40.6066	40.6066	40.6067	40.6066	40.6067	0	0
1194.44	292.239	42.5204	42.5204	42.5204	42.5204	42.5206	42.5204	42.5206	0	0
1194.54	292.139	72.6858	72.6858	72.6858	72.6858	72.6861	72.6858	72.6861	0	0
1194.64	292.039	117.697	117.697	117.697	117.697	117.698	117.697	117.698	0	0
1194.74	291.939	116.367	116.367	116.367	116.367	116.369	116.367	116.369	0	0
1194.84	291.839	99.1798	99.1798	99.1798	99.1798	99.1829	99.1798	99.1829	0	0
1194.94	291.739	90.6098	90.6098	90.6098	90.6098	90.6159	90.6098	90.6159	0	0
1195.04	291.639	107.289	107.289	107.289	107.289	107.301	107.289	107.301	0	0
1195.14	291.539	89.1336	89.1336	89.1336	89.1336	89.1559	89.1336	89.1559	0	0
1195.24	291.439	112.627	112.627	112.627	112.627	112.668	112.627	112.668	0	0
1195.34	291.339	70.3014	70.3014	70.3014	70.3014	70.3773	70.3014	70.3774	0	0
1195.44	291.239	142.09	142.09	142.09	142.09	142.225	142.09	142.226	0	0
1195.54	291.139	98.3254	98.3254	98.3254	98.3255	98.5636	98.3254	98.5638	0	0
1195.64	291.039	37.3394	79.6783	79.6783	79.6786	80.0877	79.6783	80.088	1.56431	2.13743
1195.74	290.939	103.346	79.6827	79.6827	79.6833	80.3724	79.6827	80.3731	-0.50531	-1.14866
1195.84	290.839	19.9921	79.6939	79.6939	79.6952	80.8327	79.6939	80.834	3.0427	3.0421
1195.94	290.739	33.0504	79.7026	79.7026	79.7053	81.5457	79.7026	81.5483	1.88634	2.4249
1196.04	290.639	29.4614	79.7121	79.7121	79.7174	82.6352	79.7121	82.6405	2.19078	2.65896
1196.14	290.539	62.7838	79.7152	79.7152	79.7257	84.2587	79.7152	84.2692	0.606323	1.07427
1196.24	290.439	177.009	79.7335	79.7335	79.7537	86.6529	79.7335	86.6732	-1.51826	-4.51679
1196.34	290.339	85.4286	79.7345	79.7345	79.7728	90.0579	79.7345	90.0962	0.112921	0.233379
1196.44	290.239	118.714	79.7418	79.7418	79.8128	94.8256	79.7418	94.8966	-0.488796	-1.19087
1196.54	290.139	158.692	79.7566	79.7566	79.8856	101.333	79.7566	101.462	-1.01586	-2.86152
1196.64	290.039	74.5844	79.7576	79.7576	79.9872	109.958	79.7576	110.188	0.921838	1.78018
1196.74	289.939	127.833	79.7666	79.7666	80.1674	121.105	79.7666	121.506	-0.125135	-0.316363
1196.84	289.839	112.976	79.7728	79.7729	80.4583	135.063	79.7728	135.749	0.479076	1.13863
1196.94	289.739	172.142	79.7902	79.7902	80.9396	151.983	79.7902	153.133	-0.323974	-0.950472
1197.04	289.639	177.746	79.8085	79.8087	81.6975	171.725	79.8085	173.614	-0.0692976	-0.206587
1197.14	289.539	69.0538	79.8105	79.811	82.8532	193.778	79.8105	196.821	3.43803	6.38836
1197.24	289.439	171.523	79.8277	79.8287	84.631	217.236	79.8277	222.04	0.862516	2.52588
1197.34	289.339	207.802	79.8517	79.8539	87.2824	240.699	79.8517	248.132	0.625591	2.01651
1197.44	289.239	352.77	79.9029	79.9074	91.1658	262.418	79.9029	273.686	-0.941521	-3.95422
1197.54	289.139	351.602	79.9538	79.9631	96.6768	280.414	79.9538	297.146	-0.649386	-2.72279
1197.64	289.039	256.864	79.9869	80.0057	104.303	292.833	79.9869	317.168	0.841355	3.0152
1197.74	288.939	496.816	80.0651	80.102	114.675	298.36	80.0651	333.007	-1.64334	-8.19047
1197.84	288.839	310.374	80.1082	80.1795	128.305	296.278	80.1082	344.546	0.433724	1.7086
1197.94	288.739	411.504	80.1703	80.3052	145.796	286.89	80.1703	352.65	-0.64874	-2.94268
1198.04	288.639	330.98	80.2173	80.4675	167.513	271.243	80.2173	358.789	0.341796	1.39044
1198.14	288.539	332.666	80.2647	80.7194	193.598	251.025	80.2647	364.814	0.394124	1.60739
1198.24	288.439	262.478	80.2988	81.1091	223.733	228.166	80.2988	372.411	1.51728	5.49665
1198.34	288.339	438.316	80.366	81.7808	257.087	204.593	80.3659	382.73	-0.59369	-2.77932
1198.44	288.239	381.956	80.4226	82.8441	292.071	181.839	80.4224	395.909	0.159645	0.697666
1198.54	288.139	362.24	80.4757	84.5381	326.481	161.051	80.4752	411.12	0.574274	2.44401
1198.64	288.039	462.774	80.5481	87.2277	357.621	142.937	80.5469	426.693	-0.375041	-1.80405
1198.74	287.939	413.326	80.6124	91.3766	382.568	127.746	80.6093	440.475	0.298599	1.35744
1198.84	287.839	532.154	80.7015	97.7014	398.744	115.478	80.6939	450.543	-0.791071	-4.08055
1198.94	287.739	433.224	80.778	107.086	404.287	105.853	80.76	455.724	0.241718	1.125
1199.04	287.639	480.444	80.8769	120.761	398.581	98.5439	80.8349	456.258	-0.246737	-1.20932
1199.14	287.539	459.046	81.0001	140.222	382.29	93.1382	80.9058	453.933	-0.05336	-0.25564
1199.24	287.439	520.004	81.1961	167.287	357.277	89.2618	80.9881	452.058	-0.666262	-3.39729
1199.34	287.339	530.752	81.5174	203.981	326.156	86.5539	81.0724	454.991	-0.735334	-3.78805
1199.44	287.239	403.192	82.0584	252.4	291.8	84.6908	81.1327	467.551	0.716705	3.21796
1199.54	287.139	392.526	83.0772	314.54	256.94	83.4542	81.1911	494.439	1.15021	5.09563
1199.64	287.039	454.574	84.9817	391.874	223.788	82.6718	81.2611	539.533	0.891029	4.24795
1199.74	286.939	489.104	88.5296	484.879	193.866	82.1993	81.3375	605.461	1.17646	5.81783
1199.84	286.839	995.862	95.0187	592.602	168.119	82.025	81.5089	693.238	-2.14432	-15.1312
1199.94	286.739	866.944	106.356	711.842	146.719	81.959	81.6561	801.908	-0.493906	-3.25181
1200.04	286.639	813.232	125.951	837.137	129.544	81.9675	81.7932	929.219	0.909469	5.79936
1200.14	286.539	1109.7	158.598	960.678	116.252	82.0841	81.9859	1071.65	-0.255408	-1.90249
1200.24	286.439	1109.25	212.155	1072.69	106.237	82.2327	82.1784	1226.78	0.789042	5.87625
1200.34	286.339	1693.1	296.934	1162.88	99.0157	82.5097	82.4803	1393.9	-1.62595	-14.96
1200.44	286.239	1391.15	427.146	1221.7	93.855	82.7412	82.7256	1577.27	1.11583	9.30612
1200.54	286.139	1697.8	622.669	1242.64	90.3663	83.0364	83.0283	1789.63	0.498354	4.59162
1200.64	286.039	1945.49	904.463	1223.28	88.1178	83.3815	83.3774	2049.11	0.525314	5.18106
1200.74	285.939	2217.6	1301.26	1165.93	86.7784	83.7794	83.7774	2386.42	0.801597	8.44079
1200.84	285.839	3078.24	1837.21	1077.24	86.2005	84.3396	84.3386	2831.98	-0.992507	-12.3132
1200.94	285.739	3747.84	2534.53	966.529	86.1575	85.0257	85.0252	3417.17	-1.20778	-16.5334
1201.04	285.639	4441.84	3406.85	844.185	86.5166	85.842	85.8418	4165.87	-0.925913	-13.7987
1201.14	285.539	4745.54	4441.83	719.873	87.1093	86.7152	86.7151	5075.39	1.07067	16.4923
1201.24	285.439	6328.74	5607.42	601.751	88.1107	87.885	87.885	6121.51	-0.582474	-10.3614
1201.34	285.339	6970.62	6830.82	495.179	89.3016	89.1749	89.1749	7236.95	0.713302	13.3166
1201.44	285.239	8200.22	8009.96	403.405	90.7648	90.6951	90.6951	8322.74	0.302548	6.12622
1201.54	285.139	9206.8	9016.23	327.473	92.4412	92.4036	92.4036	9251.33	0.103778	2.22661
1201.64	285.039	10590.2	9728.62	267.004	94.391	94.3711	94.3711	9901.27	-1.49703	-34.4484
1201.74	284.939	10424.4	10037.5	220.267	96.3175	96.3072	96.3072	10161.4	-0.575979	-13.1498
1201.84	284.839	9623.64	9904.91	185.179	98.098	98.0928	98.0928	9992	0.839637	18.4182
1201.94	284.739	8984.06	9349.4	159.648	99.7608	99.7582	99.7582	9409.29	1.00316	21.2614
1202.04	284.639	8229.62	8447.55	141.616	101.283	101.282	101.282	8487.88	0.63659	12.9132
1202.14	284.539	7993.62	7325.35	129.37	102.762	102.761	102.761	7351.96	-1.60478	-32.0828
1202.24	284.439	6935.68	6108.02	121.241	104.042	104.042	104.042	6125.22	-2.17606	-40.5229
1202.34	284.339	5192.32	4911.58	115.89	104.996	104.995	104.995	4922.48	-0.837358	-13.492
1202.44	284.239	3498.74	3819.2	112.395	105.632	105.632	105.632	3825.97	1.23702	16.3613
1202.54	284.139	2584.3	2882.28	110.211	106.096	106.096	106.096	2886.39	1.32878	15.1046
1202.64	284.039	1911.36	2115.47	108.889	106.434	106.434	106.434	2117.93	1.05653	10.3285
1202.74	283.939	1661.66	1519.19	108.161	106.726	106.726	106.726	1520.62	-0.773661	-7.05191
1202.84	283.839	1166.88	1070.97	107.747	106.925	106.925	106.925	1071.79	-0.622416	-4.75421
1202.94	283.739	800.158	746.573	107.516	107.055	107.055	107.055	747.035	-0.419937	-2.65617
1203.04	283.639	618.208	520.575	107.404	107.15	107.15	107.15	520.829	-0.875752	-4.86893
1203.14	283.539	518.012	366.766	107.364	107.227	107.227	107.227	366.903	-1.48459	-7.55544
