C1s Scan
	Characteristic Energy eV	1486.68	Acquisition Time s	0.05
KE_C1s Scan	BE_C1s Scan	CPS_C1s Scan	C-C/C-H_1_C1s Scan	C-O_2_C1s Scan	C=O_3_C1s Scan	O-C=O_4_C1s Scan	Background_C1s Scan	Envelope_C1s Scan	Normalised_Residual_C1s Scan	Residual_C1s Scan
1188.86	297.824	906.686	906.686	906.686	906.686	906.686	906.686	906.686	0	0
1188.96	297.724	1169.42	1169.42	1169.42	1169.42	1169.42	1169.42	1169.42	0	0
1189.06	297.624	1260.47	1260.47	1260.47	1260.47	1260.47	1260.47	1260.47	0	0
1189.16	297.524	1037.39	1037.39	1037.39	1037.39	1037.39	1037.39	1037.39	0	0
1189.26	297.424	1032.98	1032.98	1032.98	1032.98	1032.98	1032.98	1032.98	0	0
1189.36	297.324	992.856	992.856	992.856	992.856	992.856	992.856	992.856	0	0
1189.46	297.224	1148.8	1148.8	1148.8	1148.8	1148.8	1148.8	1148.8	0	0
1189.56	297.124	962.362	962.362	962.362	962.362	962.362	962.362	962.362	0	0
1189.66	297.024	947.058	947.058	947.058	947.058	947.058	947.058	947.058	0	0
1189.76	296.924	753.268	753.268	753.268	753.268	753.268	753.268	753.268	0	0
1189.86	296.824	897.122	897.122	897.122	897.122	897.122	897.122	897.122	0	0
1189.96	296.724	875.556	875.556	875.556	875.556	875.556	875.556	875.556	0	0
1190.06	296.624	791.564	791.564	791.564	791.564	791.564	791.564	791.564	0	0
1190.16	296.524	826.306	826.306	826.306	826.306	826.306	826.306	826.306	0	0
1190.26	296.424	770.472	770.472	770.472	770.472	770.472	770.472	770.472	0	0
1190.36	296.324	912.97	912.97	912.97	912.97	912.97	912.97	912.97	0	0
1190.46	296.224	1008.65	1008.65	1008.65	1008.65	1008.65	1008.65	1008.65	0	0
1190.56	296.124	905.7	905.7	905.7	905.7	905.7	905.7	905.7	0	0
1190.66	296.024	918.612	918.612	918.612	918.612	918.612	918.612	918.612	0	0
1190.76	295.924	585.81	585.81	585.81	585.81	585.81	585.81	585.81	0	0
1190.86	295.824	871.606	871.606	871.606	871.606	871.606	871.606	871.606	0	0
1190.96	295.724	822.04	822.04	822.04	822.04	822.04	822.04	822.04	0	0
1191.06	295.624	894.664	894.664	894.664	894.664	894.664	894.664	894.664	0	0
1191.16	295.524	452.544	452.544	452.544	452.544	452.544	452.544	452.544	0	0
1191.26	295.424	673.35	673.35	673.35	673.35	673.35	673.35	673.35	0	0
1191.36	295.324	693.93	693.93	693.93	693.93	693.93	693.93	693.93	0	0
1191.46	295.224	684.82	684.82	684.82	684.82	684.82	684.82	684.82	0	0
1191.56	295.124	688.546	688.546	688.546	688.546	688.546	688.546	688.546	0	0
1191.66	295.024	628.844	628.844	628.844	628.844	628.844	628.844	628.844	0	0
1191.76	294.924	530.88	530.88	530.88	530.88	530.88	530.88	530.88	0	0
1191.86	294.824	562.256	562.256	562.256	562.256	562.256	562.256	562.256	0	0
1191.96	294.724	787.564	787.564	787.564	787.564	787.564	787.564	787.564	0	0
1192.06	294.624	456.51	456.51	456.51	456.51	456.51	456.51	456.51	0	0
1192.16	294.524	507.268	507.268	507.268	507.268	507.268	507.268	507.268	0	0
1192.26	294.424	534.186	534.186	534.186	534.186	534.186	534.186	534.186	0	0
1192.36	294.324	516.992	516.992	516.992	516.992	516.992	516.992	516.992	0	0
1192.46	294.224	470.742	470.742	470.742	470.742	470.742	470.742	470.742	0	0
1192.56	294.124	607.842	607.842	607.842	607.842	607.842	607.842	607.842	0	0
1192.66	294.024	472.032	472.032	472.032	472.032	472.032	472.032	472.032	0	0
1192.76	293.924	648.142	648.142	648.142	648.142	648.142	648.142	648.142	0	0
1192.86	293.824	540.098	540.098	540.098	540.098	540.098	540.098	540.098	0	0
1192.96	293.724	407.888	407.888	407.888	407.888	407.888	407.888	407.888	0	0
1193.06	293.624	465.426	465.426	465.426	465.426	465.426	465.426	465.426	0	0
1193.16	293.524	295.834	295.834	295.834	295.834	295.834	295.834	295.834	0	0
1193.26	293.424	335.474	335.474	335.474	335.474	335.474	335.474	335.474	0	0
1193.36	293.324	463.848	463.848	463.848	463.848	463.848	463.848	463.848	0	0
1193.46	293.224	299.026	299.026	299.026	299.026	299.026	299.026	299.026	0	0
1193.56	293.124	347.36	347.36	347.36	347.36	347.361	347.36	347.361	0	0
1193.66	293.024	410.95	410.95	410.95	410.95	410.951	410.95	410.951	0	0
1193.76	292.924	265.156	265.156	265.156	265.156	265.158	265.156	265.158	0	0
1193.86	292.824	294.546	294.546	294.546	294.546	294.55	294.546	294.55	0	0
1193.96	292.724	264.388	264.388	264.388	264.388	264.394	264.388	264.394	0	0
1194.06	292.624	415.094	415.094	415.094	415.094	415.105	415.094	415.105	0	0
1194.16	292.524	232.618	232.618	232.618	232.618	232.636	232.618	232.637	0	0
1194.26	292.424	444.282	444.282	444.282	444.282	444.313	444.282	444.313	0	0
1194.36	292.324	271.164	271.164	271.164	271.164	271.216	271.164	271.216	0	0
1194.46	292.224	230.514	230.514	230.514	230.514	230.599	230.514	230.599	0	0
1194.56	292.124	132.97	132.97	132.97	132.97	133.108	132.97	133.108	0	0
1194.66	292.024	181.839	181.839	181.839	181.84	182.059	181.839	182.06	0	0
1194.76	291.924	99.181	99.181	99.181	99.1813	99.5287	99.181	99.529	0	0
1194.86	291.824	127.949	127.949	127.949	127.95	128.491	127.949	128.491	0	0
1194.96	291.724	131.609	131.609	131.609	131.61	132.44	131.609	132.441	0	0
1195.06	291.624	233.436	233.436	233.436	233.438	234.701	233.436	234.703	0	0
1195.16	291.524	199.969	199.969	199.969	199.972	201.861	199.969	201.865	0	0
1195.26	291.424	303.25	303.25	303.25	303.256	306.053	303.25	306.059	0	0
1195.36	291.324	386.01	386.01	386.01	386.02	390.103	386.01	390.114	0	0
1195.46	291.224	263.564	263.564	263.564	263.582	269.456	263.564	269.474	0	0
1195.56	291.124	256.864	256.864	256.864	256.895	265.259	256.864	265.29	0	0
1195.66	291.024	212.662	225.49	225.49	225.541	237.261	225.49	237.312	0.377967	1.23249
1195.76	290.924	206.946	225.489	225.489	225.574	241.816	225.489	241.9	0.54332	1.74771
1195.86	290.824	332.388	225.485	225.485	225.623	247.803	225.485	247.94	-1.03574	-4.22238
1195.96	290.724	238.506	225.485	225.485	225.707	255.566	225.485	255.788	0.250231	0.864124
1196.06	290.624	342.752	225.48	225.48	225.833	265.531	225.48	265.884	-0.92841	-3.84339
1196.16	290.524	258.082	225.478	225.479	226.033	277.969	225.478	278.525	0.284538	1.02213
1196.26	290.424	192.392	225.477	225.478	226.337	293.399	225.477	294.26	1.64221	5.0934
1196.36	290.324	372.462	225.471	225.474	226.784	312.008	225.471	313.324	-0.685194	-2.95692
1196.46	290.224	300.194	225.468	225.473	227.454	334.048	225.468	336.039	0.462601	1.79223
1196.56	290.124	327.408	225.464	225.473	228.416	359.657	225.464	362.618	0.435119	1.76051
1196.66	290.024	415.238	225.456	225.472	229.807	388.514	225.456	392.88	-0.245338	-1.11789
1196.76	289.924	523.556	225.444	225.472	231.76	420.351	225.444	426.695	-0.946568	-4.84304
1196.86	289.824	398.836	225.437	225.485	234.483	454.265	225.437	463.358	0.722431	3.22611
1196.96	289.724	341.672	225.432	225.515	238.244	489.162	225.432	502.057	1.94018	8.01923
1197.06	289.624	594.552	225.417	225.557	243.276	523.542	225.417	541.54	-0.486145	-2.65061
1197.16	289.524	619.654	225.401	225.636	250.036	555.761	225.401	580.631	-0.350532	-1.95114
