C1s Scan
	Characteristic Energy eV	1486.68	Acquisition Time s	0.05
KE_C1s Scan	BE_C1s Scan	CPS_C1s Scan	C-C/C-H_1_C1s Scan	C-O_2_C1s Scan	C=O_3_C1s Scan	O-C=O_4_C1s Scan	Background_C1s Scan	Envelope_C1s Scan	Normalised_Residual_C1s Scan	Residual_C1s Scan
1189.06	297.621	1841.87	1841.87	1841.87	1841.87	1841.87	1841.87	1841.87	0	0
1189.16	297.521	2581.14	2581.14	2581.14	2581.14	2581.14	2581.14	2581.14	0	0
1189.26	297.421	2018.28	2018.28	2018.28	2018.28	2018.28	2018.28	2018.28	0	0
1189.36	297.321	1817.43	1817.43	1817.43	1817.43	1817.43	1817.43	1817.43	0	0
1189.46	297.221	2078.76	2078.76	2078.76	2078.76	2078.76	2078.76	2078.76	0	0
1189.56	297.121	1985.26	1985.26	1985.26	1985.26	1985.26	1985.26	1985.26	0	0
1189.66	297.021	1920.14	1920.14	1920.14	1920.14	1920.14	1920.14	1920.14	0	0
1189.76	296.921	1937.17	1937.17	1937.17	1937.17	1937.17	1937.17	1937.17	0	0
1189.86	296.821	2143.62	2143.62	2143.62	2143.62	2143.62	2143.62	2143.62	0	0
1189.96	296.721	1579.92	1579.92	1579.92	1579.92	1579.92	1579.92	1579.92	0	0
1190.06	296.621	1676.39	1676.39	1676.39	1676.39	1676.39	1676.39	1676.39	0	0
1190.16	296.521	1648.09	1648.09	1648.09	1648.09	1648.09	1648.09	1648.09	0	0
1190.26	296.421	1838.96	1838.96	1838.96	1838.96	1838.96	1838.96	1838.96	0	0
1190.36	296.321	1714.99	1714.99	1714.99	1714.99	1714.99	1714.99	1714.99	0	0
1190.46	296.221	1613.85	1613.85	1613.85	1613.85	1613.85	1613.85	1613.85	0	0
1190.56	296.121	1579.48	1579.48	1579.48	1579.48	1579.48	1579.48	1579.48	0	0
1190.66	296.021	1435.74	1435.74	1435.74	1435.74	1435.74	1435.74	1435.74	0	0
1190.76	295.921	1804.9	1804.9	1804.9	1804.9	1804.9	1804.9	1804.9	0	0
1190.86	295.821	1863.01	1863.01	1863.01	1863.01	1863.01	1863.01	1863.01	0	0
1190.96	295.721	1574.2	1574.2	1574.2	1574.2	1574.2	1574.2	1574.2	0	0
1191.06	295.621	1506.15	1506.15	1506.15	1506.15	1506.15	1506.15	1506.15	0	0
1191.16	295.521	1629.58	1629.58	1629.58	1629.58	1629.58	1629.58	1629.58	0	0
1191.26	295.421	1481.89	1481.89	1481.89	1481.89	1481.89	1481.89	1481.89	0	0
1191.36	295.321	1390.54	1390.54	1390.54	1390.54	1390.54	1390.54	1390.54	0	0
1191.46	295.221	1458.88	1458.88	1458.88	1458.88	1458.88	1458.88	1458.88	0	0
1191.56	295.121	1476.6	1476.6	1476.6	1476.6	1476.6	1476.6	1476.6	0	0
1191.66	295.021	1233.62	1233.62	1233.62	1233.62	1233.62	1233.62	1233.62	0	0
1191.76	294.921	1550.62	1550.62	1550.62	1550.62	1550.62	1550.62	1550.62	0	0
1191.86	294.821	1388.81	1388.81	1388.81	1388.81	1388.81	1388.81	1388.81	0	0
1191.96	294.721	1393.23	1393.23	1393.23	1393.23	1393.23	1393.23	1393.23	0	0
1192.06	294.621	1081.32	1081.32	1081.32	1081.32	1081.32	1081.32	1081.32	0	0
1192.16	294.521	1144.92	1144.92	1144.92	1144.92	1144.92	1144.92	1144.92	0	0
1192.26	294.421	1230.93	1230.93	1230.93	1230.93	1230.93	1230.93	1230.93	0	0
1192.36	294.321	1233.33	1233.33	1233.33	1233.33	1233.33	1233.33	1233.33	0	0
1192.46	294.221	1111.59	1111.59	1111.59	1111.59	1111.59	1111.59	1111.59	0	0
1192.56	294.121	1245.77	1245.77	1245.77	1245.77	1245.77	1245.77	1245.77	0	0
1192.66	294.021	888.898	888.898	888.898	888.898	888.898	888.898	888.898	0	0
1192.76	293.921	1029.21	1029.21	1029.21	1029.21	1029.21	1029.21	1029.21	0	0
1192.86	293.821	881.538	881.538	881.538	881.538	881.538	881.538	881.538	0	0
1192.96	293.721	1160.35	1160.35	1160.35	1160.35	1160.35	1160.35	1160.35	0	0
1193.06	293.621	967.582	967.582	967.582	967.582	967.582	967.582	967.582	0	0
1193.16	293.521	858.576	858.576	858.576	858.576	858.576	858.576	858.576	0	0
1193.26	293.421	719.174	719.174	719.174	719.174	719.174	719.174	719.174	0	0
1193.36	293.321	1009.02	1009.02	1009.02	1009.02	1009.02	1009.02	1009.02	0	0
1193.46	293.221	1048.83	1048.83	1048.83	1048.83	1048.83	1048.83	1048.83	0	0
1193.56	293.121	769.374	769.374	769.374	769.374	769.374	769.374	769.374	0	0
1193.66	293.021	940.884	940.884	940.884	940.884	940.884	940.884	940.884	0	0
1193.76	292.921	735.944	735.944	735.944	735.944	735.944	735.944	735.944	0	0
1193.86	292.821	593.42	593.42	593.42	593.42	593.42	593.42	593.42	0	0
1193.96	292.721	938.884	938.884	938.884	938.884	938.884	938.884	938.884	0	0
1194.06	292.621	565.394	565.394	565.394	565.394	565.394	565.394	565.394	0	0
1194.16	292.521	543	543	543	543	543.001	543	543.001	0	0
1194.26	292.421	543.856	543.856	543.856	543.856	543.857	543.856	543.857	0	0
1194.36	292.321	588.354	588.354	588.354	588.354	588.356	588.354	588.356	0	0
1194.46	292.221	528.22	528.22	528.22	528.22	528.224	528.22	528.224	0	0
1194.56	292.121	577.626	577.626	577.626	577.626	577.634	577.626	577.634	0	0
1194.66	292.021	562.442	562.442	562.442	562.442	562.458	562.442	562.458	0	0
1194.76	291.921	605.9	605.9	605.9	605.9	605.93	605.9	605.93	0	0
1194.86	291.821	690.042	690.042	690.042	690.042	690.097	690.042	690.097	0	0
1194.96	291.721	583.326	583.326	583.326	583.326	583.425	583.326	583.426	0	0
1195.06	291.621	587.758	587.758	587.758	587.758	587.935	587.758	587.936	0	0
1195.16	291.521	500.956	500.956	500.956	500.957	501.266	500.956	501.267	0	0
1195.26	291.421	618.28	618.28	618.28	618.281	618.812	618.28	618.814	0	0
