C1s Scan
	Characteristic Energy eV	1486.68	Acquisition Time s	0.05
KE_C1s Scan	BE_C1s Scan	CPS_C1s Scan	C-C/C-H_1_C1s Scan	C-O_2_C1s Scan	C=O_3_C1s Scan	O-C=O_4_C1s Scan	Background_C1s Scan	Envelope_C1s Scan	Normalised_Residual_C1s Scan	Residual_C1s Scan
1188.93	297.749	3145.04	3145.04	3145.04	3145.04	3145.04	3145.04	3145.04	0	0
1189.03	297.649	3159.2	3159.2	3159.2	3159.2	3159.2	3159.2	3159.2	0	0
1189.13	297.549	3214.82	3214.82	3214.82	3214.82	3214.82	3214.82	3214.82	0	0
1189.23	297.449	2828.04	2828.04	2828.04	2828.04	2828.04	2828.04	2828.04	0	0
1189.33	297.349	2438.3	2438.3	2438.3	2438.3	2438.3	2438.3	2438.3	0	0
1189.43	297.249	2650.9	2650.9	2650.9	2650.9	2650.9	2650.9	2650.9	0	0
1189.53	297.149	2824.14	2824.14	2824.14	2824.14	2824.14	2824.14	2824.14	0	0
1189.63	297.049	2858.06	2858.06	2858.06	2858.06	2858.06	2858.06	2858.06	0	0
1189.73	296.949	2658.76	2658.76	2658.76	2658.76	2658.76	2658.76	2658.76	0	0
1189.83	296.849	2455.96	2455.96	2455.96	2455.96	2455.96	2455.96	2455.96	0	0
1189.93	296.749	2416.96	2416.96	2416.96	2416.96	2416.96	2416.96	2416.96	0	0
1190.03	296.649	2180.6	2180.6	2180.6	2180.6	2180.6	2180.6	2180.6	0	0
1190.13	296.549	2607.28	2607.28	2607.28	2607.28	2607.28	2607.28	2607.28	0	0
1190.23	296.449	2714.02	2714.02	2714.02	2714.02	2714.02	2714.02	2714.02	0	0
1190.33	296.349	2840.9	2840.9	2840.9	2840.9	2840.9	2840.9	2840.9	0	0
1190.43	296.249	2471.18	2471.18	2471.18	2471.18	2471.18	2471.18	2471.18	0	0
1190.53	296.149	2463.56	2463.56	2463.56	2463.56	2463.56	2463.56	2463.56	0	0
1190.63	296.049	2361.94	2361.94	2361.94	2361.94	2361.94	2361.94	2361.94	0	0
1190.73	295.949	2826.54	2826.54	2826.54	2826.54	2826.54	2826.54	2826.54	0	0
1190.83	295.849	2537.38	2537.38	2537.38	2537.38	2537.38	2537.38	2537.38	0	0
1190.93	295.749	2548.36	2548.36	2548.36	2548.36	2548.36	2548.36	2548.36	0	0
1191.03	295.649	2532	2532	2532	2532	2532	2532	2532	0	0
1191.13	295.549	2495.16	2495.16	2495.16	2495.16	2495.16	2495.16	2495.16	0	0
1191.23	295.449	2155.18	2155.18	2155.18	2155.18	2155.18	2155.18	2155.18	0	0
1191.33	295.349	2158.9	2158.9	2158.9	2158.9	2158.9	2158.9	2158.9	0	0
1191.43	295.249	2049.54	2049.54	2049.54	2049.54	2049.54	2049.54	2049.54	0	0
1191.53	295.149	2071	2071	2071	2071	2071	2071	2071	0	0
1191.63	295.049	1913.75	1913.75	1913.75	1913.75	1913.75	1913.75	1913.75	0	0
1191.73	294.949	2268.84	2268.84	2268.84	2268.84	2268.84	2268.84	2268.84	0	0
1191.83	294.849	1947.6	1947.6	1947.6	1947.6	1947.6	1947.6	1947.6	0	0
1191.93	294.749	1856.56	1856.56	1856.56	1856.56	1856.56	1856.56	1856.56	0	0
1192.03	294.649	2046.14	2046.14	2046.14	2046.14	2046.14	2046.14	2046.14	0	0
1192.13	294.549	1871.2	1871.2	1871.2	1871.2	1871.2	1871.2	1871.2	0	0
1192.23	294.449	1753.77	1753.77	1753.77	1753.77	1753.77	1753.77	1753.77	0	0
1192.33	294.349	1632.11	1632.11	1632.11	1632.11	1632.11	1632.11	1632.11	0	0
1192.43	294.249	1413.58	1413.58	1413.58	1413.58	1413.58	1413.58	1413.58	0	0
1192.53	294.149	1634.3	1634.3	1634.3	1634.3	1634.3	1634.3	1634.3	0	0
1192.63	294.049	1540.69	1540.69	1540.69	1540.69	1540.69	1540.69	1540.69	0	0
1192.73	293.949	1679.8	1679.8	1679.8	1679.8	1679.8	1679.8	1679.8	0	0
1192.83	293.849	1735.58	1735.58	1735.58	1735.58	1735.58	1735.58	1735.58	0	0
1192.93	293.749	1614.8	1614.8	1614.8	1614.8	1614.8	1614.8	1614.8	0	0
1193.03	293.649	1674.97	1674.97	1674.97	1674.97	1674.97	1674.97	1674.97	0	0
1193.13	293.549	1717.5	1717.5	1717.5	1717.5	1717.5	1717.5	1717.5	0	0
1193.23	293.449	1614.53	1614.53	1614.53	1614.53	1614.53	1614.53	1614.53	0	0
1193.33	293.349	1596.66	1596.66	1596.66	1596.66	1596.66	1596.66	1596.66	0	0
1193.43	293.249	1888.95	1888.95	1888.95	1888.95	1888.95	1888.95	1888.95	0	0
1193.53	293.149	1383.09	1383.09	1383.09	1383.09	1383.09	1383.09	1383.09	0	0
1193.63	293.049	1620.42	1620.42	1620.42	1620.42	1620.42	1620.42	1620.42	0	0
1193.73	292.949	1155.97	1155.97	1155.97	1155.97	1155.97	1155.97	1155.97	0	0
1193.83	292.849	1337.27	1337.27	1337.27	1337.27	1337.27	1337.27	1337.27	0	0
1193.93	292.749	1012.25	1012.25	1012.25	1012.25	1012.25	1012.25	1012.25	0	0
1194.03	292.649	1106.38	1106.38	1106.38	1106.38	1106.38	1106.38	1106.38	0	0
1194.13	292.549	1006.64	1006.64	1006.64	1006.64	1006.64	1006.64	1006.64	0	0
1194.23	292.449	1314.98	1314.98	1314.98	1314.98	1314.99	1314.98	1314.99	0	0
1194.33	292.349	1046.93	1046.93	1046.93	1046.93	1046.94	1046.93	1046.94	0	0
1194.43	292.249	1111.13	1111.13	1111.13	1111.13	1111.15	1111.13	1111.15	0	0
1194.53	292.149	1001.15	1001.15	1001.15	1001.15	1001.18	1001.15	1001.19	0	0
1194.63	292.049	1128.54	1128.54	1128.54	1128.54	1128.61	1128.54	1128.61	0	0
1194.73	291.949	1105.27	1105.27	1105.27	1105.27	1105.39	1105.27	1105.39	0	0
1194.83	291.849	1458.87	1458.87	1458.87	1458.87	1459.09	1458.87	1459.09	0	0
1194.93	291.749	1440.71	1440.71	1440.71	1440.71	1441.09	1440.71	1441.09	0	0
1195.03	291.649	1204.87	1204.87	1204.87	1204.88	1205.53	1204.87	1205.54	0	0
1195.13	291.549	816.38	816.38	816.38	816.398	817.493	816.38	817.511	0	0
1195.23	291.449	957.374	957.374	957.374	957.409	959.227	957.374	959.262	0	0
1195.33	291.349	917.256	917.256	917.256	917.323	920.283	917.256	920.35	0	0
1195.43	291.249	1089.8	1089.8	1089.8	1089.93	1094.66	1089.8	1094.78	0	0
1195.53	291.149	1051.84	1051.84	1051.84	1052.07	1059.54	1051.84	1059.77	0	0
1195.63	291.049	1118.26	1158.25	1158.25	1158.66	1170.22	1158.25	1170.64	0.350198	2.61861
1195.73	290.949	1304.7	1158.18	1158.18	1158.91	1176.47	1158.18	1177.2	-0.789306	-6.37507
1195.83	290.849	1041.74	1158.12	1158.12	1159.39	1185.57	1158.12	1186.83	1.00521	7.25476
1195.93	290.749	1040.37	1158.07	1158.07	1160.23	1198.67	1158.07	1200.84	1.11251	8.0238
1196.03	290.649	1247.22	1158.02	1158.02	1161.68	1217	1158.02	1220.65	-0.168237	-1.32856
1196.13	290.549	1327.18	1157.94	1157.94	1163.99	1242.02	1157.94	1248.07	-0.485579	-3.95558
1196.23	290.449	1346.87	1157.85	1157.85	1167.67	1275.61	1157.85	1285.42	-0.374388	-3.07234
1196.33	290.349	1391.43	1157.74	1157.74	1173.48	1319.97	1157.74	1335.72	-0.333978	-2.7857
1196.43	290.249	1576.22	1157.54	1157.54	1182.33	1376.77	1157.54	1401.57	-0.983629	-8.73221
1196.53	290.149	1495.1	1157.38	1157.38	1195.71	1447.9	1157.38	1486.24	-0.051233	-0.442966
