C1s Scan
	Characteristic Energy eV	1486.68	Acquisition Time s	0.05
KE_C1s Scan	BE_C1s Scan	CPS_C1s Scan	C-C/C-H_1_C1s Scan	C-O_2_C1s Scan	C=O_3_C1s Scan	O-C=O_4_C1s Scan	Background_C1s Scan	Envelope_C1s Scan	Normalised_Residual_C1s Scan	Residual_C1s Scan
1188.75	297.926	170.075	170.075	170.075	170.075	170.075	170.075	170.075	0	0
1188.85	297.826	135.271	135.271	135.271	135.271	135.271	135.271	135.271	0	0
1188.95	297.726	88.702	88.702	88.702	88.702	88.702	88.702	88.702	0	0
1189.05	297.626	125.138	125.138	125.138	125.138	125.138	125.138	125.138	0	0
1189.15	297.526	200.822	200.822	200.822	200.822	200.822	200.822	200.822	0	0
1189.25	297.426	233.208	233.208	233.208	233.208	233.208	233.208	233.208	0	0
1189.35	297.326	133.592	133.592	133.592	133.592	133.592	133.592	133.592	0	0
1189.45	297.226	71.9768	71.9768	71.9768	71.9768	71.9768	71.9768	71.9768	0	0
1189.55	297.126	101.298	101.298	101.298	101.298	101.298	101.298	101.298	0	0
1189.65	297.026	163.324	163.324	163.324	163.324	163.324	163.324	163.324	0	0
1189.75	296.926	166.876	166.876	166.876	166.876	166.876	166.876	166.876	0	0
1189.85	296.826	247.626	247.626	247.626	247.626	247.626	247.626	247.626	0	0
1189.95	296.726	100.167	100.167	100.167	100.167	100.167	100.167	100.167	0	0
1190.05	296.626	140.364	140.364	140.364	140.364	140.364	140.364	140.364	0	0
1190.15	296.526	153.166	153.166	153.166	153.166	153.166	153.166	153.166	0	0
1190.25	296.426	164.112	164.112	164.112	164.112	164.112	164.112	164.112	0	0
1190.35	296.326	218.238	218.238	218.238	218.238	218.238	218.238	218.238	0	0
1190.45	296.226	241.818	241.818	241.818	241.818	241.818	241.818	241.818	0	0
1190.55	296.126	132.742	132.742	132.742	132.742	132.742	132.742	132.742	0	0
1190.65	296.026	129.536	129.536	129.536	129.536	129.536	129.536	129.536	0	0
1190.75	295.926	109.908	109.908	109.908	109.908	109.908	109.908	109.908	0	0
1190.85	295.826	105.61	105.61	105.61	105.61	105.61	105.61	105.61	0	0
1190.95	295.726	156.046	156.046	156.046	156.046	156.046	156.046	156.046	0	0
1191.05	295.626	84.3696	84.3696	84.3696	84.3696	84.3696	84.3696	84.3696	0	0
1191.15	295.526	104.757	104.757	104.757	104.757	104.757	104.757	104.757	0	0
1191.25	295.426	99.8892	99.8892	99.8892	99.8892	99.8892	99.8892	99.8892	0	0
1191.35	295.326	99.1366	99.1366	99.1366	99.1366	99.1366	99.1366	99.1366	0	0
1191.45	295.226	74.7886	74.7886	74.7886	74.7886	74.7886	74.7886	74.7886	0	0
1191.55	295.126	81.3736	81.3736	81.3736	81.3736	81.3736	81.3736	81.3736	0	0
1191.65	295.026	52.2614	52.2614	52.2614	52.2614	52.2614	52.2614	52.2614	0	0
1191.75	294.926	81.5336	81.5336	81.5336	81.5336	81.5336	81.5336	81.5336	0	0
1191.85	294.826	186.407	186.407	186.407	186.407	186.407	186.407	186.407	0	0
1191.95	294.726	99.5264	99.5264	99.5264	99.5264	99.5264	99.5264	99.5264	0	0
1192.05	294.626	43.88	43.88	43.88	43.88	43.88	43.88	43.88	0	0
1192.15	294.526	38.3918	38.3918	38.3918	38.3918	38.3918	38.3918	38.3918	0	0
1192.25	294.426	101.556	101.556	101.556	101.556	101.556	101.556	101.556	0	0
1192.35	294.326	79.9692	79.9692	79.9692	79.9692	79.9692	79.9692	79.9692	0	0
1192.45	294.226	136.287	136.287	136.287	136.287	136.287	136.287	136.287	0	0
1192.55	294.126	43.646	43.646	43.646	43.646	43.646	43.646	43.646	0	0
1192.65	294.026	50.003	50.003	50.003	50.003	50.003	50.003	50.003	0	0
1192.75	293.926	129.93	129.93	129.93	129.93	129.93	129.93	129.93	0	0
1192.85	293.826	60.0218	60.0218	60.0218	60.0218	60.0218	60.0218	60.0218	0	0
1192.95	293.726	39.941	39.941	39.941	39.941	39.941	39.941	39.941	0	0
1193.05	293.626	39.985	39.985	39.985	39.985	39.985	39.985	39.985	0	0
1193.15	293.526	60.7588	60.7588	60.7588	60.7588	60.7588	60.7588	60.7588	0	0
1193.25	293.426	37.8434	37.8434	37.8434	37.8434	37.8434	37.8434	37.8434	0	0
1193.35	293.326	61.3378	61.3378	61.3378	61.3378	61.3379	61.3378	61.3379	0	0
1193.45	293.226	27.9858	27.9858	27.9858	27.9858	27.986	27.9858	27.986	0	0
1193.55	293.126	91.3474	91.3474	91.3474	91.3474	91.3477	91.3474	91.3477	0	0
1193.65	293.026	93.883	93.883	93.883	93.883	93.8835	93.883	93.8835	0	0
1193.75	292.926	26.6938	26.6938	26.6938	26.6938	26.6947	26.6938	26.6947	0	0
1193.85	292.826	19.993	19.993	19.993	19.993	19.9947	19.993	19.9947	0	0
1193.95	292.726	39.9846	39.9846	39.9846	39.9846	39.9875	39.9846	39.9875	0	0
1194.05	292.626	0	7.33036e-029	1.75209e-012	2.9615e-007	0.00491094	0	0.00491124	0	0
