C1s Scan
	Characteristic Energy eV	1486.68	Acquisition Time s	0.05
KE_C1s Scan	BE_C1s Scan	CPS_C1s Scan	C-C/C-H_1_C1s Scan	C-O_2_C1s Scan	C=O_3_C1s Scan	O-C=O_4_C1s Scan	Background_C1s Scan	Envelope_C1s Scan	Normalised_Residual_C1s Scan	Residual_C1s Scan
1189.46	297.22	2705.36	2705.36	2705.36	2705.36	2705.36	2705.36	2705.36	0	0
1189.56	297.12	2901.8	2901.8	2901.8	2901.8	2901.8	2901.8	2901.8	0	0
1189.66	297.02	2863.98	2863.98	2863.98	2863.98	2863.98	2863.98	2863.98	0	0
1189.76	296.92	2661.52	2661.52	2661.52	2661.52	2661.52	2661.52	2661.52	0	0
1189.86	296.82	2726.26	2726.26	2726.26	2726.26	2726.26	2726.26	2726.26	0	0
1189.96	296.72	2770.42	2770.42	2770.42	2770.42	2770.42	2770.42	2770.42	0	0
1190.06	296.62	2711.98	2711.98	2711.98	2711.98	2711.98	2711.98	2711.98	0	0
1190.16	296.52	2597.72	2597.72	2597.72	2597.72	2597.72	2597.72	2597.72	0	0
1190.26	296.42	2626.66	2626.66	2626.66	2626.66	2626.66	2626.66	2626.66	0	0
1190.36	296.32	2286.48	2286.48	2286.48	2286.48	2286.48	2286.48	2286.48	0	0
1190.46	296.22	2414.18	2414.18	2414.18	2414.18	2414.18	2414.18	2414.18	0	0
1190.56	296.12	2636.24	2636.24	2636.24	2636.24	2636.24	2636.24	2636.24	0	0
1190.66	296.02	3164.36	3164.36	3164.36	3164.36	3164.36	3164.36	3164.36	0	0
1190.76	295.92	2574.04	2574.04	2574.04	2574.04	2574.04	2574.04	2574.04	0	0
1190.86	295.82	2570.24	2570.24	2570.24	2570.24	2570.24	2570.24	2570.24	0	0
1190.96	295.72	2665.24	2665.24	2665.24	2665.24	2665.24	2665.24	2665.24	0	0
1191.06	295.62	2604.4	2604.4	2604.4	2604.4	2604.4	2604.4	2604.4	0	0
1191.16	295.52	2335.44	2335.44	2335.44	2335.44	2335.44	2335.44	2335.44	0	0
1191.26	295.42	2641.02	2641.02	2641.02	2641.02	2641.02	2641.02	2641.02	0	0
1191.36	295.32	2609.62	2609.62	2609.62	2609.62	2609.62	2609.62	2609.62	0	0
1191.46	295.22	1931.82	1931.82	1931.82	1931.82	1931.82	1931.82	1931.82	0	0
1191.56	295.12	2434.02	2434.02	2434.02	2434.02	2434.02	2434.02	2434.02	0	0
1191.66	295.02	2751.72	2751.72	2751.72	2751.72	2751.72	2751.72	2751.72	0	0
1191.76	294.92	2388.16	2388.16	2388.16	2388.16	2388.16	2388.16	2388.16	0	0
1191.86	294.82	2379.12	2379.12	2379.12	2379.12	2379.12	2379.12	2379.12	0	0
1191.96	294.72	2063.6	2063.6	2063.6	2063.6	2063.6	2063.6	2063.6	0	0
1192.06	294.62	2243.96	2243.96	2243.96	2243.96	2243.96	2243.96	2243.96	0	0
1192.16	294.52	2610.3	2610.3	2610.3	2610.3	2610.3	2610.3	2610.3	0	0
1192.26	294.42	2676.58	2676.58	2676.58	2676.58	2676.58	2676.58	2676.58	0	0
1192.36	294.32	2412.06	2412.06	2412.06	2412.06	2412.06	2412.06	2412.06	0	0
1192.46	294.22	2361.34	2361.34	2361.34	2361.34	2361.34	2361.34	2361.34	0	0
1192.56	294.12	2357.5	2357.5	2357.5	2357.5	2357.5	2357.5	2357.5	0	0
1192.66	294.02	2451.68	2451.68	2451.68	2451.68	2451.68	2451.68	2451.68	0	0
1192.76	293.92	2361.48	2361.48	2361.48	2361.48	2361.48	2361.48	2361.48	0	0
1192.86	293.82	2287.88	2287.88	2287.88	2287.88	2287.88	2287.88	2287.88	0	0
1192.96	293.72	2540.88	2540.88	2540.88	2540.88	2540.88	2540.88	2540.88	0	0
1193.06	293.62	2721.6	2721.6	2721.6	2721.6	2721.6	2721.6	2721.6	0	0
1193.16	293.52	2454.92	2454.92	2454.92	2454.92	2454.92	2454.92	2454.92	0	0
1193.26	293.42	2377.54	2377.54	2377.54	2377.54	2377.54	2377.54	2377.54	0	0
1193.36	293.32	2368.02	2368.02	2368.02	2368.02	2368.02	2368.02	2368.02	0	0
1193.46	293.22	2553	2553	2553	2553	2553	2553	2553	0	0
1193.56	293.12	2756.76	2756.76	2756.76	2756.76	2756.76	2756.76	2756.76	0	0
1193.66	293.02	2502.18	2502.18	2502.18	2502.18	2502.18	2502.18	2502.18	0	0
1193.76	292.92	2494.04	2494.04	2494.04	2494.04	2494.04	2494.04	2494.04	0	0
1193.86	292.82	2215.74	2215.74	2215.74	2215.74	2215.74	2215.74	2215.74	0	0
1193.96	292.72	2169.18	2169.18	2169.18	2169.18	2169.18	2169.18	2169.18	0	0
1194.06	292.62	2800.82	2800.82	2800.82	2800.82	2800.82	2800.82	2800.82	0	0
1194.16	292.52	2285.44	2285.44	2285.44	2285.44	2285.44	2285.44	2285.44	0	0
1194.26	292.42	2623.86	2623.86	2623.86	2623.86	2623.86	2623.86	2623.86	0	0
1194.36	292.32	2540.76	2540.76	2540.76	2540.76	2540.76	2540.76	2540.76	0	0
1194.46	292.22	2526.96	2526.96	2526.96	2526.96	2526.97	2526.96	2526.97	0	0
1194.56	292.12	2338.6	2338.6	2338.6	2338.6	2338.61	2338.6	2338.61	0	0
1194.66	292.02	2165.78	2165.78	2165.78	2165.78	2165.8	2165.78	2165.8	0	0
1194.76	291.92	2015.4	2015.4	2015.4	2015.4	2015.44	2015.4	2015.44	0	0
1194.86	291.82	2274.06	2274.06	2274.06	2274.06	2274.14	2274.06	2274.14	0	0
1194.96	291.72	1959.84	1959.84	1959.84	1959.84	1959.99	1959.84	1959.99	0	0
1195.06	291.62	2407.32	2407.32	2407.32	2407.32	2407.58	2407.32	2407.58	0	0
1195.16	291.52	2233.28	2233.28	2233.28	2233.28	2233.74	2233.28	2233.74	0	0
1195.26	291.42	2219.12	2219.12	2219.12	2219.12	2219.91	2219.12	2219.91	0	0
1195.36	291.32	1995.2	1995.2	1995.2	1995.2	1996.55	1995.2	1996.55	0	0
1195.46	291.22	2054.2	2054.2	2054.2	2054.2	2056.45	2054.2	2056.45	0	0
1195.56	291.12	2215.18	2215.18	2215.18	2215.18	2218.88	2215.18	2218.88	0	0
1195.66	291.02	2451.24	2304.81	2304.81	2304.82	2310.79	2304.81	2310.79	-0.634324	-7.02246
1195.76	290.92	2248.36	2304.77	2304.77	2304.77	2314.26	2304.77	2314.26	0.310754	3.29484
1195.86	290.82	2339.38	2304.74	2304.74	2304.75	2319.59	2304.74	2319.59	-0.0914892	-0.989476
1195.96	290.72	2170.4	2304.64	2304.64	2304.65	2327.44	2304.64	2327.45	0.753795	7.85251
1196.06	290.62	2436.28	2304.54	2304.54	2304.55	2338.94	2304.54	2338.95	-0.440946	-4.86669
1196.16	290.52	2204.5	2304.46	2304.47	2304.48	2355.5	2304.46	2355.51	0.719191	7.55065
1196.26	290.42	1895.01	2304.15	2304.15	2304.18	2378.7	2304.15	2378.73	2.4847	24.186
1196.36	290.32	2292.14	2304.14	2304.14	2304.2	2411.04	2304.14	2411.09	0.555569	5.94762
1196.46	290.22	2056.72	2303.95	2303.95	2304.05	2454.43	2303.95	2454.52	1.96138	19.89
1196.56	290.12	2551.46	2303.76	2303.77	2303.92	2511.93	2303.76	2512.09	-0.174275	-1.96841
1196.66	290.02	2370.64	2303.71	2303.72	2303.98	2586.7	2303.71	2586.96	0.993468	10.8161
1196.76	289.92	3096.4	2303.11	2303.11	2303.54	2680.34	2303.11	2680.78	-1.67014	-20.781
1196.86	289.82	2664.64	2302.83	2302.84	2303.52	2795.82	2302.83	2796.52	0.571268	6.59393
1196.96	289.72	2769.02	2302.47	2302.49	2303.56	2934.13	2302.47	2935.24	0.706327	8.31101
1197.06	289.62	3100.42	2301.86	2301.9	2303.54	3094.53	2301.86	3096.25	-0.0167457	-0.208497
1197.16	289.52	2691.46	2301.56	2301.63	2304.13	3274.3	2301.56	3276.94	2.52349	29.2739
1197.26	289.42	3646.48	2300.53	2300.66	2304.38	3466.91	2300.53	3470.88	-0.650226	-8.77983
1197.36	289.32	3587.74	2299.55	2299.78	2305.2	3664.67	2299.55	3670.56	0.309165	4.14081
1197.46	289.22	3626.78	2298.53	2298.94	2306.7	3855.76	2298.53	3864.34	0.882045	11.8778
