C1s Scan
	Characteristic Energy eV	1486.68	Acquisition Time s	0.05
KE_C1s Scan	BE_C1s Scan	CPS_C1s Scan	C-C/C-H_1_C1s Scan	C-O_2_C1s Scan	C=O_3_C1s Scan	O-C=O_4_C1s Scan	Background_C1s Scan	Envelope_C1s Scan	Normalised_Residual_C1s Scan	Residual_C1s Scan
1188.86	297.817	1244.48	1244.48	1244.48	1244.48	1244.48	1244.48	1244.48	0	0
1188.96	297.717	1546.71	1546.71	1546.71	1546.71	1546.71	1546.71	1546.71	0	0
1189.06	297.617	1280.43	1280.43	1280.43	1280.43	1280.43	1280.43	1280.43	0	0
1189.16	297.517	1502.7	1502.7	1502.7	1502.7	1502.7	1502.7	1502.7	0	0
1189.26	297.417	1384.01	1384.01	1384.01	1384.01	1384.01	1384.01	1384.01	0	0
1189.36	297.317	1184.69	1184.69	1184.69	1184.69	1184.69	1184.69	1184.69	0	0
1189.46	297.217	1053.32	1053.32	1053.32	1053.32	1053.32	1053.32	1053.32	0	0
1189.56	297.117	1436.17	1436.17	1436.17	1436.17	1436.17	1436.17	1436.17	0	0
1189.66	297.017	1301.06	1301.06	1301.06	1301.06	1301.06	1301.06	1301.06	0	0
1189.76	296.917	1194.93	1194.93	1194.93	1194.93	1194.93	1194.93	1194.93	0	0
1189.86	296.817	1152.63	1152.63	1152.63	1152.63	1152.63	1152.63	1152.63	0	0
1189.96	296.717	1404.17	1404.17	1404.17	1404.17	1404.17	1404.17	1404.17	0	0
1190.06	296.617	1242.71	1242.71	1242.71	1242.71	1242.71	1242.71	1242.71	0	0
1190.16	296.517	1102.2	1102.2	1102.2	1102.2	1102.2	1102.2	1102.2	0	0
1190.26	296.417	1082.84	1082.84	1082.84	1082.84	1082.84	1082.84	1082.84	0	0
1190.36	296.317	1194.13	1194.13	1194.13	1194.13	1194.13	1194.13	1194.13	0	0
1190.46	296.217	1215.86	1215.86	1215.86	1215.86	1215.86	1215.86	1215.86	0	0
1190.56	296.117	1204.39	1204.39	1204.39	1204.39	1204.39	1204.39	1204.39	0	0
1190.66	296.017	822.298	822.298	822.298	822.298	822.298	822.298	822.298	0	0
1190.76	295.917	1316.03	1316.03	1316.03	1316.03	1316.03	1316.03	1316.03	0	0
1190.86	295.817	1112.78	1112.78	1112.78	1112.78	1112.78	1112.78	1112.78	0	0
1190.96	295.717	905.736	905.736	905.736	905.736	905.736	905.736	905.736	0	0
1191.06	295.617	1009.4	1009.4	1009.4	1009.4	1009.4	1009.4	1009.4	0	0
1191.16	295.517	1026.13	1026.13	1026.13	1026.13	1026.13	1026.13	1026.13	0	0
1191.26	295.417	944.586	944.586	944.586	944.586	944.586	944.586	944.586	0	0
1191.36	295.317	911.236	911.236	911.236	911.236	911.236	911.236	911.236	0	0
1191.46	295.217	975.184	975.184	975.184	975.184	975.184	975.184	975.184	0	0
1191.56	295.117	780.608	780.608	780.608	780.608	780.608	780.608	780.608	0	0
1191.66	295.017	947.018	947.018	947.018	947.018	947.018	947.018	947.018	0	0
1191.76	294.917	965.902	965.902	965.902	965.902	965.902	965.902	965.902	0	0
1191.86	294.817	855.006	855.006	855.006	855.006	855.006	855.006	855.006	0	0
1191.96	294.717	822.73	822.73	822.73	822.73	822.73	822.73	822.73	0	0
1192.06	294.617	760.334	760.334	760.334	760.334	760.334	760.334	760.334	0	0
1192.16	294.517	525.614	525.614	525.614	525.614	525.614	525.614	525.614	0	0
1192.26	294.417	772.584	772.584	772.584	772.584	772.584	772.584	772.584	0	0
1192.36	294.317	667.336	667.336	667.336	667.336	667.336	667.336	667.336	0	0
1192.46	294.217	615.736	615.736	615.736	615.736	615.736	615.736	615.736	0	0
1192.56	294.117	625.95	625.95	625.95	625.95	625.95	625.95	625.95	0	0
1192.66	294.017	652.874	652.874	652.874	652.874	652.874	652.874	652.874	0	0
1192.76	293.917	695.832	695.832	695.832	695.832	695.832	695.832	695.832	0	0
1192.86	293.817	682.426	682.426	682.426	682.426	682.426	682.426	682.426	0	0
1192.96	293.717	587.456	587.456	587.456	587.456	587.456	587.456	587.456	0	0
1193.06	293.617	475.94	475.94	475.94	475.94	475.94	475.94	475.94	0	0
1193.16	293.517	625.166	625.166	625.166	625.166	625.166	625.166	625.166	0	0
1193.26	293.417	444.324	444.324	444.324	444.324	444.324	444.324	444.324	0	0
1193.36	293.317	632.988	632.988	632.988	632.988	632.988	632.988	632.988	0	0
1193.46	293.217	729.862	729.862	729.862	729.862	729.862	729.862	729.862	0	0
1193.56	293.117	492.994	492.994	492.994	492.994	492.995	492.994	492.995	0	0
1193.66	293.017	498.25	498.25	498.25	498.25	498.251	498.25	498.251	0	0
1193.76	292.917	430.714	430.714	430.714	430.714	430.716	430.714	430.716	0	0
1193.86	292.817	492.278	492.278	492.278	492.278	492.282	492.278	492.282	0	0
1193.96	292.717	537.772	537.772	537.772	537.772	537.78	537.772	537.78	0	0
1194.06	292.617	480.966	480.966	480.966	480.966	480.981	480.966	480.981	0	0
1194.16	292.517	488.664	488.664	488.664	488.664	488.691	488.664	488.691	0	0
1194.26	292.417	413.836	413.836	413.836	413.836	413.884	413.836	413.884	0	0
1194.36	292.317	502.422	502.422	502.422	502.422	502.505	502.422	502.505	0	0
1194.46	292.217	324.016	324.016	324.016	324.017	324.158	324.016	324.159	0	0
1194.56	292.117	503.392	503.392	503.392	503.393	503.631	503.392	503.632	0	0
1194.66	292.017	522.494	522.494	522.494	522.496	522.891	522.494	522.893	0	0
1194.76	291.917	492.26	492.26	492.26	492.264	492.91	492.26	492.914	0	0
1194.86	291.817	406.94	406.94	406.94	406.948	407.982	406.94	407.99	0	0
1194.96	291.717	458.54	458.54	458.54	458.555	460.19	458.54	460.205	0	0
1195.06	291.617	459.272	459.272	459.272	459.301	461.844	459.272	461.873	0	0
