C1s Scan
	Characteristic Energy eV	1486.68	Acquisition Time s	0.05
KE_C1s Scan	BE_C1s Scan	CPS_C1s Scan	C-C/C-H_1_C1s Scan	C-O_2_C1s Scan	C=O_3_C1s Scan	O-C=O_4_C1s Scan	Background_C1s Scan	Envelope_C1s Scan	Normalised_Residual_C1s Scan	Residual_C1s Scan
1188.9	297.785	869.396	869.396	869.396	869.396	869.396	869.396	869.396	0	0
1189	297.685	783.16	783.16	783.16	783.16	783.16	783.16	783.16	0	0
1189.1	297.585	879.788	879.788	879.788	879.788	879.788	879.788	879.788	0	0
1189.2	297.485	858.326	858.326	858.326	858.326	858.326	858.326	858.326	0	0
1189.3	297.385	736.132	736.132	736.132	736.132	736.132	736.132	736.132	0	0
1189.4	297.285	774.184	774.184	774.184	774.184	774.184	774.184	774.184	0	0
1189.5	297.185	744.148	744.148	744.148	744.148	744.148	744.148	744.148	0	0
1189.6	297.085	614.444	614.444	614.444	614.444	614.444	614.444	614.444	0	0
1189.7	296.985	802.03	802.03	802.03	802.03	802.03	802.03	802.03	0	0
1189.8	296.885	609.284	609.284	609.284	609.284	609.284	609.284	609.284	0	0
1189.9	296.785	606.916	606.916	606.916	606.916	606.916	606.916	606.916	0	0
1190	296.685	782.33	782.33	782.33	782.33	782.33	782.33	782.33	0	0
1190.1	296.585	752.948	752.948	752.948	752.948	752.948	752.948	752.948	0	0
1190.2	296.485	563.354	563.354	563.354	563.354	563.354	563.354	563.354	0	0
1190.3	296.385	630.088	630.088	630.088	630.088	630.088	630.088	630.088	0	0
1190.4	296.285	691.654	691.654	691.654	691.654	691.654	691.654	691.654	0	0
1190.5	296.185	544.41	544.41	544.41	544.41	544.41	544.41	544.41	0	0
1190.6	296.085	462.314	462.314	462.314	462.314	462.314	462.314	462.314	0	0
1190.7	295.985	615.57	615.57	615.57	615.57	615.57	615.57	615.57	0	0
1190.8	295.885	558.346	558.346	558.346	558.346	558.346	558.346	558.346	0	0
1190.9	295.785	632.278	632.278	632.278	632.278	632.278	632.278	632.278	0	0
1191	295.685	611.038	611.038	611.038	611.038	611.038	611.038	611.038	0	0
1191.1	295.585	540.58	540.58	540.58	540.58	540.58	540.58	540.58	0	0
1191.2	295.485	514.968	514.968	514.968	514.968	514.968	514.968	514.968	0	0
1191.3	295.385	391.904	391.904	391.904	391.904	391.904	391.904	391.904	0	0
1191.4	295.285	527.2	527.2	527.2	527.2	527.2	527.2	527.2	0	0
1191.5	295.185	455.078	455.078	455.078	455.078	455.078	455.078	455.078	0	0
1191.6	295.085	668.326	668.326	668.326	668.326	668.326	668.326	668.326	0	0
1191.7	294.985	456.972	456.972	456.972	456.972	456.972	456.972	456.972	0	0
1191.8	294.885	421.018	421.018	421.018	421.018	421.018	421.018	421.018	0	0
1191.9	294.785	458.882	458.882	458.882	458.882	458.882	458.882	458.882	0	0
1192	294.685	341.094	341.094	341.094	341.094	341.094	341.094	341.094	0	0
1192.1	294.585	299.726	299.726	299.726	299.726	299.726	299.726	299.726	0	0
1192.2	294.485	439.448	439.448	439.448	439.448	439.448	439.448	439.448	0	0
1192.3	294.385	220.028	220.028	220.028	220.028	220.028	220.028	220.028	0	0
1192.4	294.285	224.988	224.988	224.988	224.988	224.988	224.988	224.988	0	0
1192.5	294.185	285.63	285.63	285.63	285.63	285.63	285.63	285.63	0	0
1192.6	294.085	372.872	372.872	372.872	372.872	372.872	372.872	372.872	0	0
1192.7	293.985	318.636	318.636	318.636	318.636	318.636	318.636	318.636	0	0
1192.8	293.885	408.856	408.856	408.856	408.856	408.856	408.856	408.856	0	0
1192.9	293.785	311.662	311.662	311.662	311.662	311.662	311.662	311.662	0	0
1193	293.685	354.758	354.758	354.758	354.758	354.758	354.758	354.758	0	0
1193.1	293.585	290.878	290.878	290.878	290.878	290.878	290.878	290.878	0	0
1193.2	293.485	253.158	253.158	253.158	253.158	253.158	253.158	253.158	0	0
1193.3	293.385	311.544	311.544	311.544	311.544	311.544	311.544	311.544	0	0
1193.4	293.285	83.7478	83.7478	83.7478	83.7478	83.7478	83.7478	83.7478	0	0
1193.5	293.185	241.84	241.84	241.84	241.84	241.84	241.84	241.84	0	0
1193.6	293.085	307.212	307.212	307.212	307.212	307.212	307.212	307.212	0	0
1193.7	292.985	259.004	259.004	259.004	259.004	259.004	259.004	259.004	0	0
1193.8	292.885	281.606	281.606	281.606	281.606	281.606	281.606	281.607	0	0
1193.9	292.785	155.885	155.885	155.885	155.885	155.886	155.885	155.886	0	0
1194	292.685	248.482	248.482	248.482	248.482	248.484	248.482	248.484	0	0
1194.1	292.585	204.098	204.098	204.098	204.098	204.101	204.098	204.101	0	0
1194.2	292.485	247.116	247.116	247.116	247.116	247.121	247.116	247.121	0	0
1194.3	292.385	119.883	119.883	119.883	119.883	119.892	119.883	119.892	0	0
1194.4	292.285	248.364	248.364	248.364	248.364	248.379	248.364	248.379	0	0
1194.5	292.185	209.322	209.322	209.322	209.323	209.346	209.322	209.347	0	0
1194.6	292.085	255.138	255.138	255.138	255.139	255.178	255.138	255.179	0	0
1194.7	291.985	192.991	192.991	192.991	192.993	193.056	192.991	193.058	0	0
1194.8	291.885	95.52	95.52	95.52	95.5238	95.6245	95.52	95.6283	0	0
1194.9	291.785	55.418	55.418	55.418	55.4248	55.5835	55.418	55.5903	0	0
1195	291.685	154.963	154.963	154.963	154.975	155.221	154.963	155.233	0	0
1195.1	291.585	197.273	197.273	197.273	197.294	197.671	197.273	197.691	0	0
1195.2	291.485	161.138	161.138	161.138	161.174	161.742	161.138	161.777	0	0
1195.3	291.385	125.925	125.925	125.925	125.985	126.828	125.925	126.889	0	0
1195.4	291.285	221.16	221.16	221.16	221.261	222.496	221.16	222.597	0	0
1195.5	291.185	114.381	114.381	114.381	114.546	116.326	114.381	116.491	0	0
