C1s Scan
	Characteristic Energy eV	1486.68	Acquisition Time s	0.05
KE_C1s Scan	BE_C1s Scan	CPS_C1s Scan	C-C/C-H_1_C1s Scan	C-O_2_C1s Scan	C=O_3_C1s Scan	O-C=O_4_C1s Scan	Background_C1s Scan	Envelope_C1s Scan	Normalised_Residual_C1s Scan	Residual_C1s Scan
1188.89	297.786	1444.07	1444.07	1444.07	1444.07	1444.07	1444.07	1444.07	0	0
1188.99	297.686	1202.43	1202.43	1202.43	1202.43	1202.43	1202.43	1202.43	0	0
1189.09	297.586	1284.01	1284.01	1284.01	1284.01	1284.01	1284.01	1284.01	0	0
1189.19	297.486	1171.61	1171.61	1171.61	1171.61	1171.61	1171.61	1171.61	0	0
1189.29	297.386	1149.7	1149.7	1149.7	1149.7	1149.7	1149.7	1149.7	0	0
1189.39	297.286	1196.88	1196.88	1196.88	1196.88	1196.88	1196.88	1196.88	0	0
1189.49	297.186	1080.56	1080.56	1080.56	1080.56	1080.56	1080.56	1080.56	0	0
1189.59	297.086	1235.31	1235.31	1235.31	1235.31	1235.31	1235.31	1235.31	0	0
1189.69	296.986	1377.7	1377.7	1377.7	1377.7	1377.7	1377.7	1377.7	0	0
1189.79	296.886	1109.14	1109.14	1109.14	1109.14	1109.14	1109.14	1109.14	0	0
1189.89	296.786	1351.43	1351.43	1351.43	1351.43	1351.43	1351.43	1351.43	0	0
1189.99	296.686	1168.24	1168.24	1168.24	1168.24	1168.24	1168.24	1168.24	0	0
1190.09	296.586	1234.84	1234.84	1234.84	1234.84	1234.84	1234.84	1234.84	0	0
1190.19	296.486	1327.18	1327.18	1327.18	1327.18	1327.18	1327.18	1327.18	0	0
1190.29	296.386	1249.94	1249.94	1249.94	1249.94	1249.94	1249.94	1249.94	0	0
1190.39	296.286	1232.61	1232.61	1232.61	1232.61	1232.61	1232.61	1232.61	0	0
1190.49	296.186	1097.66	1097.66	1097.66	1097.66	1097.66	1097.66	1097.66	0	0
1190.59	296.086	1136.08	1136.08	1136.08	1136.08	1136.08	1136.08	1136.08	0	0
1190.69	295.986	1017.2	1017.2	1017.2	1017.2	1017.2	1017.2	1017.2	0	0
1190.79	295.886	959.876	959.876	959.876	959.876	959.876	959.876	959.876	0	0
1190.89	295.786	1090.81	1090.81	1090.81	1090.81	1090.81	1090.81	1090.81	0	0
1190.99	295.686	1011.75	1011.75	1011.75	1011.75	1011.75	1011.75	1011.75	0	0
1191.09	295.586	1199.21	1199.21	1199.21	1199.21	1199.21	1199.21	1199.21	0	0
1191.19	295.486	1025.2	1025.2	1025.2	1025.2	1025.2	1025.2	1025.2	0	0
1191.29	295.386	892.54	892.54	892.54	892.54	892.54	892.54	892.54	0	0
1191.39	295.286	977.962	977.962	977.962	977.962	977.962	977.962	977.962	0	0
1191.49	295.186	923.2	923.2	923.2	923.2	923.2	923.2	923.2	0	0
1191.59	295.086	593.538	593.538	593.538	593.538	593.538	593.538	593.538	0	0
1191.69	294.986	953.22	953.22	953.22	953.22	953.22	953.22	953.22	0	0
1191.79	294.886	926.048	926.048	926.048	926.048	926.048	926.048	926.048	0	0
1191.89	294.786	866.336	866.336	866.336	866.336	866.336	866.336	866.336	0	0
1191.99	294.686	809.324	809.324	809.324	809.324	809.324	809.324	809.324	0	0
1192.09	294.586	879.394	879.394	879.394	879.394	879.394	879.394	879.394	0	0
1192.19	294.486	552.786	552.786	552.786	552.786	552.786	552.786	552.786	0	0
1192.29	294.386	922.658	922.658	922.658	922.658	922.658	922.658	922.658	0	0
1192.39	294.286	790.008	790.008	790.008	790.008	790.008	790.008	790.008	0	0
1192.49	294.186	725.698	725.698	725.698	725.698	725.698	725.698	725.698	0	0
1192.59	294.086	623.246	623.246	623.246	623.246	623.246	623.246	623.246	0	0
1192.69	293.986	436.634	436.634	436.634	436.634	436.634	436.634	436.634	0	0
1192.79	293.886	719.22	719.22	719.22	719.22	719.22	719.22	719.22	0	0
1192.89	293.786	641.806	641.806	641.806	641.806	641.806	641.806	641.806	0	0
1192.99	293.686	674.75	674.75	674.75	674.75	674.75	674.75	674.75	0	0
1193.09	293.586	771.248	771.248	771.248	771.248	771.248	771.248	771.248	0	0
1193.19	293.486	577.716	577.716	577.716	577.716	577.716	577.716	577.716	0	0
1193.29	293.386	411.688	411.688	411.688	411.688	411.688	411.688	411.688	0	0
1193.39	293.286	592.618	592.618	592.618	592.618	592.618	592.618	592.618	0	0
1193.49	293.186	742.436	742.436	742.436	742.436	742.436	742.436	742.436	0	0
1193.59	293.086	393.426	393.426	393.426	393.426	393.426	393.426	393.426	0	0
1193.69	292.986	609.058	609.058	609.058	609.058	609.058	609.058	609.058	0	0
1193.79	292.886	541.706	541.706	541.706	541.706	541.706	541.706	541.706	0	0
1193.89	292.786	534.304	534.304	534.304	534.304	534.304	534.304	534.304	0	0
1193.99	292.686	409.822	409.822	409.822	409.822	409.823	409.822	409.823	0	0
1194.09	292.586	396.628	396.628	396.628	396.628	396.629	396.628	396.629	0	0
1194.19	292.486	458.998	458.998	458.998	458.998	459	458.998	459	0	0
1194.29	292.386	325.57	325.57	325.57	325.57	325.574	325.57	325.574	0	0
1194.39	292.286	377.344	377.344	377.344	377.344	377.352	377.344	377.352	0	0
1194.49	292.186	319.238	319.238	319.238	319.238	319.253	319.238	319.253	0	0
1194.59	292.086	422.726	422.726	422.726	422.726	422.753	422.726	422.753	0	0
1194.69	291.986	510.884	510.884	510.884	510.885	510.932	510.884	510.933	0	0
1194.79	291.886	282.036	282.036	282.036	282.037	282.12	282.036	282.121	0	0
1194.89	291.786	364.658	364.658	364.658	364.66	364.801	364.658	364.803	0	0
1194.99	291.686	240.606	240.606	240.606	240.611	240.846	240.606	240.851	0	0
1195.09	291.586	436.774	436.774	436.774	436.783	437.172	436.774	437.181	0	0
1195.19	291.486	487.462	487.462	487.462	487.48	488.108	487.462	488.126	0	0
1195.29	291.386	352.178	352.178	352.178	352.212	353.208	352.178	353.242	0	0
1195.39	291.286	407.428	407.428	407.428	407.492	409.05	407.428	409.114	0	0
1195.49	291.186	543.46	543.46	543.46	543.578	545.968	543.46	546.086	0	0
1195.59	291.086	507.434	428.226	428.226	428.439	432.032	428.226	432.245	-0.746358	-3.75943
1195.69	290.986	233.836	428.184	428.184	428.562	433.86	428.184	434.238	2.93043	10.0201
1195.79	290.886	464.2	428.177	428.177	428.838	436.52	428.177	437.181	-0.280411	-1.35093
1195.89	290.786	347.934	428.159	428.159	429.294	440.2	428.159	441.335	1.11966	4.67004
1195.99	290.686	419.958	428.158	428.158	430.069	445.214	428.158	447.126	0.296441	1.3584
1196.09	290.586	360.026	428.143	428.143	431.312	451.873	428.143	455.042	1.11973	4.75079
1196.19	290.486	404.614	428.138	428.138	433.318	460.611	428.138	465.791	0.680069	3.05885
1196.29	290.386	494.22	428.124	428.124	436.435	471.704	428.124	480.015	-0.142882	-0.71027
1196.39	290.286	331.996	428.103	428.103	441.191	485.445	428.103	498.534	2.04377	8.32689
1196.49	290.186	397.526	428.096	428.097	448.383	502.062	428.096	522.349	1.3999	6.24115
1196.59	290.086	684.466	428.041	428.042	459.014	521.553	428.041	552.527	-1.12767	-6.59697
1196.69	289.986	839.34	427.953	427.954	474.376	543.592	427.953	590.018	-1.92432	-12.4661
1196.79	289.886	685.266	427.897	427.9	496.217	567.667	427.897	635.99	-0.420909	-2.46378
1196.89	289.786	584.898	427.863	427.87	526.776	592.825	427.863	691.743	0.987872	5.34227
1196.99	289.686	679.934	427.809	427.822	568.669	617.652	427.809	758.524	0.673937	3.9295
1197.09	289.586	876.646	427.712	427.738	624.582	640.497	427.712	837.392	-0.296453	-1.9627
1197.19	289.486	890.774	427.613	427.661	697.637	659.683	427.613	929.756	0.292053	1.94908
1197.29	289.386	1161.48	427.455	427.545	791.264	673.466	427.455	1037.37	-0.814355	-6.20591
1197.39	289.286	1156.74	427.298	427.466	908.388	680.479	427.298	1161.74	0.032853	0.249849
1197.49	289.186	1539.3	427.058	427.365	1050.44	680.098	427.058	1303.78	-1.34227	-11.7757
1197.59	289.086	1329.14	426.864	427.414	1217.96	672.466	426.864	1464.12	0.827839	6.74865
1197.69	288.986	1422.22	426.65	427.617	1409.65	658.158	426.65	1642.12	1.30384	10.995
1197.79	288.886	1802.93	426.353	428.029	1620.61	638.398	426.353	1834.33	0.165326	1.5697
1197.89	288.786	2064.46	426	428.861	1842.73	614.998	426	2034.59	-0.146991	-1.49341
1197.99	288.686	2110.34	425.638	430.429	2065.12	589.72	425.638	2234	0.601914	6.18294
1198.09	288.586	2467.32	425.198	433.073	2273.49	564.101	425.198	2420.27	-0.211813	-2.35262
1198.19	288.486	2946.44	424.655	437.406	2451.94	539.486	424.655	2579.53	-1.51147	-18.3457
1198.29	288.386	2749.58	424.154	444.488	2586.1	516.948	424.154	2699.23	-0.214714	-2.51755
1198.39	288.286	2557.64	423.695	455.521	2663.86	497.049	423.695	2769.04	0.934682	10.5698
1198.49	288.186	2811.96	423.181	472.09	2676.11	479.985	423.181	2781.82	-0.127091	-1.50696
1198.59	288.086	2572.98	422.719	496.736	2622.29	465.866	422.718	2739.46	0.733895	8.3241
1198.69	287.986	2622.76	422.247	532.461	2508.36	454.381	422.244	2650.72	0.122068	1.39787
1198.79	287.886	2466.08	421.811	582.923	2344.79	445.28	421.804	2529.39	0.285063	3.1654
1198.89	287.786	2216.36	421.434	652.668	2145.06	438.267	421.417	2393.18	0.839823	8.84082
1198.99	287.686	2535.82	421.004	747.499	1925.52	432.853	420.962	2263.99	-1.20706	-13.5916
1199.09	287.586	2252.32	420.666	873.62	1701.07	428.806	420.568	2162.46	-0.423392	-4.49306
1199.19	287.486	2011.06	420.453	1036.91	1483.84	425.828	420.225	2106.37	0.475215	4.76527
1199.29	287.386	2026.72	420.391	1243.27	1283.47	423.629	419.879	2111.12	0.419214	4.22005
1199.39	287.286	1995.5	420.66	1498.7	1105.64	422.01	419.54	2188.4	0.965562	9.64475
1199.49	287.186	2518.26	421.468	1805.35	952.753	420.686	419.088	2343	-0.780949	-8.7631
1199.59	287.086	2666.56	423.534	2161.78	825.221	419.618	418.604	2574.34	-0.399335	-4.61103
1199.69	286.986	3017.54	427.958	2562.25	722.233	418.679	418.044	2876.99	-0.572142	-7.02774
1199.79	286.886	3527.66	436.813	2995.57	640.712	417.765	417.375	3238.74	-1.08773	-14.4461
1199.89	286.786	3740.64	453.664	3442.18	577.55	416.895	416.659	3640.31	-0.366795	-5.01628
1199.99	286.686	4201.78	484.539	3877.07	529.581	415.984	415.844	4059.64	-0.490324	-7.10698
1200.09	286.586	4412.66	538.807	4271.32	494.147	415.065	414.983	4474.39	0.207789	3.08643
1200.19	286.486	4484.32	631.719	4591.92	468.245	414.154	414.107	4863.72	1.26687	18.97
1200.29	286.386	5667.8	784.316	4810.91	449.326	413.002	412.975	5218.62	-1.33412	-22.4588
1200.39	286.286	5096.42	1029.53	4909.07	435.926	411.982	411.967	5550.6	1.42261	22.7092
1200.49	286.186	5682.88	1407.85	4876.56	426.411	410.84	410.832	5889.16	0.611865	10.3139
1200.59	286.086	6077.7	1976.94	4713.12	419.565	409.616	409.611	6290.4	0.610084	10.6352
