C1s Scan
	Characteristic Energy eV	1486.68	Acquisition Time s	0.05
KE_C1s Scan	BE_C1s Scan	CPS_C1s Scan	C-C/C-H_1_C1s Scan	C-O_2_C1s Scan	C=O_3_C1s Scan	O-C=O_4_C1s Scan	Background_C1s Scan	Envelope_C1s Scan	Normalised_Residual_C1s Scan	Residual_C1s Scan
1188.97	297.707	2239.36	2239.36	2239.36	2239.36	2239.36	2239.36	2239.36	0	0
1189.07	297.607	1884.3	1884.3	1884.3	1884.3	1884.3	1884.3	1884.3	0	0
1189.17	297.507	1681.61	1681.61	1681.61	1681.61	1681.61	1681.61	1681.61	0	0
1189.27	297.407	2154.9	2154.9	2154.9	2154.9	2154.9	2154.9	2154.9	0	0
1189.37	297.307	1993.27	1993.27	1993.27	1993.27	1993.27	1993.27	1993.27	0	0
1189.47	297.207	1928.95	1928.95	1928.95	1928.95	1928.95	1928.95	1928.95	0	0
1189.57	297.107	1905.77	1905.77	1905.77	1905.77	1905.77	1905.77	1905.77	0	0
1189.67	297.007	2102.42	2102.42	2102.42	2102.42	2102.42	2102.42	2102.42	0	0
1189.77	296.907	1676.5	1676.5	1676.5	1676.5	1676.5	1676.5	1676.5	0	0
1189.87	296.807	2067.06	2067.06	2067.06	2067.06	2067.06	2067.06	2067.06	0	0
1189.97	296.707	1834.82	1834.82	1834.82	1834.82	1834.82	1834.82	1834.82	0	0
1190.07	296.607	1614.83	1614.83	1614.83	1614.83	1614.83	1614.83	1614.83	0	0
1190.17	296.507	1537.19	1537.19	1537.19	1537.19	1537.19	1537.19	1537.19	0	0
1190.27	296.407	1795.36	1795.36	1795.36	1795.36	1795.36	1795.36	1795.36	0	0
1190.37	296.307	1766.16	1766.16	1766.16	1766.16	1766.16	1766.16	1766.16	0	0
1190.47	296.207	1596.29	1596.29	1596.29	1596.29	1596.29	1596.29	1596.29	0	0
1190.57	296.107	1815.08	1815.08	1815.08	1815.08	1815.08	1815.08	1815.08	0	0
1190.67	296.007	1683.13	1683.13	1683.13	1683.13	1683.13	1683.13	1683.13	0	0
1190.77	295.907	1647.46	1647.46	1647.46	1647.46	1647.46	1647.46	1647.46	0	0
1190.87	295.807	1676.71	1676.71	1676.71	1676.71	1676.71	1676.71	1676.71	0	0
1190.97	295.707	1236.1	1236.1	1236.1	1236.1	1236.1	1236.1	1236.1	0	0
1191.07	295.607	1280.68	1280.68	1280.68	1280.68	1280.68	1280.68	1280.68	0	0
1191.17	295.507	1353.64	1353.64	1353.64	1353.64	1353.64	1353.64	1353.64	0	0
1191.27	295.407	1431.55	1431.55	1431.55	1431.55	1431.55	1431.55	1431.55	0	0
1191.37	295.307	1235.77	1235.77	1235.77	1235.77	1235.77	1235.77	1235.77	0	0
1191.47	295.207	1358.9	1358.9	1358.9	1358.9	1358.9	1358.9	1358.9	0	0
1191.57	295.107	1312.67	1312.67	1312.67	1312.67	1312.67	1312.67	1312.67	0	0
1191.67	295.007	1256.16	1256.16	1256.16	1256.16	1256.16	1256.16	1256.16	0	0
1191.77	294.907	1237.85	1237.85	1237.85	1237.85	1237.85	1237.85	1237.85	0	0
1191.87	294.807	1104.06	1104.06	1104.06	1104.06	1104.06	1104.06	1104.06	0	0
1191.97	294.707	985.392	985.392	985.392	985.392	985.392	985.392	985.392	0	0
1192.07	294.607	1065.49	1065.49	1065.49	1065.49	1065.49	1065.49	1065.49	0	0
1192.17	294.507	1024.02	1024.02	1024.02	1024.02	1024.02	1024.02	1024.02	0	0
1192.27	294.407	1123.6	1123.6	1123.6	1123.6	1123.6	1123.6	1123.6	0	0
1192.37	294.307	895.724	895.724	895.724	895.724	895.724	895.724	895.724	0	0
1192.47	294.207	1007.93	1007.93	1007.93	1007.93	1007.93	1007.93	1007.93	0	0
1192.57	294.107	795.94	795.94	795.94	795.94	795.94	795.94	795.94	0	0
1192.67	294.007	998.19	998.19	998.19	998.19	998.19	998.19	998.19	0	0
1192.77	293.907	940.804	940.804	940.804	940.804	940.804	940.804	940.804	0	0
1192.87	293.807	1064.6	1064.6	1064.6	1064.6	1064.6	1064.6	1064.6	0	0
1192.97	293.707	897.75	897.75	897.75	897.75	897.75	897.75	897.75	0	0
1193.07	293.607	689.1	689.1	689.1	689.1	689.1	689.1	689.1	0	0
1193.17	293.507	549.306	549.306	549.306	549.306	549.306	549.306	549.306	0	0
1193.27	293.407	716.172	716.172	716.172	716.172	716.172	716.172	716.172	0	0
1193.37	293.307	632.182	632.182	632.182	632.182	632.182	632.182	632.182	0	0
1193.47	293.207	630.152	630.152	630.152	630.152	630.153	630.152	630.153	0	0
1193.57	293.107	621.3	621.3	621.3	621.3	621.301	621.3	621.301	0	0
1193.67	293.007	953.076	953.076	953.076	953.076	953.078	953.076	953.078	0	0
1193.77	292.907	561.228	561.228	561.228	561.228	561.231	561.228	561.231	0	0
1193.87	292.807	714.93	714.93	714.93	714.93	714.936	714.93	714.936	0	0
1193.97	292.707	614.088	614.088	614.088	614.088	614.099	614.088	614.099	0	0
1194.07	292.607	561.828	561.828	561.828	561.828	561.847	561.828	561.847	0	0
1194.17	292.507	465.198	465.198	465.198	465.198	465.231	465.198	465.231	0	0
1194.27	292.407	561.976	561.976	561.976	561.976	562.031	561.976	562.031	0	0
1194.37	292.307	477.634	477.634	477.634	477.634	477.726	477.634	477.726	0	0
1194.47	292.207	513.998	513.998	513.998	513.998	514.15	513.998	514.151	0	0
1194.57	292.107	549.382	549.382	549.382	549.382	549.629	549.382	549.629	0	0
1194.67	292.007	474.29	474.29	474.29	474.291	474.688	474.29	474.688	0	0
1194.77	291.907	574.556	574.556	574.556	574.557	575.184	574.556	575.185	0	0
1194.87	291.807	428.18	428.18	428.18	428.182	429.163	428.18	429.166	0	0
1194.97	291.707	375.686	375.686	375.686	375.69	377.201	375.686	377.205	0	0
1195.07	291.607	421.756	421.756	421.756	421.764	424.06	421.756	424.068	0	0
1195.17	291.507	468.832	468.832	468.832	468.846	472.293	468.832	472.307	0	0
1195.27	291.407	365.696	365.696	365.696	365.72	370.814	365.696	370.838	0	0
1195.37	291.307	420.742	420.742	420.742	420.784	428.236	420.742	428.278	0	0
1195.47	291.207	190.344	190.344	190.344	190.416	201.128	190.344	201.201	0	0
1195.57	291.107	318.084	272.145	272.145	272.268	287.521	272.145	287.643	-0.381656	-1.52205
1195.67	291.007	307.992	272.15	272.15	272.354	293.71	272.15	293.915	-0.179362	-0.703859
1195.77	290.907	305.578	272.154	272.154	272.491	302.024	272.154	302.361	-0.0411505	-0.16085
1195.87	290.807	425.578	272.172	272.172	272.719	312.96	272.172	313.506	-1.21476	-5.60359
1195.97	290.707	301.02	272.176	272.176	273.056	327.075	272.176	327.955	0.347142	1.34676
1196.07	290.607	379.114	272.189	272.189	273.578	345.108	272.189	346.498	-0.37457	-1.63081
1196.17	290.507	525.892	272.219	272.22	274.395	367.523	272.219	369.7	-1.52299	-7.80961
1196.27	290.407	434.996	272.239	272.241	275.589	395.189	272.239	398.542	-0.39083	-1.8227
1196.37	290.307	407.656	272.255	272.259	277.353	428.221	272.255	433.323	0.284253	1.28333
1196.47	290.207	456.008	272.277	272.285	279.934	467.202	272.277	474.866	0.197468	0.942907
1196.57	290.107	549.818	272.311	272.325	283.634	511.821	272.311	523.158	-0.254239	-1.33302
1196.67	290.007	732.862	272.366	272.391	288.945	561.703	272.366	578.307	-1.27661	-7.72777
1196.77	289.907	705.314	272.418	272.463	296.273	615.775	272.418	639.675	-0.552659	-3.28196
1196.87	289.807	815.77	272.484	272.563	306.494	672.372	272.484	706.461	-0.855773	-5.46547
1196.97	289.707	662.198	272.531	272.667	320.221	729.268	272.531	777.094	0.998381	5.74481
1197.07	289.607	726.322	272.586	272.82	338.655	783.827	272.586	850.13	1.02723	6.19041
1197.17	289.507	712.594	272.639	273.033	362.851	832.656	272.639	923.263	1.76467	10.5334
1197.27	289.407	890.928	272.713	273.373	394.139	873.076	272.713	995.162	0.78086	5.2117
1197.37	289.307	1111.03	272.814	273.898	434.088	901.862	272.814	1064.22	-0.314011	-2.34041
1197.47	289.207	1425.7	272.953	274.716	483.734	917.149	272.953	1129.69	-1.75294	-14.8002
1197.57	289.107	1073.17	273.049	275.874	544.962	917.655	273.049	1192.39	0.813776	5.96107
1197.67	289.007	1362.47	273.181	277.641	618.093	903.161	273.181	1252.53	-0.665955	-5.49659
1197.77	288.907	1202.07	273.293	280.264	704.355	875.277	273.293	1313.31	0.71742	5.56191
1197.87	288.807	1251.2	273.41	284.109	803.047	835.412	273.41	1375.75	0.787304	6.22718
1197.97	288.707	1437.93	273.551	289.855	913.354	787.073	273.551	1443.18	0.0309406	0.262351
1198.07	288.607	1450.96	273.693	298.086	1032.92	732.92	273.693	1516.54	0.384971	3.279
1198.17	288.507	1865.55	273.884	310.027	1158.08	676.306	273.884	1596.64	-1.39214	-13.4453
1198.27	288.407	1952.21	274.087	326.809	1283.94	619.9	274.087	1682.48	-1.36508	-13.4867
1198.37	288.307	1697.49	274.259	350.186	1404.58	565.927	274.258	1772.17	0.405306	3.73398
1198.47	288.207	1800.94	274.443	382.381	1512.54	516.023	274.442	1862.06	0.322057	3.0561
1198.57	288.107	1884.11	274.639	425.757	1601.88	471.429	274.636	1949.8	0.338385	3.28435
1198.67	288.007	1746.51	274.821	484.033	1665.4	432.346	274.813	2032.16	1.52839	14.2825
1198.77	287.907	2250.24	275.07	559.935	1699.07	399.346	275.051	2108.27	-0.669237	-7.09871
1198.87	287.807	1797.77	275.282	658.796	1700.07	371.687	275.235	2180.13	2.01648	19.1181
1198.97	287.707	2416.6	275.606	783.61	1667.95	349.296	275.493	2249.99	-0.757867	-8.33067
1199.07	287.607	2480.26	276.023	939.745	1606.27	331.389	275.759	2326.15	-0.691959	-7.70573
1199.17	287.507	2690.44	276.653	1130.53	1518.14	317.375	276.05	2414.55	-1.18935	-13.7945
1199.27	287.407	2556.56	277.66	1358.91	1411.23	306.626	276.324	2525.44	-0.137606	-1.55579
1199.37	287.307	2757.3	279.51	1627.26	1291.48	298.489	276.623	2666.87	-0.385064	-4.52126
1199.47	287.207	2422.84	282.935	1933.16	1166.17	292.495	276.882	2844.11	1.91376	21.0637
1199.57	287.107	3033.66	289.587	2275.22	1041.38	288.176	277.214	3062.72	0.117958	1.45277
1199.67	287.007	3868.64	302.221	2643.88	922.139	285.264	277.647	3320.56	-1.97036	-27.4038
1199.77	286.907	3375.94	325.555	3028.77	811.821	283.231	278.02	3615.32	0.921238	11.9689
1199.87	286.807	3388.62	367.811	3413.97	713.214	281.916	278.395	3941.72	2.1246	27.655
1199.97	286.707	4610.86	442.638	3780.64	626.972	281.265	278.917	4294.77	-1.0409	-15.8047
1200.07	286.607	4587.16	571.113	4107.53	554.051	280.978	279.436	4675.36	0.291196	4.41004
1200.17	286.507	4661.84	785.503	4374.73	493.053	280.967	279.964	5094.36	1.41648	21.6259
1200.27	286.407	6136.78	1133.36	4560.6	443.721	281.31	280.67	5576.98	-1.59789	-27.9899
1200.37	286.307	6403.64	1679.77	4655.95	404.303	281.814	281.408	6177.62	-0.631578	-11.3012
1200.47	286.207	7096.12	2513.25	4646.91	373.523	282.482	282.229	6969.47	-0.336179	-6.33237
1200.57	286.107	8394.46	3740.88	4540.61	350.144	283.362	283.206	8065.38	-0.80314	-16.454
1200.67	286.007	9064.34	5492.53	4341.2	332.567	284.359	284.265	9597.86	1.25305	26.676
