C1s Scan
	Characteristic Energy eV	1486.68	Acquisition Time s	0.05
KE_C1s Scan	BE_C1s Scan	CPS_C1s Scan	C-C/C-H_1_C1s Scan	C-O_2_C1s Scan	C=O_3_C1s Scan	O-C=O_4_C1s Scan	Background_C1s Scan	Envelope_C1s Scan	Normalised_Residual_C1s Scan	Residual_C1s Scan
1188.82	297.86	1417.02	1417.02	1417.02	1417.02	1417.02	1417.02	1417.02	0	0
1188.92	297.76	939.516	939.516	939.516	939.516	939.516	939.516	939.516	0	0
1189.02	297.66	1123.69	1123.69	1123.69	1123.69	1123.69	1123.69	1123.69	0	0
1189.12	297.56	1284.24	1284.24	1284.24	1284.24	1284.24	1284.24	1284.24	0	0
1189.22	297.46	979.432	979.432	979.432	979.432	979.432	979.432	979.432	0	0
1189.32	297.36	1207.27	1207.27	1207.27	1207.27	1207.27	1207.27	1207.27	0	0
1189.42	297.26	1099.58	1099.58	1099.58	1099.58	1099.58	1099.58	1099.58	0	0
1189.52	297.16	1132.39	1132.39	1132.39	1132.39	1132.39	1132.39	1132.39	0	0
1189.62	297.06	916.032	916.032	916.032	916.032	916.032	916.032	916.032	0	0
1189.72	296.96	914.618	914.618	914.618	914.618	914.618	914.618	914.618	0	0
1189.82	296.86	877.888	877.888	877.888	877.888	877.888	877.888	877.888	0	0
1189.92	296.76	842.678	842.678	842.678	842.678	842.678	842.678	842.678	0	0
1190.02	296.66	872.63	872.63	872.63	872.63	872.63	872.63	872.63	0	0
1190.12	296.56	779.198	779.198	779.198	779.198	779.198	779.198	779.198	0	0
1190.22	296.46	1032.12	1032.12	1032.12	1032.12	1032.12	1032.12	1032.12	0	0
1190.32	296.36	842.682	842.682	842.682	842.682	842.682	842.682	842.682	0	0
1190.42	296.26	848.23	848.23	848.23	848.23	848.23	848.23	848.23	0	0
1190.52	296.16	928.704	928.704	928.704	928.704	928.704	928.704	928.704	0	0
1190.62	296.06	879.67	879.67	879.67	879.67	879.67	879.67	879.67	0	0
1190.72	295.96	762.346	762.346	762.346	762.346	762.346	762.346	762.346	0	0
1190.82	295.86	720.016	720.016	720.016	720.016	720.016	720.016	720.016	0	0
1190.92	295.76	748.426	748.426	748.426	748.426	748.426	748.426	748.426	0	0
1191.02	295.66	763.706	763.706	763.706	763.706	763.706	763.706	763.706	0	0
1191.12	295.56	656.868	656.868	656.868	656.868	656.868	656.868	656.868	0	0
1191.22	295.46	658.1	658.1	658.1	658.1	658.1	658.1	658.1	0	0
1191.32	295.36	766.598	766.598	766.598	766.598	766.598	766.598	766.598	0	0
1191.42	295.26	548.872	548.872	548.872	548.872	548.872	548.872	548.872	0	0
1191.52	295.16	747.532	747.532	747.532	747.532	747.532	747.532	747.532	0	0
1191.62	295.06	634.85	634.85	634.85	634.85	634.85	634.85	634.85	0	0
1191.72	294.96	815.368	815.368	815.368	815.368	815.368	815.368	815.368	0	0
1191.82	294.86	680.67	680.67	680.67	680.67	680.67	680.67	680.67	0	0
1191.92	294.76	703.672	703.672	703.672	703.672	703.672	703.672	703.672	0	0
1192.02	294.66	622.856	622.856	622.856	622.856	622.856	622.856	622.856	0	0
1192.12	294.56	605.576	605.576	605.576	605.576	605.576	605.576	605.576	0	0
1192.22	294.46	568.084	568.084	568.084	568.084	568.084	568.084	568.084	0	0
1192.32	294.36	540.466	540.466	540.466	540.466	540.466	540.466	540.466	0	0
1192.42	294.26	715.004	715.004	715.004	715.004	715.004	715.004	715.004	0	0
1192.52	294.16	390.548	390.548	390.548	390.548	390.548	390.548	390.548	0	0
1192.62	294.06	686.912	686.912	686.912	686.912	686.912	686.912	686.912	0	0
1192.72	293.96	494.676	494.676	494.676	494.676	494.676	494.676	494.676	0	0
1192.82	293.86	340.452	340.452	340.452	340.452	340.452	340.452	340.452	0	0
1192.92	293.76	459.754	459.754	459.754	459.754	459.754	459.754	459.754	0	0
1193.02	293.66	463.058	463.058	463.058	463.058	463.058	463.058	463.058	0	0
1193.12	293.56	399.07	399.07	399.07	399.07	399.07	399.07	399.07	0	0
1193.22	293.46	440.934	440.934	440.934	440.934	440.934	440.934	440.934	0	0
1193.32	293.36	394.378	394.378	394.378	394.378	394.378	394.378	394.378	0	0
1193.42	293.26	406.296	406.296	406.296	406.296	406.296	406.296	406.296	0	0
1193.52	293.16	451.908	451.908	451.908	451.908	451.908	451.908	451.908	0	0
1193.62	293.06	394.714	394.714	394.714	394.714	394.714	394.714	394.714	0	0
1193.72	292.96	174.893	174.893	174.893	174.893	174.893	174.893	174.893	0	0
1193.82	292.86	253.404	253.404	253.404	253.404	253.404	253.404	253.404	0	0
1193.92	292.76	335.862	335.862	335.862	335.862	335.862	335.862	335.862	0	0
1194.02	292.66	279.808	279.808	279.808	279.808	279.809	279.808	279.809	0	0
1194.12	292.56	310.484	310.484	310.484	310.484	310.485	310.484	310.485	0	0
1194.22	292.46	164.156	164.156	164.156	164.156	164.159	164.156	164.159	0	0
1194.32	292.36	380.364	380.364	380.364	380.364	380.369	380.364	380.369	0	0
1194.42	292.26	184.725	184.725	184.725	184.725	184.734	184.725	184.734	0	0
1194.52	292.16	230.446	230.446	230.446	230.446	230.462	230.446	230.462	0	0
1194.62	292.06	288.386	288.386	288.386	288.386	288.416	288.386	288.416	0	0
1194.72	291.96	213.606	213.606	213.606	213.606	213.659	213.606	213.659	0	0
1194.82	291.86	195.555	195.555	195.555	195.555	195.646	195.555	195.646	0	0
1194.92	291.76	242.052	242.052	242.052	242.052	242.208	242.052	242.208	0	0
1195.02	291.66	164.388	164.388	164.388	164.389	164.651	164.388	164.652	0	0
1195.12	291.56	288.736	288.736	288.736	288.737	289.171	288.736	289.172	0	0
1195.22	291.46	171.639	171.639	171.639	171.642	172.346	171.639	172.348	0	0
1195.32	291.36	175.995	175.995	175.995	176	177.121	175.995	177.126	0	0
1195.42	291.26	176.47	176.47	176.47	176.479	178.244	176.47	178.254	0	0
1195.52	291.16	292.322	292.322	292.322	292.34	295.065	292.322	295.083	0	0
1195.62	291.06	249.878	196.437	196.437	196.47	200.6	196.437	200.634	-0.69659	-2.46222
1195.72	290.96	47.0804	196.465	196.465	196.526	202.673	196.465	202.734	5.07253	7.7827
1195.82	290.86	260.18	196.477	196.477	196.586	205.604	196.477	205.713	-0.755056	-2.72333
1195.92	290.76	180.483	196.48	196.48	196.672	209.651	196.48	209.843	0.488689	1.46803
1196.02	290.66	165.632	196.485	196.485	196.817	215.144	196.485	215.476	0.866002	2.49216
1196.12	290.56	322.534	196.509	196.509	197.075	222.468	196.509	223.034	-1.23886	-4.975
1196.22	290.46	220.584	196.514	196.514	197.462	232.037	196.514	232.985	0.186703	0.620044
1196.32	290.36	475.604	196.566	196.566	198.124	244.24	196.566	245.798	-2.35626	-11.4903
1196.42	290.26	363.758	196.597	196.597	199.112	259.327	196.597	261.842	-1.19488	-5.09582
1196.52	290.16	314.626	196.619	196.62	200.63	277.533	196.619	281.545	-0.417035	-1.65407
1196.62	290.06	227.518	196.625	196.626	202.903	298.922	196.625	305.201	1.1516	3.88413
1196.72	289.96	368.912	196.657	196.659	206.304	323.162	196.657	332.811	-0.420287	-1.80506
1196.82	289.86	415.858	196.698	196.702	211.257	349.601	196.698	364.164	-0.566827	-2.58469
1196.92	289.76	452.892	196.746	196.754	218.422	377.208	196.746	398.892	-0.567392	-2.70001
1197.02	289.66	384.65	196.781	196.797	228.459	404.464	196.781	436.157	0.587247	2.57536
1197.12	289.56	336.606	196.808	196.838	242.258	429.589	196.808	475.07	1.68756	6.92319
1197.22	289.46	523.97	196.869	196.926	260.912	450.751	196.869	514.85	-0.0890848	-0.455976
1197.32	289.36	520.084	196.929	197.034	285.747	466.063	196.929	554.986	0.342212	1.74509
1197.42	289.26	497.396	196.986	197.176	317.819	473.965	196.986	594.99	0.978487	4.87968
1197.52	289.16	664.59	197.073	197.415	358.302	473.899	197.073	635.47	-0.252576	-1.45598
1197.62	289.06	716.388	197.17	197.772	408.146	465.861	197.17	677.439	-0.32539	-1.94744
1197.72	288.96	894.622	197.301	198.34	468.117	450.574	197.301	722.43	-1.2873	-8.60961
1197.82	288.86	655.008	197.387	199.15	537.632	429.368	197.387	771.377	1.01672	5.81847
1197.92	288.76	784.926	197.497	200.452	615.597	404.265	197.497	825.322	0.322408	2.01978
1198.02	288.66	1109.89	197.667	202.528	699.772	377.179	197.667	884.144	-1.51519	-11.2874
1198.12	288.56	894.73	197.798	205.642	786.362	349.763	197.798	946.171	0.384549	2.57207
1198.22	288.46	985.62	197.945	210.398	870.425	323.575	197.945	1008.51	0.163014	1.14437
1198.32	288.36	918.092	198.08	217.571	946.296	299.6	198.08	1067.31	1.10117	7.46076
1198.42	288.26	1105.19	198.25	228.198	1007.99	278.503	198.25	1118.19	0.087492	0.650386
1198.52	288.16	1105.53	198.421	243.599	1049.59	260.567	198.42	1156.91	0.345538	2.56901
1198.62	288.06	1396.83	198.647	265.686	1067.7	245.851	198.644	1181.95	-1.28561	-10.744
1198.72	287.96	1092.67	198.819	296.758	1060.5	233.972	198.811	1193.61	0.68282	5.04704
1198.82	287.86	1190.87	199.017	339.464	1028.54	224.682	198.997	1194.71	0.0249064	0.192188
1198.92	287.76	1144.96	199.222	396.926	974.659	217.609	199.174	1190.89	0.303549	2.29673
1199.02	287.66	1292.64	199.49	472.978	904.357	212.388	199.379	1191.08	-0.631675	-5.07829
1199.12	287.56	1070.73	199.795	571.505	823.303	208.555	199.542	1204.53	0.914346	6.69014
1199.22	287.46	1378.38	200.323	695.655	737.43	205.893	199.763	1240.01	-0.833343	-6.91819
1199.32	287.36	1171.89	201.159	848.037	652.096	204.048	199.945	1305.51	0.872754	6.68068
1199.42	287.26	1399.71	202.711	1030.59	571.559	202.872	200.169	1407.22	0.0448929	0.375562
1199.52	287.16	1563.28	205.647	1242.55	498.64	202.173	200.424	1547.74	-0.0879224	-0.777326
1199.62	287.06	1870.52	211.093	1479.63	435.131	201.847	200.737	1725.49	-0.749852	-7.25173
1199.72	286.96	2155.4	221.249	1734.57	381.707	201.797	201.103	1936.01	-1.05666	-10.9694
1199.82	286.86	2008.4	239.345	1996.16	337.835	201.869	201.441	2170.89	0.810744	8.12444
1199.92	286.76	2332.98	271.601	2249.04	302.837	202.099	201.84	2420.05	0.403102	4.35366
1200.02	286.66	2854.66	326.838	2475.93	275.774	202.49	202.337	2674.02	-0.75599	-9.03188
1200.12	286.56	2787.82	419.669	2659.04	255.316	202.911	202.821	2928.47	0.595654	7.03252
1200.22	286.46	3025.16	570.268	2781.15	240.184	203.401	203.349	3184.96	0.64965	7.98985
1200.32	286.36	3238.94	808.649	2830.57	229.289	203.947	203.917	3460.7	0.871306	11.0881
1200.42	286.26	3948.82	1173.79	2803.73	221.809	204.635	204.619	3790.11	-0.564757	-7.9356
1200.52	286.16	4275.16	1715.62	2703.21	216.846	205.389	205.381	4224.92	-0.171824	-2.51215
1200.62	286.06	4804.44	2494.47	2537.49	213.75	206.246	206.241	4833.23	0.0928772	1.43951
1200.72	285.96	6134.98	3571.85	2322.68	212.178	207.354	207.351	5692.01	-1.26461	-22.1487
1200.82	285.86	6831.02	5012.09	2077.01	211.647	208.592	208.591	6883.57	0.142164	2.62734
1200.92	285.76	8333.98	6848.97	1818.15	212.017	210.113	210.112	8458.92	0.306028	6.24702
1201.02	285.66	10596.2	9094.93	1562.19	213.222	212.057	212.056	10446.2	-0.325738	-7.49771
1201.12	285.56	12118.5	11682.1	1321.73	214.985	214.285	214.285	12790.3	1.36462	33.5909
1201.22	285.46	15166	14483.4	1105.28	217.498	217.084	217.084	15372	0.374142	10.3028
1201.32	285.36	18903.4	17274.9	917.612	220.824	220.582	220.582	17972.2	-1.51451	-46.5615
1201.42	285.26	19956.6	19760.9	760.535	224.415	224.277	224.277	20297.3	0.539176	17.0318
1201.52	285.16	21462.4	21644.5	632.878	228.33	228.252	228.252	22049.2	0.895574	29.3377
1201.62	285.06	23234.8	22637.2	531.954	232.602	232.559	232.559	22936.7	-0.437365	-14.9073
1201.72	284.96	23472.8	22609.4	454.206	236.933	236.909	236.909	22826.7	-0.942994	-32.3055
1201.82	284.86	21303	21546.2	395.959	240.865	240.853	240.853	21701.3	0.610161	19.9136
1201.92	284.76	20950.6	19625.1	353.513	244.736	244.73	244.73	19733.9	-1.87967	-60.8367
1202.02	284.66	16010.6	17110.2	322.582	247.684	247.681	247.681	17185.1	2.07556	58.7254
1202.12	284.56	14383.5	14317.2	300.953	250.329	250.327	250.327	14367.9	-0.0292098	-0.783334
1202.22	284.46	11316	11530.7	286.12	252.399	252.399	252.399	11564.4	0.52213	12.4197
1202.32	284.36	8563.12	8966.39	276.034	253.955	253.954	253.954	8988.47	1.02781	21.2673
