C1s Scan
	Characteristic Energy eV	1486.68	Acquisition Time s	0.05
KE_C1s Scan	BE_C1s Scan	CPS_C1s Scan	C-C/C-H_1_C1s Scan	C-O_2_C1s Scan	C=O_3_C1s Scan	O-C=O_4_C1s Scan	Background_C1s Scan	Envelope_C1s Scan	Normalised_Residual_C1s Scan	Residual_C1s Scan
1189.46	297.216	1890.03	1890.03	1890.03	1890.03	1890.03	1890.03	1890.03	0	0
1189.56	297.116	1784.9	1784.9	1784.9	1784.9	1784.9	1784.9	1784.9	0	0
1189.66	297.016	1660.04	1660.04	1660.04	1660.04	1660.04	1660.04	1660.04	0	0
1189.76	296.916	1838.89	1838.89	1838.89	1838.89	1838.89	1838.89	1838.89	0	0
1189.86	296.816	1890.05	1890.05	1890.05	1890.05	1890.05	1890.05	1890.05	0	0
1189.96	296.716	2047.02	2047.02	2047.02	2047.02	2047.02	2047.02	2047.02	0	0
1190.06	296.616	1752.51	1752.51	1752.51	1752.51	1752.51	1752.51	1752.51	0	0
1190.16	296.516	1857.71	1857.71	1857.71	1857.71	1857.71	1857.71	1857.71	0	0
1190.26	296.416	1614.47	1614.47	1614.47	1614.47	1614.47	1614.47	1614.47	0	0
1190.36	296.316	1803.88	1803.88	1803.88	1803.88	1803.88	1803.88	1803.88	0	0
1190.46	296.216	2041.24	2041.24	2041.24	2041.24	2041.24	2041.24	2041.24	0	0
1190.56	296.116	1664.7	1664.7	1664.7	1664.7	1664.7	1664.7	1664.7	0	0
1190.66	296.016	1438.32	1438.32	1438.32	1438.32	1438.32	1438.32	1438.32	0	0
1190.76	295.916	1714.19	1714.19	1714.19	1714.19	1714.19	1714.19	1714.19	0	0
1190.86	295.816	1863	1863	1863	1863	1863	1863	1863	0	0
1190.96	295.716	1615.71	1615.71	1615.71	1615.71	1615.71	1615.71	1615.71	0	0
1191.06	295.616	1933.09	1933.09	1933.09	1933.09	1933.09	1933.09	1933.09	0	0
1191.16	295.516	1490.9	1490.9	1490.9	1490.9	1490.9	1490.9	1490.9	0	0
1191.26	295.416	2173	2173	2173	2173	2173	2173	2173	0	0
1191.36	295.316	1704.05	1704.05	1704.05	1704.05	1704.05	1704.05	1704.05	0	0
1191.46	295.216	1927.4	1927.4	1927.4	1927.4	1927.4	1927.4	1927.4	0	0
1191.56	295.116	1859.32	1859.32	1859.32	1859.32	1859.32	1859.32	1859.32	0	0
1191.66	295.016	1667.74	1667.74	1667.74	1667.74	1667.74	1667.74	1667.74	0	0
1191.76	294.916	1615.44	1615.44	1615.44	1615.44	1615.44	1615.44	1615.44	0	0
1191.86	294.816	1836.04	1836.04	1836.04	1836.04	1836.04	1836.04	1836.04	0	0
1191.96	294.716	1656.29	1656.29	1656.29	1656.29	1656.29	1656.29	1656.29	0	0
1192.06	294.616	1741.35	1741.35	1741.35	1741.35	1741.35	1741.35	1741.35	0	0
1192.16	294.516	1584.61	1584.61	1584.61	1584.61	1584.61	1584.61	1584.61	0	0
1192.26	294.416	1922.07	1922.07	1922.07	1922.07	1922.07	1922.07	1922.07	0	0
1192.36	294.316	1931.77	1931.77	1931.77	1931.77	1931.77	1931.77	1931.77	0	0
1192.46	294.216	1526.35	1526.35	1526.35	1526.35	1526.35	1526.35	1526.35	0	0
1192.56	294.116	1432.77	1432.77	1432.77	1432.77	1432.77	1432.77	1432.77	0	0
1192.66	294.016	1611.91	1611.91	1611.91	1611.91	1611.91	1611.91	1611.91	0	0
1192.76	293.916	1635.73	1635.73	1635.73	1635.73	1635.73	1635.73	1635.73	0	0
1192.86	293.816	2215.12	2215.12	2215.12	2215.12	2215.12	2215.12	2215.12	0	0
1192.96	293.716	1762.2	1762.2	1762.2	1762.2	1762.2	1762.2	1762.2	0	0
1193.06	293.616	1512.2	1512.2	1512.2	1512.2	1512.2	1512.2	1512.2	0	0
1193.16	293.516	1422.21	1422.21	1422.21	1422.21	1422.21	1422.21	1422.21	0	0
1193.26	293.416	1740.74	1740.74	1740.74	1740.74	1740.74	1740.74	1740.74	0	0
1193.36	293.316	1560.83	1560.83	1560.83	1560.83	1560.83	1560.83	1560.83	0	0
1193.46	293.216	1651.77	1651.77	1651.77	1651.77	1651.77	1651.77	1651.77	0	0
1193.56	293.116	1560.23	1560.23	1560.23	1560.23	1560.23	1560.23	1560.23	0	0
1193.66	293.016	1768.73	1768.73	1768.73	1768.73	1768.73	1768.73	1768.73	0	0
1193.76	292.916	1537.94	1537.94	1537.94	1537.94	1537.94	1537.94	1537.94	0	0
1193.86	292.816	1592.17	1592.17	1592.17	1592.17	1592.17	1592.17	1592.17	0	0
1193.96	292.716	1589.46	1589.46	1589.46	1589.46	1589.46	1589.46	1589.46	0	0
1194.06	292.616	1982.96	1982.96	1982.96	1982.96	1982.97	1982.96	1982.97	0	0
1194.16	292.516	1658.06	1658.06	1658.06	1658.06	1658.07	1658.06	1658.07	0	0
1194.26	292.416	1408.11	1408.11	1408.11	1408.11	1408.13	1408.11	1408.13	0	0
1194.36	292.316	1529.48	1529.48	1529.48	1529.48	1529.51	1529.48	1529.51	0	0
1194.46	292.216	1370.72	1370.72	1370.72	1370.72	1370.78	1370.72	1370.78	0	0
1194.56	292.116	1642.86	1642.86	1642.86	1642.86	1642.96	1642.86	1642.96	0	0
1194.66	292.016	1654.08	1654.08	1654.08	1654.08	1654.26	1654.08	1654.26	0	0
1194.76	291.916	1486.66	1486.66	1486.66	1486.66	1486.95	1486.66	1486.95	0	0
1194.86	291.816	1182.13	1182.13	1182.13	1182.13	1182.61	1182.13	1182.61	0	0
1194.96	291.716	1323.95	1323.95	1323.95	1323.95	1324.72	1323.95	1324.72	0	0
1195.06	291.616	1502.5	1502.5	1502.5	1502.5	1503.74	1502.5	1503.74	0	0
1195.16	291.516	1191.35	1191.35	1191.35	1191.35	1193.3	1191.35	1193.31	0	0
1195.26	291.416	1539.6	1539.6	1539.6	1539.61	1542.66	1539.6	1542.66	0	0
1195.36	291.316	1333.72	1333.72	1333.72	1333.72	1338.41	1333.72	1338.42	0	0
1195.46	291.216	1563.73	1563.73	1563.73	1563.73	1570.86	1563.73	1570.86	0	0
1195.56	291.116	1453.72	1563.02	1563.02	1563.03	1573.69	1563.02	1573.69	0.703594	5.99857
1195.66	291.016	1671.8	1562.96	1562.96	1562.98	1578.7	1562.96	1578.71	-0.509088	-4.65447
1195.76	290.916	1279.99	1562.81	1562.81	1562.83	1585.7	1562.81	1585.72	1.91082	15.2865
1195.86	290.816	1497.21	1562.77	1562.77	1562.81	1595.62	1562.77	1595.66	0.568902	4.92226
1195.96	290.716	1670.62	1562.71	1562.71	1562.77	1609.17	1562.71	1609.24	-0.335791	-3.06897
1196.06	290.616	1803.3	1562.57	1562.57	1562.68	1627.37	1562.57	1627.48	-0.925787	-8.79082
1196.16	290.516	1711.07	1562.49	1562.49	1562.67	1651.57	1562.49	1651.75	-0.320688	-2.96621
1196.26	290.416	1340.92	1562.37	1562.37	1562.65	1683.02	1562.37	1683.3	2.09071	17.1191
