C1s Scan
	Characteristic Energy eV	1486.68	Acquisition Time s	0.05
KE_C1s Scan	BE_C1s Scan	CPS_C1s Scan	C-C/C-H_1_C1s Scan	C-O_2_C1s Scan	C=O_3_C1s Scan	O-C=O_4_C1s Scan	Background_C1s Scan	Envelope_C1s Scan	Normalised_Residual_C1s Scan	Residual_C1s Scan
1188.93	297.752	1729.25	1729.25	1729.25	1729.25	1729.25	1729.25	1729.25	0	0
1189.03	297.652	2294.58	2294.58	2294.58	2294.58	2294.58	2294.58	2294.58	0	0
1189.13	297.552	1711.21	1711.21	1711.21	1711.21	1711.21	1711.21	1711.21	0	0
1189.23	297.452	1638.02	1638.02	1638.02	1638.02	1638.02	1638.02	1638.02	0	0
1189.33	297.352	1679.65	1679.65	1679.65	1679.65	1679.65	1679.65	1679.65	0	0
1189.43	297.252	1658.17	1658.17	1658.17	1658.17	1658.17	1658.17	1658.17	0	0
1189.53	297.152	1908.98	1908.98	1908.98	1908.98	1908.98	1908.98	1908.98	0	0
1189.63	297.052	1503.33	1503.33	1503.33	1503.33	1503.33	1503.33	1503.33	0	0
1189.73	296.952	1559.22	1559.22	1559.22	1559.22	1559.22	1559.22	1559.22	0	0
1189.83	296.852	1716.8	1716.8	1716.8	1716.8	1716.8	1716.8	1716.8	0	0
1189.93	296.752	1632.29	1632.29	1632.29	1632.29	1632.29	1632.29	1632.29	0	0
1190.03	296.652	1543.04	1543.04	1543.04	1543.04	1543.04	1543.04	1543.04	0	0
1190.13	296.552	1648.52	1648.52	1648.52	1648.52	1648.52	1648.52	1648.52	0	0
1190.23	296.452	1589.18	1589.18	1589.18	1589.18	1589.18	1589.18	1589.18	0	0
1190.33	296.352	1648.37	1648.37	1648.37	1648.37	1648.37	1648.37	1648.37	0	0
1190.43	296.252	1180.5	1180.5	1180.5	1180.5	1180.5	1180.5	1180.5	0	0
1190.53	296.152	1529.63	1529.63	1529.63	1529.63	1529.63	1529.63	1529.63	0	0
1190.63	296.052	1542.12	1542.12	1542.12	1542.12	1542.12	1542.12	1542.12	0	0
1190.73	295.952	1205.09	1205.09	1205.09	1205.09	1205.09	1205.09	1205.09	0	0
1190.83	295.852	1148.68	1148.68	1148.68	1148.68	1148.68	1148.68	1148.68	0	0
1190.93	295.752	1224.07	1224.07	1224.07	1224.07	1224.07	1224.07	1224.07	0	0
1191.03	295.652	1439.67	1439.67	1439.67	1439.67	1439.67	1439.67	1439.67	0	0
1191.13	295.552	1184.34	1184.34	1184.34	1184.34	1184.34	1184.34	1184.34	0	0
1191.23	295.452	1385.1	1385.1	1385.1	1385.1	1385.1	1385.1	1385.1	0	0
1191.33	295.352	1148.53	1148.53	1148.53	1148.53	1148.53	1148.53	1148.53	0	0
1191.43	295.252	1177.9	1177.9	1177.9	1177.9	1177.9	1177.9	1177.9	0	0
1191.53	295.152	1061.38	1061.38	1061.38	1061.38	1061.38	1061.38	1061.38	0	0
1191.63	295.052	1228.19	1228.19	1228.19	1228.19	1228.19	1228.19	1228.19	0	0
1191.73	294.952	1091.02	1091.02	1091.02	1091.02	1091.02	1091.02	1091.02	0	0
1191.83	294.852	1016.99	1016.99	1016.99	1016.99	1016.99	1016.99	1016.99	0	0
1191.93	294.752	1073.72	1073.72	1073.72	1073.72	1073.72	1073.72	1073.72	0	0
1192.03	294.652	1013.06	1013.06	1013.06	1013.06	1013.06	1013.06	1013.06	0	0
1192.13	294.552	870.492	870.492	870.492	870.492	870.492	870.492	870.492	0	0
1192.23	294.452	810.21	810.21	810.21	810.21	810.21	810.21	810.21	0	0
1192.33	294.352	864.152	864.152	864.152	864.152	864.152	864.152	864.152	0	0
1192.43	294.252	1013.67	1013.67	1013.67	1013.67	1013.67	1013.67	1013.67	0	0
1192.53	294.152	922.686	922.686	922.686	922.686	922.686	922.686	922.686	0	0
1192.63	294.052	902.854	902.854	902.854	902.854	902.854	902.854	902.854	0	0
1192.73	293.952	956.39	956.39	956.39	956.39	956.39	956.39	956.39	0	0
1192.83	293.852	724.036	724.036	724.036	724.036	724.036	724.036	724.036	0	0
1192.93	293.752	897.982	897.982	897.982	897.982	897.982	897.982	897.982	0	0
1193.03	293.652	898.68	898.68	898.68	898.68	898.68	898.68	898.68	0	0
1193.13	293.552	726.336	726.336	726.336	726.336	726.336	726.336	726.336	0	0
1193.23	293.452	614.228	614.228	614.228	614.228	614.228	614.228	614.228	0	0
1193.33	293.352	696.232	696.232	696.232	696.232	696.232	696.232	696.232	0	0
1193.43	293.252	649.53	649.53	649.53	649.53	649.53	649.53	649.53	0	0
1193.53	293.152	575.038	575.038	575.038	575.038	575.038	575.038	575.038	0	0
1193.63	293.052	559.426	559.426	559.426	559.426	559.426	559.426	559.426	0	0
1193.73	292.952	553.416	553.416	553.416	553.416	553.416	553.416	553.416	0	0
1193.83	292.852	603.936	603.936	603.936	603.936	603.936	603.936	603.936	0	0
1193.93	292.752	413.142	413.142	413.142	413.142	413.142	413.142	413.142	0	0
1194.03	292.652	715.882	715.882	715.882	715.882	715.882	715.882	715.882	0	0
1194.13	292.552	611.032	611.032	611.032	611.032	611.032	611.032	611.032	0	0
1194.23	292.452	507.282	507.282	507.282	507.282	507.282	507.282	507.282	0	0
1194.33	292.352	416.46	416.46	416.46	416.46	416.46	416.46	416.46	0	0
1194.43	292.252	333.904	333.904	333.904	333.904	333.905	333.904	333.905	0	0
1194.53	292.152	394.088	394.088	394.088	394.088	394.09	394.088	394.09	0	0
1194.63	292.052	382.072	382.072	382.072	382.072	382.075	382.072	382.075	0	0
1194.73	291.952	367.554	367.554	367.554	367.554	367.561	367.554	367.561	0	0
1194.83	291.852	266.678	266.678	266.678	266.678	266.691	266.678	266.691	0	0
1194.93	291.752	337.644	337.644	337.644	337.644	337.669	337.644	337.669	0	0
1195.03	291.652	220.86	220.86	220.86	220.86	220.908	220.86	220.908	0	0
1195.13	291.552	423.162	423.162	423.162	423.162	423.25	423.162	423.25	0	0
1195.23	291.452	368.404	368.404	368.404	368.404	368.564	368.404	368.564	0	0
1195.33	291.352	447.974	447.974	447.974	447.974	448.258	447.974	448.258	0	0
1195.43	291.252	276.856	276.856	276.856	276.856	277.349	276.856	277.349	0	0
1195.53	291.152	267.778	267.778	267.778	267.779	268.619	267.778	268.62	0	0
1195.63	291.052	331.602	291.342	291.342	291.343	292.748	291.342	292.749	-0.477085	-1.94263
1195.73	290.952	274.64	291.343	291.343	291.346	293.648	291.343	293.651	0.256514	0.950556
1195.83	290.852	370.534	291.346	291.346	291.353	295.052	291.346	295.059	-0.876751	-3.77377
1195.93	290.752	317.6	291.348	291.348	291.361	297.188	291.348	297.201	-0.255948	-1.01995
1196.03	290.652	392.94	291.352	291.352	291.378	300.376	291.352	300.402	-1.04386	-4.6269
1196.13	290.552	451.998	291.36	291.36	291.41	305.027	291.36	305.077	-1.54526	-7.34607
1196.23	290.452	349.426	291.363	291.363	291.456	311.649	291.363	311.742	-0.450775	-1.88418
1196.33	290.352	290.958	291.363	291.363	291.536	320.865	291.363	321.038	0.394323	1.50401
1196.43	290.252	348.484	291.365	291.365	291.679	333.389	291.365	333.703	-0.177052	-0.739055
1196.53	290.152	481.114	291.374	291.374	291.932	349.976	291.374	350.533	-1.33119	-6.52903
1196.63	290.052	475.142	291.383	291.383	292.354	371.338	291.383	372.309	-1.05489	-5.14165
1196.73	289.952	342.866	291.385	291.385	293.044	398.04	291.385	399.699	0.686318	2.84166
1196.83	289.852	434.62	291.392	291.392	294.172	430.362	291.392	433.142	-0.0158548	-0.0739096
1196.93	289.752	444.822	291.399	291.4	295.966	468.083	291.399	472.651	0.295041	1.39143
1197.03	289.652	486.02	291.408	291.41	298.764	510.319	291.408	517.676	0.321084	1.58282
1197.13	289.552	530.656	291.419	291.423	303.037	555.367	291.419	566.989	0.352675	1.81663
1197.23	289.452	741.54	291.44	291.448	309.43	600.68	291.44	618.678	-1.00887	-6.14308
1197.33	289.352	577.76	291.454	291.47	318.762	642.962	291.454	670.287	0.860758	4.62637
1197.43	289.252	735.44	291.474	291.508	332.105	678.562	291.474	719.226	-0.13369	-0.810694
