C1s Scan
	Characteristic Energy eV	1486.68	Acquisition Time s	0.05
KE_C1s Scan	BE_C1s Scan	CPS_C1s Scan	C-C/C-H_1_C1s Scan	C-O_2_C1s Scan	C=O_3_C1s Scan	O-C=O_4_C1s Scan	Background_C1s Scan	Envelope_C1s Scan	Normalised_Residual_C1s Scan	Residual_C1s Scan
1195.67	291.01	410.518	440.159	440.159	440.411	450.059	440.159	450.311	0.439166	1.98966
1195.77	290.91	543.552	440.16	440.16	440.568	454.32	440.16	454.729	-0.851907	-4.44117
1195.87	290.81	432.348	440.16	440.16	440.81	460.1	440.16	460.75	0.305435	1.42011
1195.97	290.71	411.504	440.16	440.161	441.189	467.975	440.16	469.005	0.63383	2.87504
1196.07	290.61	436.016	440.16	440.161	441.76	478.343	440.16	479.944	0.470405	2.19638
1196.17	290.51	298.988	440.162	440.163	442.621	491.934	440.162	494.394	2.52695	9.77032
1196.27	290.41	372.182	440.162	440.166	443.896	509.403	440.162	513.14	1.63379	7.04789
1196.37	290.31	578.2	440.163	440.17	445.739	531.372	440.163	536.954	-0.383557	-2.06231
1196.47	290.21	515.51	440.164	440.175	448.429	558.85	440.164	567.126	0.508333	2.58079
1196.57	290.11	596.458	440.166	440.186	452.21	592.146	440.166	604.211	0.0709821	0.387636
1196.67	290.01	624.22	440.167	440.204	457.523	632.022	440.167	649.413	0.225478	1.25967
1196.77	289.91	850.758	440.171	440.235	464.854	678.604	440.171	703.352	-1.13005	-7.37031
1196.87	289.81	908.972	440.175	440.286	474.749	731.653	440.175	766.338	-1.05787	-7.1317
1196.97	289.71	808.99	440.179	440.368	488.129	790.816	440.179	838.956	0.235582	1.4983
1197.07	289.61	926.292	440.183	440.505	505.631	854.526	440.183	920.296	-0.0440551	-0.299817
1197.17	289.51	1154.56	440.19	440.726	528.43	921.04	440.19	1009.82	-0.952532	-7.23724
1197.27	289.41	943.858	440.194	441.079	557.512	987.69	440.194	1105.89	1.17934	8.1017
1197.37	289.31	1055.68	440.2	441.64	593.842	1051.39	440.2	1206.47	1.03777	7.5397
1197.47	289.21	1103.17	440.206	442.512	638.894	1108.37	440.206	1309.36	1.38815	10.3096
1197.57	289.11	1231.28	440.213	443.88	693.045	1155.51	440.213	1412	1.15163	9.036
1197.67	289.01	1727.86	440.225	445.95	757.344	1189.04	440.225	1511.88	-1.16181	-10.7988
1197.77	288.91	1542.71	440.235	449.09	831.697	1206.92	440.235	1607.24	0.367336	3.2262
1197.87	288.81	1659.4	440.247	453.751	915.506	1207.88	440.247	1696.64	0.204425	1.86207
1197.97	288.71	2035.88	440.261	460.547	1007.81	1191.23	440.261	1779.06	-1.27274	-12.841
1198.07	288.61	1965.43	440.275	470.484	1105.88	1159.09	440.275	1854.9	-0.557503	-5.52664
1198.17	288.51	2089.2	440.29	484.522	1206.62	1113.03	440.29	1923.59	-0.810171	-8.28041
1198.27	288.41	1997.33	440.305	504.41	1305.65	1056.71	440.305	1986.16	-0.0558618	-0.558244
1198.37	288.31	1948.71	440.319	531.927	1398.06	993.561	440.318	2042.91	0.477144	4.70987
1198.47	288.21	2252.98	440.336	569.383	1478.02	927.033	440.335	2093.76	-0.750056	-7.96081
1198.57	288.11	1920.57	440.351	620.211	1541.09	860.398	440.349	2141.01	1.12475	11.0219
1198.67	288.01	2185.4	440.372	687.089	1581.87	796.385	440.365	2184.62	-0.0037353	-0.0390459
1198.77	287.91	2031.96	440.398	774.966	1598.07	736.855	440.379	2229.15	0.978172	9.85957
1198.87	287.81	2229.54	440.442	887.566	1588.45	683.142	440.396	2278.41	0.231429	2.44349
1198.97	287.71	2250.1	440.523	1029.48	1552.96	636.091	440.412	2337.82	0.413486	4.38578
1199.07	287.61	2293.98	440.691	1206.44	1495.43	595.578	440.429	2416.86	0.573668	6.14385
1199.17	287.51	2489.1	441.043	1420.77	1418.86	561.784	440.448	2521.12	0.143492	1.60079
1199.27	287.41	2728.58	441.798	1677.81	1329.08	533.911	440.469	2661.19	-0.288484	-3.36958
1199.37	287.31	2927.08	443.353	1977.37	1231.27	511.42	440.492	2841.93	-0.351921	-4.25743
1199.47	287.21	3056.86	446.563	2318.76	1130.54	493.667	440.516	3067.98	0.0449807	0.556094
1199.57	287.11	3796.46	452.874	2698.75	1031.42	479.749	440.547	3341.15	-1.65234	-22.7654
1199.67	287.01	3403.34	465.227	3107.69	937.67	469.181	440.574	3658.05	0.976273	12.7353
1199.77	286.91	4433.88	488.207	3534.38	851.602	461.174	440.611	4013.53	-1.41158	-21.0175
1199.87	286.81	4622.04	530.729	3961.4	774.856	455.235	440.649	4400.27	-0.729401	-11.0884
1199.97	286.71	4539.94	605.426	4368.66	708.316	450.913	440.687	4811.25	0.900382	13.5655
1200.07	286.61	5370.54	735.79	4732.6	651.553	447.784	440.732	5245.53	-0.381435	-6.2505
1200.17	286.51	5218.42	951.953	5033.09	604.649	445.599	440.776	5712.96	1.53079	24.727
1200.27	286.41	6194.2	1306.93	5244.86	566.259	444.075	440.829	6239.64	0.1291	2.27197
1200.37	286.31	6724.18	1861.69	5357.07	535.541	443.044	440.886	6874.7	0.410438	7.52579
1200.47	286.21	7761.98	2716.27	5359.44	511.472	442.372	440.954	7706.7	-0.140305	-2.76404
1200.57	286.11	8712.86	3970.73	5250.32	492.737	441.945	441.03	8832.64	0.28694	5.98903
1200.67	286.01	10144.3	5774.69	5042.09	478.646	441.707	441.119	10413.8	0.598221	13.4728
1200.77	285.91	13337.9	8245.42	4744.28	468.058	441.608	441.237	12575.7	-1.4758	-38.1115
1200.87	285.81	15611.2	11531.9	4382.05	460.299	441.607	441.376	15491.8	-0.213819	-5.9738
1200.97	285.71	19007.1	15679.6	3976.31	454.74	441.689	441.547	19227.7	0.357819	11.0308
1201.07	285.61	23943	20694.6	3549.79	450.809	441.849	441.763	23811.7	-0.189672	-6.56262
1201.17	285.51	29278.2	26388.6	3123.01	448.183	442.079	442.027	29075.8	-0.264497	-10.1199
1201.27	285.41	34709.6	32433	2713.67	446.462	442.373	442.342	34708.5	-0.00134405	-0.055992
1201.37	285.31	39655.6	38301.4	2333.13	445.426	442.72	442.702	40194.5	0.605172	26.9474
1201.47	285.21	44935	43324.8	1990.5	444.891	443.121	443.111	44874	-0.0643559	-3.05046
1201.57	285.11	47540	46869.7	1690.21	444.686	443.549	443.543	48117.6	0.592306	28.8776
1201.67	285.01	49899.6	48364.8	1431.88	444.727	444.001	443.997	49353.4	-0.546729	-27.309
1201.77	284.91	48310.6	47627.5	1216.91	444.894	444.439	444.437	48400.5	0.0914138	4.49281
1201.87	284.81	45489.8	44723.1	1039.36	445.134	444.851	444.85	45317.9	-0.180186	-8.59338
1201.97	284.71	41786	40137.5	896.515	445.404	445.231	445.23	40588.9	-1.30946	-59.8541
1202.07	284.61	34217.2	34475.6	783.489	445.645	445.54	445.54	34813.7	0.721039	29.824
1202.17	284.51	28404.4	28426.8	694.952	445.859	445.797	445.797	28676	0.360395	13.5818
1202.27	284.41	22328.4	22566.7	627.792	446.034	445.998	445.998	22748.5	0.628658	21.0053
1202.37	284.31	17188.7	17294.3	576.718	446.173	446.151	446.151	17424.9	0.4029	11.8115
1202.47	284.21	12839	12845.8	538.911	446.278	446.265	446.265	12938.5	0.196214	4.97142
1202.57	284.11	8895.64	9270.49	511.244	446.35	446.343	446.343	9335.4	1.04258	21.9878
1202.67	284.01	6302.78	6536.75	491.151	446.4	446.397	446.397	6581.51	0.785052	13.9364
1202.77	283.91	4662.56	4520.94	477.035	446.437	446.435	446.435	4551.54	-0.363554	-5.55093
1202.87	283.81	3721.48	3096.4	467.04	446.467	446.465	446.465	3116.97	-2.21579	-30.2254
1202.97	283.71	3062.46	2119.34	460.174	446.49	446.489	446.489	2133.02	-3.75552	-46.4719
1203.07	283.61	2793.82	1474.5	455.496	446.511	446.511	446.511	1483.49	-5.5433	-65.5167
1203.17	283.51	2017.5	1060.13	452.329	446.526	446.525	446.525	1065.94	-4.73715	-47.5782
1203.27	283.41	1689.94	803.305	450.259	446.537	446.537	446.537	807.027	-4.80248	-44.1454
1203.37	283.31	1470.88	648.102	448.89	446.546	446.546	446.546	650.447	-4.78342	-41.0216
1203.47	283.21	1260.32	557.495	448.016	446.554	446.554	446.554	558.957	-4.41759	-35.0679
1203.57	283.11	1171.32	505.904	447.46	446.56	446.56	446.56	506.804	-4.34162	-33.2257
1203.67	283.01	1053.52	477.491	447.111	446.566	446.566	446.566	478.035	-3.96457	-28.7741
1203.77	282.91	941.282	462.234	446.898	446.57	446.57	446.57	462.561	-3.48905	-23.936
1203.87	282.81	850.978	454.3	446.767	446.574	446.574	446.574	454.493	-3.03915	-19.8242
1203.97	282.71	719.544	450.282	446.69	446.577	446.577	446.577	450.395	-2.24362	-13.4575
1204.07	282.61	539.632	448.307	446.643	446.578	446.578	446.578	448.372	-0.878449	-4.563
1204.17	282.51	678.358	447.365	446.617	446.58	446.58	446.58	447.402	-1.98283	-11.5478
1204.27	282.41	539.74	446.927	446.601	446.581	446.581	446.581	446.948	-0.893107	-4.6396
1204.37	282.31	617.714	446.731	446.594	446.582	446.582	446.582	446.742	-1.53821	-8.54858
1204.47	282.21	408.028	446.645	446.589	446.582	446.582	446.582	446.651	0.427548	1.93114
1204.57	282.11	482.312	446.608	446.586	446.583	446.583	446.583	446.611	-0.363493	-1.78503
1204.67	282.01	495.18	446.593	446.585	446.583	446.583	446.583	446.595	-0.488209	-2.42925
1204.77	281.91	650.516	446.589	446.586	446.585	446.585	446.585	446.59	-1.78784	-10.1963
1204.87	281.81	403.08	446.587	446.586	446.585	446.585	446.585	446.587	0.484566	2.17537
1204.97	281.71	329.474	446.587	446.587	446.587	446.587	446.587	446.587	1.44272	5.85567
1205.07	281.61	509.822	446.587	446.587	446.587	446.587	446.587	446.587	-0.626225	-3.16173
1205.17	281.51	540.576	446.588	446.588	446.588	446.588	446.588	446.588	-0.903917	-4.69939
1205.27	281.41	289.366	289.366	289.366	289.366	289.366	289.366	289.366	0	0
