C1s Scan
	Characteristic Energy eV	1486.68	Acquisition Time s	0.05
KE_C1s Scan	BE_C1s Scan	CPS_C1s Scan	C-C/C-H_1_C1s Scan	C-O_2_C1s Scan	C=O_3_C1s Scan	O-C=O_4_C1s Scan	Background_C1s Scan	Envelope_C1s Scan	Normalised_Residual_C1s Scan	Residual_C1s Scan
1188.97	297.713	2432.44	2432.44	2432.44	2432.44	2432.44	2432.44	2432.44	0	0
1189.07	297.613	2395.76	2395.76	2395.76	2395.76	2395.76	2395.76	2395.76	0	0
1189.17	297.513	2290.1	2290.1	2290.1	2290.1	2290.1	2290.1	2290.1	0	0
1189.27	297.413	2240.16	2240.16	2240.16	2240.16	2240.16	2240.16	2240.16	0	0
1189.37	297.313	2126.38	2126.38	2126.38	2126.38	2126.38	2126.38	2126.38	0	0
1189.47	297.213	1982.39	1982.39	1982.39	1982.39	1982.39	1982.39	1982.39	0	0
1189.57	297.113	2263.34	2263.34	2263.34	2263.34	2263.34	2263.34	2263.34	0	0
1189.67	297.013	2017.5	2017.5	2017.5	2017.5	2017.5	2017.5	2017.5	0	0
1189.77	296.913	1990.17	1990.17	1990.17	1990.17	1990.17	1990.17	1990.17	0	0
1189.87	296.813	1959.68	1959.68	1959.68	1959.68	1959.68	1959.68	1959.68	0	0
1189.97	296.713	2272.2	2272.2	2272.2	2272.2	2272.2	2272.2	2272.2	0	0
1190.07	296.613	1905.73	1905.73	1905.73	1905.73	1905.73	1905.73	1905.73	0	0
1190.17	296.513	1964.63	1964.63	1964.63	1964.63	1964.63	1964.63	1964.63	0	0
1190.27	296.413	2332.82	2332.82	2332.82	2332.82	2332.82	2332.82	2332.82	0	0
1190.37	296.313	1952.78	1952.78	1952.78	1952.78	1952.78	1952.78	1952.78	0	0
1190.47	296.213	1874.22	1874.22	1874.22	1874.22	1874.22	1874.22	1874.22	0	0
1190.57	296.113	1816.44	1816.44	1816.44	1816.44	1816.44	1816.44	1816.44	0	0
1190.67	296.013	1893.7	1893.7	1893.7	1893.7	1893.7	1893.7	1893.7	0	0
1190.77	295.913	1789.81	1789.81	1789.81	1789.81	1789.81	1789.81	1789.81	0	0
1190.87	295.813	2162.26	2162.26	2162.26	2162.26	2162.26	2162.26	2162.26	0	0
1190.97	295.713	1469.28	1469.28	1469.28	1469.28	1469.28	1469.28	1469.28	0	0
1191.07	295.613	2248.06	2248.06	2248.06	2248.06	2248.06	2248.06	2248.06	0	0
1191.17	295.513	2019.36	2019.36	2019.36	2019.36	2019.36	2019.36	2019.36	0	0
1191.27	295.413	1877.62	1877.62	1877.62	1877.62	1877.62	1877.62	1877.62	0	0
1191.37	295.313	1831.28	1831.28	1831.28	1831.28	1831.28	1831.28	1831.28	0	0
1191.47	295.213	2094.08	2094.08	2094.08	2094.08	2094.08	2094.08	2094.08	0	0
1191.57	295.113	1603.45	1603.45	1603.45	1603.45	1603.45	1603.45	1603.45	0	0
1191.67	295.013	2082.32	2082.32	2082.32	2082.32	2082.32	2082.32	2082.32	0	0
1191.77	294.913	2110.64	2110.64	2110.64	2110.64	2110.64	2110.64	2110.64	0	0
1191.87	294.813	1621.52	1621.52	1621.52	1621.52	1621.52	1621.52	1621.52	0	0
1191.97	294.713	1564.61	1564.61	1564.61	1564.61	1564.61	1564.61	1564.61	0	0
1192.07	294.613	1815	1815	1815	1815	1815	1815	1815	0	0
1192.17	294.513	1518.72	1518.72	1518.72	1518.72	1518.72	1518.72	1518.72	0	0
1192.27	294.413	1707	1707	1707	1707	1707	1707	1707	0	0
1192.37	294.313	1486.99	1486.99	1486.99	1486.99	1486.99	1486.99	1486.99	0	0
1192.47	294.213	1927.23	1927.23	1927.23	1927.23	1927.23	1927.23	1927.23	0	0
1192.57	294.113	1512.14	1512.14	1512.14	1512.14	1512.14	1512.14	1512.14	0	0
1192.67	294.013	1795.73	1795.73	1795.73	1795.73	1795.73	1795.73	1795.73	0	0
1192.77	293.913	1529.18	1529.18	1529.18	1529.18	1529.18	1529.18	1529.18	0	0
1192.87	293.813	1550	1550	1550	1550	1550	1550	1550	0	0
1192.97	293.713	1583.01	1583.01	1583.01	1583.01	1583.01	1583.01	1583.01	0	0
1193.07	293.613	1528.16	1528.16	1528.16	1528.16	1528.16	1528.16	1528.16	0	0
1193.17	293.513	1823.54	1823.54	1823.54	1823.54	1823.54	1823.54	1823.54	0	0
1193.27	293.413	1415.78	1415.78	1415.78	1415.78	1415.78	1415.78	1415.78	0	0
1193.37	293.313	1615.58	1615.58	1615.58	1615.58	1615.58	1615.58	1615.58	0	0
1193.47	293.213	1599.28	1599.28	1599.28	1599.28	1599.28	1599.28	1599.28	0	0
1193.57	293.113	1396.04	1396.04	1396.04	1396.04	1396.04	1396.04	1396.04	0	0
1193.67	293.013	1250.43	1250.43	1250.43	1250.43	1250.43	1250.43	1250.43	0	0
1193.77	292.913	1647.52	1647.52	1647.52	1647.52	1647.52	1647.52	1647.52	0	0
1193.87	292.813	1378.87	1378.87	1378.87	1378.87	1378.87	1378.87	1378.87	0	0
1193.97	292.713	1529.39	1529.39	1529.39	1529.39	1529.39	1529.39	1529.39	0	0
1194.07	292.613	1907.18	1907.18	1907.18	1907.18	1907.18	1907.18	1907.18	0	0
1194.17	292.513	1453.41	1453.41	1453.41	1453.41	1453.41	1453.41	1453.41	0	0
1194.27	292.413	1535.73	1535.73	1535.73	1535.73	1535.73	1535.73	1535.73	0	0
1194.37	292.313	1535.11	1535.11	1535.11	1535.11	1535.11	1535.11	1535.11	0	0
1194.47	292.213	1385.78	1385.78	1385.78	1385.78	1385.78	1385.78	1385.78	0	0
1194.57	292.113	1282.01	1282.01	1282.01	1282.01	1282.02	1282.01	1282.02	0	0
1194.67	292.013	1604.31	1604.31	1604.31	1604.31	1604.32	1604.31	1604.32	0	0
1194.77	291.913	1377.43	1377.43	1377.43	1377.43	1377.44	1377.43	1377.44	0	0
1194.87	291.813	1672.14	1672.14	1672.14	1672.14	1672.17	1672.14	1672.17	0	0
1194.97	291.713	1552.73	1552.73	1552.73	1552.73	1552.79	1552.73	1552.79	0	0
1195.07	291.613	1459.33	1459.33	1459.33	1459.33	1459.47	1459.33	1459.47	0	0
1195.17	291.513	1439.95	1439.95	1439.95	1439.95	1440.21	1439.95	1440.21	0	0
1195.27	291.413	1560.78	1560.78	1560.78	1560.78	1561.29	1560.78	1561.29	0	0
1195.37	291.313	1585.54	1585.54	1585.54	1585.54	1586.5	1585.54	1586.5	0	0
1195.47	291.213	1399.61	1399.61	1399.61	1399.61	1401.37	1399.61	1401.37	0	0
1195.57	291.113	1361.54	1361.54	1361.54	1361.54	1364.74	1361.54	1364.74	0	0
1195.67	291.013	1393.37	1376.01	1376.01	1376.01	1381.64	1376.01	1381.64	-0.0703068	-0.586835
1195.77	290.913	1373.12	1376.01	1376.01	1376.01	1385.69	1376.01	1385.69	0.0758261	0.628287
1195.87	290.813	1289.53	1375.99	1375.99	1375.99	1392.27	1375.99	1392.28	0.639809	5.13748
1195.97	290.713	1517.49	1375.96	1375.96	1375.96	1402.78	1375.96	1402.78	-0.65843	-5.73531
1196.07	290.613	1586.55	1375.92	1375.92	1375.92	1419.02	1375.92	1419.02	-0.940481	-8.37649
1196.17	290.513	1356.67	1375.92	1375.92	1375.92	1443.51	1375.92	1443.52	0.527214	4.3422
1196.27	290.413	1426.3	1375.91	1375.91	1375.92	1479.38	1375.91	1479.39	0.314366	2.65476
1196.37	290.313	1504.45	1375.88	1375.88	1375.91	1530.74	1375.88	1530.77	0.151735	1.31601
1196.47	290.213	1893.21	1375.78	1375.78	1375.84	1601.93	1375.78	1601.99	-1.49661	-14.5611
1196.57	290.113	1735.23	1375.71	1375.71	1375.83	1697.54	1375.71	1697.66	-0.201642	-1.87821
1196.67	290.013	1441.46	1375.7	1375.7	1375.93	1821.76	1375.7	1821.99	2.24116	19.0265
1196.77	289.913	1910.55	1375.59	1375.59	1376.02	1977.23	1375.59	1977.66	0.343336	3.3557
1196.87	289.813	2125.76	1375.44	1375.44	1376.21	2164.86	1375.44	2165.62	0.193334	1.99319
1196.97	289.713	2363.96	1375.25	1375.25	1376.59	2380.11	1375.25	2381.46	0.0804924	0.875105
1197.07	289.613	2483.68	1375.03	1375.04	1377.34	2614.06	1375.03	2616.38	0.595405	6.63507
1197.17	289.513	2783.36	1374.75	1374.77	1378.61	2852.11	1374.75	2855.99	0.307852	3.63172
1197.27	289.413	3527.26	1374.33	1374.37	1380.64	3074.39	1374.33	3080.75	-1.68113	-22.3257
1197.37	289.313	3300.66	1373.95	1374.03	1384.05	3257.94	1373.95	3268.13	-0.126603	-1.6264
1197.47	289.213	3402.62	1373.55	1373.72	1389.34	3381.71	1373.55	3397.68	-0.0189253	-0.246851
1197.57	289.113	3114.4	1373.2	1373.55	1397.29	3430.09	1373.2	3454.53	1.36283	17.0065
1197.67	289.013	3408.84	1372.8	1373.48	1408.64	3396.46	1372.8	3432.98	0.0924416	1.20686
1197.77	288.913	3901.74	1372.3	1373.58	1424.31	3284.27	1372.3	3337.55	-2.01968	-28.2096
1197.87	288.813	2989.16	1371.98	1374.33	1445.67	3108.85	1371.98	3184.88	0.800465	9.78592
1197.97	288.713	2841.08	1371.7	1375.9	1473.34	2891.31	1371.69	2997.16	0.654767	7.80393
