C1s Scan
	Characteristic Energy eV	1486.68	Acquisition Time s	0.05
KE_C1s Scan	BE_C1s Scan	CPS_C1s Scan	C-C/C-H_1_C1s Scan	C-O_2_C1s Scan	C=O_3_C1s Scan	O-C=O_4_C1s Scan	Background_C1s Scan	Envelope_C1s Scan	Normalised_Residual_C1s Scan	Residual_C1s Scan
1188.95	297.725	1813.58	1813.58	1813.58	1813.58	1813.58	1813.58	1813.58	0	0
1189.05	297.625	1737	1737	1737	1737	1737	1737	1737	0	0
1189.15	297.525	1952.84	1952.84	1952.84	1952.84	1952.84	1952.84	1952.84	0	0
1189.25	297.425	1905.57	1905.57	1905.57	1905.57	1905.57	1905.57	1905.57	0	0
1189.35	297.325	1738.41	1738.41	1738.41	1738.41	1738.41	1738.41	1738.41	0	0
1189.45	297.225	1753.61	1753.61	1753.61	1753.61	1753.61	1753.61	1753.61	0	0
1189.55	297.125	1868.95	1868.95	1868.95	1868.95	1868.95	1868.95	1868.95	0	0
1189.65	297.025	1937.35	1937.35	1937.35	1937.35	1937.35	1937.35	1937.35	0	0
1189.75	296.925	1691.77	1691.77	1691.77	1691.77	1691.77	1691.77	1691.77	0	0
1189.85	296.825	1694.55	1694.55	1694.55	1694.55	1694.55	1694.55	1694.55	0	0
1189.95	296.725	1941.44	1941.44	1941.44	1941.44	1941.44	1941.44	1941.44	0	0
1190.05	296.625	1683.22	1683.22	1683.22	1683.22	1683.22	1683.22	1683.22	0	0
1190.15	296.525	1451.67	1451.67	1451.67	1451.67	1451.67	1451.67	1451.67	0	0
1190.25	296.425	1598.16	1598.16	1598.16	1598.16	1598.16	1598.16	1598.16	0	0
1190.35	296.325	1353.64	1353.64	1353.64	1353.64	1353.64	1353.64	1353.64	0	0
1190.45	296.225	1586.29	1586.29	1586.29	1586.29	1586.29	1586.29	1586.29	0	0
1190.55	296.125	1512.5	1512.5	1512.5	1512.5	1512.5	1512.5	1512.5	0	0
1190.65	296.025	1242.37	1242.37	1242.37	1242.37	1242.37	1242.37	1242.37	0	0
1190.75	295.925	1532.88	1532.88	1532.88	1532.88	1532.88	1532.88	1532.88	0	0
1190.85	295.825	1305.94	1305.94	1305.94	1305.94	1305.94	1305.94	1305.94	0	0
1190.95	295.725	1191.4	1191.4	1191.4	1191.4	1191.4	1191.4	1191.4	0	0
1191.05	295.625	1220.97	1220.97	1220.97	1220.97	1220.97	1220.97	1220.97	0	0
1191.15	295.525	1662.28	1662.28	1662.28	1662.28	1662.28	1662.28	1662.28	0	0
1191.25	295.425	1380.15	1380.15	1380.15	1380.15	1380.15	1380.15	1380.15	0	0
1191.35	295.325	1322.73	1322.73	1322.73	1322.73	1322.73	1322.73	1322.73	0	0
1191.45	295.225	1281.29	1281.29	1281.29	1281.29	1281.29	1281.29	1281.29	0	0
1191.55	295.125	1311.55	1311.55	1311.55	1311.55	1311.55	1311.55	1311.55	0	0
1191.65	295.025	1257.46	1257.46	1257.46	1257.46	1257.46	1257.46	1257.46	0	0
1191.75	294.925	1260.81	1260.81	1260.81	1260.81	1260.81	1260.81	1260.81	0	0
1191.85	294.825	1267.2	1267.2	1267.2	1267.2	1267.2	1267.2	1267.2	0	0
1191.95	294.725	981.518	981.518	981.518	981.518	981.518	981.518	981.518	0	0
1192.05	294.625	988.704	988.704	988.704	988.704	988.704	988.704	988.704	0	0
1192.15	294.525	1109	1109	1109	1109	1109	1109	1109	0	0
1192.25	294.425	1270.36	1270.36	1270.36	1270.36	1270.36	1270.36	1270.36	0	0
1192.35	294.325	983.7	983.7	983.7	983.7	983.7	983.7	983.7	0	0
1192.45	294.225	804.084	804.084	804.084	804.084	804.084	804.084	804.084	0	0
1192.55	294.125	796.558	796.558	796.558	796.558	796.558	796.558	796.558	0	0
1192.65	294.025	754.036	754.036	754.036	754.036	754.036	754.036	754.036	0	0
1192.75	293.925	778.854	778.854	778.854	778.854	778.854	778.854	778.854	0	0
1192.85	293.825	749.074	749.074	749.074	749.074	749.074	749.074	749.074	0	0
1192.95	293.725	861.36	861.36	861.36	861.36	861.36	861.36	861.36	0	0
1193.05	293.625	708.47	708.47	708.47	708.47	708.47	708.47	708.47	0	0
1193.15	293.525	762.9	762.9	762.9	762.9	762.9	762.9	762.9	0	0
1193.25	293.425	624.53	624.53	624.53	624.53	624.53	624.53	624.53	0	0
1193.35	293.325	695.56	695.56	695.56	695.56	695.56	695.56	695.56	0	0
1193.45	293.225	634.382	634.382	634.382	634.382	634.382	634.382	634.382	0	0
1193.55	293.125	544.512	544.512	544.512	544.512	544.512	544.512	544.512	0	0
1193.65	293.025	607.076	607.076	607.076	607.076	607.076	607.076	607.076	0	0
1193.75	292.925	661.278	661.278	661.278	661.278	661.278	661.278	661.278	0	0
1193.85	292.825	444.258	444.258	444.258	444.258	444.258	444.258	444.258	0	0
1193.95	292.725	274.67	274.67	274.67	274.67	274.67	274.67	274.67	0	0
1194.05	292.625	518.328	518.328	518.328	518.328	518.328	518.328	518.328	0	0
1194.15	292.525	464.228	464.228	464.228	464.228	464.228	464.228	464.228	0	0
1194.25	292.425	396.854	396.854	396.854	396.854	396.855	396.854	396.855	0	0
1194.35	292.325	322.416	322.416	322.416	322.416	322.417	322.416	322.417	0	0
1194.45	292.225	471.642	471.642	471.642	471.642	471.644	471.642	471.644	0	0
1194.55	292.125	488.548	488.548	488.548	488.548	488.553	488.548	488.553	0	0
1194.65	292.025	456.196	456.196	456.196	456.196	456.205	456.196	456.205	0	0
1194.75	291.925	273.698	273.698	273.698	273.698	273.715	273.698	273.715	0	0
1194.85	291.825	359.246	359.246	359.246	359.246	359.277	359.246	359.277	0	0
1194.95	291.725	174.629	174.629	174.629	174.629	174.685	174.629	174.685	0	0
1195.05	291.625	425.302	425.302	425.302	425.302	425.401	425.302	425.401	0	0
1195.15	291.525	306.55	306.55	306.55	306.55	306.723	306.55	306.723	0	0
1195.25	291.425	280.24	280.24	280.24	280.24	280.538	280.24	280.539	0	0
1195.35	291.325	180.647	180.647	180.647	180.648	181.153	180.647	181.154	0	0
1195.45	291.225	443.63	443.63	443.63	443.631	444.472	443.63	444.474	0	0
1195.55	291.125	313.738	313.738	313.738	313.741	315.114	313.738	315.117	0	0
1195.65	291.025	348.138	291.519	291.519	291.524	293.74	291.519	293.746	-0.651846	-2.7196
1195.75	290.925	212.668	291.525	291.525	291.535	295.045	291.525	295.056	1.26327	4.11939
1195.85	290.825	215.906	291.53	291.53	291.55	297.007	291.53	297.027	1.23448	4.05604
1195.95	290.725	426.272	291.54	291.54	291.577	299.908	291.54	299.945	-1.36816	-6.31633
1196.05	290.625	328.84	291.543	291.543	291.611	304.159	291.543	304.227	-0.303499	-1.23065
1196.15	290.525	321.4	291.545	291.545	291.667	310.217	291.545	310.339	-0.137963	-0.553058
1196.25	290.425	342.84	291.549	291.549	291.763	318.68	291.549	318.894	-0.28918	-1.19729
1196.35	290.325	335.978	291.552	291.552	291.924	330.276	291.552	330.648	-0.0650264	-0.26652
1196.45	290.225	295.452	291.552	291.552	292.187	345.971	291.552	346.606	0.665454	2.55768
1196.55	290.125	349.77	291.557	291.557	292.62	366.592	291.557	367.656	0.213846	0.894287
1196.65	290.025	476.626	291.57	291.571	293.317	393.075	291.57	394.823	-0.837853	-4.09017
1196.75	289.925	281.14	291.571	291.572	294.408	426.289	291.571	429.127	1.97355	7.39936
1196.85	289.825	374.1	291.577	291.579	296.101	467.093	291.577	471.62	1.12741	4.87599
1196.95	289.725	609.566	291.6	291.604	298.682	515.54	291.6	522.626	-0.787401	-4.34702
1197.05	289.625	418.85	291.61	291.617	302.494	571.251	291.61	582.143	1.78412	8.16466
1197.15	289.525	714.708	291.641	291.656	308.153	633.185	291.641	649.712	-0.543633	-3.24979
1197.25	289.425	720.216	291.672	291.702	316.263	699.251	291.672	723.872	0.030463	0.182805
1197.35	289.325	1043.48	291.727	291.784	327.684	766.215	291.727	802.227	-1.66997	-12.0624
1197.45	289.225	979.082	291.778	291.883	343.411	830.119	291.778	881.858	-0.694781	-4.86119
1197.55	289.125	720.442	291.809	292.003	364.843	886.385	291.809	959.613	1.99248	11.9585
1197.65	289.025	947.466	291.857	292.206	393.227	930.126	291.857	1031.85	0.612968	4.21895
1197.75	288.925	1294.23	291.931	292.55	429.981	957.703	291.931	1096.37	-1.22982	-9.8931
1197.85	288.825	1281.13	292.004	293.087	476.466	966.515	292.004	1152.06	-0.806338	-6.45355
1197.95	288.725	993.246	292.055	293.915	534.117	955.481	292.055	1199.4	1.4627	10.3078
1198.05	288.625	1028.55	292.109	295.242	603.261	925.484	292.109	1239.77	1.47264	10.5607
1198.15	288.525	1454.57	292.195	297.392	683.757	879.875	292.195	1276.64	-1.04324	-8.89685
1198.25	288.425	1146.59	292.257	300.753	774.369	822.592	292.257	1313.2	1.1002	8.33032
1198.35	288.325	1565.36	292.351	305.981	872.637	758.188	292.351	1352.1	-1.20525	-10.6627
1198.45	288.225	1401.41	292.432	313.897	974.073	691.24	292.432	1394.35	-0.0422207	-0.353422
1198.55	288.125	1550.96	292.525	325.816	1073.19	625.73	292.524	1439.69	-0.631776	-5.56351
1198.65	288.025	1467.17	292.612	343.44	1163.35	564.559	292.611	1486.13	0.110682	0.947982
1198.75	287.925	1409.82	292.695	368.88	1237	509.784	292.693	1530.28	0.717391	6.02313
1198.85	287.825	1610.78	292.796	404.919	1288.12	462.55	292.789	1570.01	-0.227153	-2.03856
1198.95	287.725	1530.07	292.899	455.298	1311.99	422.93	292.88	1604.48	0.425373	3.72058
1199.05	287.625	1731.08	293.033	524.299	1306.09	390.632	292.986	1635.1	-0.515852	-4.7992
1199.15	287.525	1524.7	293.195	616.397	1270.47	365.042	293.076	1665.87	0.808421	7.05854
1199.25	287.425	1594.63	293.46	736.686	1209.38	345.291	293.172	1705.3	0.619716	5.53359
1199.35	287.325	1871.06	293.962	891.069	1128.34	330.335	293.288	1763.84	-0.55427	-5.36106
1199.45	287.225	1829.22	294.944	1083.99	1033.92	319.247	293.4	1851.9	0.118611	1.13434
1199.55	287.125	2012	296.947	1318.1	933.251	311.261	293.527	1978.98	-0.164593	-1.65086
1199.65	287.025	2129.88	300.976	1594.15	832.787	305.637	293.661	2152.56	0.109894	1.13407
1199.75	286.925	2464.34	309.141	1910.22	737.477	301.761	293.821	2377.14	-0.392782	-4.36001
1199.85	286.825	2617.28	324.987	2258.19	650.928	299.16	293.991	2651.29	0.148631	1.70028
1199.95	286.725	2941.18	354.944	2624.84	575.391	297.498	294.186	2970.12	0.119316	1.44692
1200.05	286.625	3618.24	410.609	2992.25	511.411	296.52	294.43	3327.51	-1.08076	-14.5367
1200.15	286.525	3955.02	509.572	3336.82	458.761	295.994	294.698	3717.05	-0.846105	-11.8983
1200.25	286.425	3989.7	680.796	3632.67	416.689	295.757	294.97	4141	0.53562	7.56505
1200.35	286.325	4301.12	969.077	3855.76	383.996	295.736	295.264	4618.77	1.08305	15.8826
1200.45	286.225	4784.8	1434.6	3986.07	359.074	295.872	295.593	5188.83	1.30608	20.2017
1200.55	286.125	6061.02	2166.11	4008.31	340.59	296.178	296.017	5923.14	-0.396006	-6.89382
1200.65	286.025	7031.44	3274.85	3922.06	327.282	296.602	296.511	6931.26	-0.267138	-5.00891
1200.75	285.925	8048.06	4886.11	3736.68	317.988	297.131	297.08	8346.66	0.744269	14.93
1200.85	285.825	10276.1	7153.14	3469.35	311.761	297.841	297.813	10338.7	0.13791	3.12605
1200.95	285.725	13596.8	10196.7	3142.21	307.925	298.804	298.789	13049.3	-1.05002	-27.3779
1201.05	285.625	16197.4	14087	2782.63	305.846	299.964	299.956	16575.5	0.664353	18.9063
1201.15	285.525	21720.4	18822	2415	305.268	301.533	301.528	20939.2	-1.18525	-39.0598
1201.25	285.425	26465.6	24206.6	2059.33	305.78	303.451	303.449	25964.8	-0.68833	-25.0393
1201.35	285.325	31308.8	29881.9	1731.78	307.151	305.726	305.725	31309.4	0.00072873	0.0288327
1201.45	285.225	35453.8	35284.7	1441.49	309.165	308.306	308.305	36418.8	1.14594	48.2478
1201.55	285.125	40896.8	39746.6	1192.84	311.795	311.285	311.285	40628.7	-0.296494	-13.4074
1201.65	285.025	43234	42609.6	986.21	314.733	314.436	314.436	43281.6	0.051229	2.38184
1201.75	284.925	42469.6	43376.1	820.262	317.7	317.53	317.53	43879	1.52924	70.4693
1201.85	284.825	42303.8	41954.6	689.764	320.708	320.612	320.612	42323.8	0.0217782	1.0016
