C1s Scan
	Characteristic Energy eV	1486.68	Acquisition Time s	0.05
KE_C1s Scan	BE_C1s Scan	CPS_C1s Scan	C-C/C-H_1_C1s Scan	C-O_2_C1s Scan	C=O_3_C1s Scan	O-C=O_4_C1s Scan	Background_C1s Scan	Envelope_C1s Scan	Normalised_Residual_C1s Scan	Residual_C1s Scan
1189.44	297.241	3026.82	3026.82	3026.82	3026.82	3026.82	3026.82	3026.82	0	0
1189.54	297.141	3076.58	3076.58	3076.58	3076.58	3076.58	3076.58	3076.58	0	0
1189.64	297.041	3172.92	3172.92	3172.92	3172.92	3172.92	3172.92	3172.92	0	0
1189.74	296.941	3192.16	3192.16	3192.16	3192.16	3192.16	3192.16	3192.16	0	0
1189.84	296.841	3082.56	3082.56	3082.56	3082.56	3082.56	3082.56	3082.56	0	0
1189.94	296.741	3136.72	3136.72	3136.72	3136.72	3136.72	3136.72	3136.72	0	0
1190.04	296.641	3180.28	3180.28	3180.28	3180.28	3180.28	3180.28	3180.28	0	0
1190.14	296.541	3110.8	3110.8	3110.8	3110.8	3110.8	3110.8	3110.8	0	0
1190.24	296.441	2933.44	2933.44	2933.44	2933.44	2933.44	2933.44	2933.44	0	0
1190.34	296.341	3216.5	3216.5	3216.5	3216.5	3216.5	3216.5	3216.5	0	0
1190.44	296.241	3074.5	3074.5	3074.5	3074.5	3074.5	3074.5	3074.5	0	0
1190.54	296.141	2950.3	2950.3	2950.3	2950.3	2950.3	2950.3	2950.3	0	0
1190.64	296.041	3267.64	3267.64	3267.64	3267.64	3267.64	3267.64	3267.64	0	0
1190.74	295.941	3249.9	3249.9	3249.9	3249.9	3249.9	3249.9	3249.9	0	0
1190.84	295.841	3211.76	3211.76	3211.76	3211.76	3211.76	3211.76	3211.76	0	0
1190.94	295.741	3590.9	3590.9	3590.9	3590.9	3590.9	3590.9	3590.9	0	0
1191.04	295.641	2953.98	2953.98	2953.98	2953.98	2953.98	2953.98	2953.98	0	0
1191.14	295.541	3261.18	3261.18	3261.18	3261.18	3261.18	3261.18	3261.18	0	0
1191.24	295.441	3019.58	3019.58	3019.58	3019.58	3019.58	3019.58	3019.58	0	0
1191.34	295.341	3036.14	3036.14	3036.14	3036.14	3036.14	3036.14	3036.14	0	0
1191.44	295.241	2926.72	2926.72	2926.72	2926.72	2926.72	2926.72	2926.72	0	0
1191.54	295.141	2827.4	2827.4	2827.4	2827.4	2827.4	2827.4	2827.4	0	0
1191.64	295.041	2477.9	2477.9	2477.9	2477.9	2477.9	2477.9	2477.9	0	0
1191.74	294.941	2640.96	2640.96	2640.96	2640.96	2640.96	2640.96	2640.96	0	0
1191.84	294.841	3481.98	3481.98	3481.98	3481.98	3481.98	3481.98	3481.98	0	0
1191.94	294.741	2882.6	2882.6	2882.6	2882.6	2882.6	2882.6	2882.6	0	0
1192.04	294.641	2663.92	2663.92	2663.92	2663.92	2663.92	2663.92	2663.92	0	0
1192.14	294.541	2500.12	2500.12	2500.12	2500.12	2500.12	2500.12	2500.12	0	0
1192.24	294.441	2706.02	2706.02	2706.02	2706.02	2706.02	2706.02	2706.02	0	0
1192.34	294.341	2505.38	2505.38	2505.38	2505.38	2505.38	2505.38	2505.38	0	0
1192.44	294.241	2758.56	2758.56	2758.56	2758.56	2758.56	2758.56	2758.56	0	0
1192.54	294.141	2556.04	2556.04	2556.04	2556.04	2556.04	2556.04	2556.04	0	0
1192.64	294.041	3121.62	3121.62	3121.62	3121.62	3121.62	3121.62	3121.62	0	0
1192.74	293.941	2695.1	2695.1	2695.1	2695.1	2695.1	2695.1	2695.1	0	0
1192.84	293.841	2831.54	2831.54	2831.54	2831.54	2831.54	2831.54	2831.54	0	0
1192.94	293.741	3080.7	3080.7	3080.7	3080.7	3080.7	3080.7	3080.7	0	0
1193.04	293.641	2553.24	2553.24	2553.24	2553.24	2553.24	2553.24	2553.24	0	0
1193.14	293.541	2627.36	2627.36	2627.36	2627.36	2627.36	2627.36	2627.36	0	0
1193.24	293.441	2420.12	2420.12	2420.12	2420.12	2420.12	2420.12	2420.12	0	0
1193.34	293.341	2464.62	2464.62	2464.62	2464.62	2464.62	2464.62	2464.62	0	0
1193.44	293.241	2891.96	2891.96	2891.96	2891.96	2891.96	2891.96	2891.96	0	0
1193.54	293.141	2785.46	2785.46	2785.46	2785.46	2785.46	2785.46	2785.46	0	0
1193.64	293.041	2901.36	2901.36	2901.36	2901.36	2901.36	2901.36	2901.36	0	0
1193.74	292.941	2761.1	2761.1	2761.1	2761.1	2761.1	2761.1	2761.1	0	0
1193.84	292.841	2657.56	2657.56	2657.56	2657.56	2657.56	2657.56	2657.56	0	0
1193.94	292.741	2404.12	2404.12	2404.12	2404.12	2404.12	2404.12	2404.12	0	0
1194.04	292.641	2680.08	2680.08	2680.08	2680.08	2680.09	2680.08	2680.09	0	0
1194.14	292.541	2222.28	2222.28	2222.28	2222.28	2222.29	2222.28	2222.29	0	0
1194.24	292.441	2078.56	2078.56	2078.56	2078.56	2078.58	2078.56	2078.58	0	0
1194.34	292.341	1964.86	1964.86	1964.86	1964.86	1964.89	1964.86	1964.89	0	0
1194.44	292.241	2544.92	2544.92	2544.92	2544.92	2544.98	2544.92	2544.98	0	0
1194.54	292.141	2399.9	2399.9	2399.9	2399.9	2400	2399.9	2400	0	0
1194.64	292.041	2539.2	2539.2	2539.2	2539.2	2539.36	2539.2	2539.37	0	0
1194.74	291.941	2730	2730	2730	2730	2730.28	2730	2730.28	0	0
1194.84	291.841	2387.98	2387.98	2387.98	2387.98	2388.43	2387.98	2388.44	0	0
1194.94	291.741	2900.22	2900.22	2900.22	2900.23	2900.95	2900.22	2900.96	0	0
1195.04	291.641	2746.94	2746.94	2746.94	2746.95	2748.12	2746.94	2748.13	0	0
1195.14	291.541	2434.12	2434.12	2434.12	2434.14	2435.97	2434.12	2435.99	0	0
1195.24	291.441	2737.18	2737.18	2737.18	2737.21	2740.08	2737.18	2740.11	0	0
1195.34	291.341	2469.58	2469.58	2469.58	2469.63	2474.05	2469.58	2474.09	0	0
1195.44	291.241	2317.56	2407.91	2407.91	2407.99	2414.7	2407.91	2414.77	0.451546	4.86075
1195.54	291.141	2436.74	2407.89	2407.89	2408.02	2418.1	2407.89	2418.22	-0.0838708	-0.925764
1195.64	291.041	2383.06	2407.88	2407.88	2408.08	2422.97	2407.88	2423.17	0.183709	2.00531
1195.74	290.941	2083.64	2407.7	2407.7	2408.01	2429.82	2407.7	2430.13	1.69733	17.3245
1195.84	290.841	2186.02	2407.57	2407.57	2408.06	2439.49	2407.57	2439.98	1.21458	12.6981
1195.94	290.741	2367.16	2407.55	2407.55	2408.3	2453.03	2407.55	2453.77	0.398062	4.33061
1196.04	290.641	2298.66	2407.49	2407.49	2408.62	2471.52	2407.49	2472.64	0.81144	8.69919
1196.14	290.541	2632.4	2407.37	2407.37	2409.04	2496.09	2407.37	2497.77	-0.586767	-6.73172
1196.24	290.441	2432.3	2407.35	2407.35	2409.82	2529.07	2407.35	2531.54	0.449939	4.96189
1196.34	290.341	2659.02	2407.21	2407.21	2410.8	2571.61	2407.21	2575.2	-0.363456	-4.19081
1196.44	290.241	2285.42	2407.14	2407.15	2412.29	2626.24	2407.14	2631.39	1.61824	17.2986
1196.54	290.141	2367.3	2407.12	2407.13	2414.42	2695.23	2407.12	2702.54	1.54067	16.7618
1196.64	290.041	2839.34	2406.88	2406.9	2417.07	2779.8	2406.88	2790.01	-0.207004	-2.46645
1196.74	289.941	2885.28	2406.61	2406.65	2420.66	2883.22	2406.61	2897.31	0.0500632	0.601308
1196.84	289.841	3169.34	2406.18	2406.25	2425.32	3005.46	2406.18	3024.65	-0.574687	-7.23438
1196.94	289.741	3053	2405.82	2405.93	2431.46	3147.87	2405.82	3173.62	0.488118	6.03078
1197.04	289.641	3602.7	2405.15	2405.34	2439.13	3309.33	2405.15	3343.49	-0.965641	-12.9603
1197.14	289.541	2726.58	2404.97	2405.29	2449.3	3487.81	2404.97	3532.46	3.451	40.2938
1197.24	289.441	3685.62	2404.26	2404.78	2461.28	3679.04	2404.26	3736.58	0.187712	2.54819
1197.34	289.341	4278.36	2403.21	2404.06	2475.49	3876.28	2403.21	3949.41	-1.12453	-16.4474
1197.44	289.241	3742.22	2402.46	2403.83	2492.61	4072.26	2402.46	4163.79	1.54096	21.0785
1197.54	289.141	4006.24	2401.56	2403.75	2512.36	4256.76	2401.56	4369.74	1.28416	18.1749
1197.64	289.041	4925.46	2400.15	2403.58	2534	4419.48	2400.15	4556.75	-1.17475	-18.4354
1197.74	288.941	4734.84	2398.85	2404.17	2557.8	4548.8	2398.85	4713.07	-0.0707517	-1.08861
1197.84	288.841	5325.4	2397.21	2405.32	2582.61	4637.42	2397.21	4830.94	-1.5151	-24.7231
1197.94	288.741	5017.24	2395.74	2408.04	2607.97	4677.54	2395.74	4902.06	-0.363591	-5.75879
1198.04	288.641	4652.68	2394.48	2412.8	2632.65	4666.61	2394.48	4923.1	0.886486	13.521
1198.14	288.541	5190	2392.92	2419.88	2654.86	4605.84	2392.92	4894.75	-0.916428	-14.7627
