C1s Scan
	Characteristic Energy eV	1486.68	Acquisition Time s	0.05
KE_C1s Scan	BE_C1s Scan	CPS_C1s Scan	C-C/C-H_1_C1s Scan	C-O_2_C1s Scan	C=O_3_C1s Scan	O-C=O_4_C1s Scan	Background_C1s Scan	Envelope_C1s Scan	Normalised_Residual_C1s Scan	Residual_C1s Scan
1195.63	291.05	1037.44	1289.57	1289.57	1289.57	1291.23	1289.57	1291.23	1.7619	12.6896
1195.73	290.95	1068.36	1289.46	1289.46	1289.47	1292.25	1289.46	1292.25	1.53163	11.1943
1195.83	290.85	1594.85	1289.32	1289.32	1289.32	1293.89	1289.32	1293.89	-1.68513	-15.048
1195.93	290.75	1159.64	1289.26	1289.26	1289.26	1296.62	1289.26	1296.62	0.899448	6.84893
1196.03	290.65	1323.14	1289.24	1289.24	1289.25	1300.89	1289.24	1300.9	-0.136719	-1.11203
1196.13	290.55	1282.02	1289.24	1289.24	1289.25	1307.33	1289.24	1307.34	0.15815	1.2662
1196.23	290.45	1520.01	1289.13	1289.13	1289.15	1316.69	1289.13	1316.72	-1.16599	-10.1649
1196.33	290.35	1410.18	1289.07	1289.07	1289.12	1330.24	1289.07	1330.29	-0.475704	-3.99447
1196.43	290.25	1464.89	1288.99	1288.99	1289.07	1349.29	1288.99	1349.37	-0.674885	-5.77587
1196.53	290.15	1486.3	1288.89	1288.89	1289.04	1375.45	1288.89	1375.61	-0.642028	-5.53468
1196.63	290.05	1407.43	1288.83	1288.83	1289.1	1410.59	1288.83	1410.85	0.0203881	0.171031
1196.73	289.95	1565	1288.7	1288.7	1289.14	1456.44	1288.7	1456.88	-0.611114	-5.40585
1196.83	289.85	1571.94	1288.57	1288.57	1289.29	1514.75	1288.57	1515.48	-0.318437	-2.8231
1196.93	289.75	1316.05	1288.55	1288.56	1289.73	1586.88	1288.55	1588.06	1.67659	13.6003
1197.03	289.65	1571.65	1288.42	1288.42	1290.29	1672.94	1288.42	1674.82	0.581867	5.15807
1197.13	289.55	1552.01	1288.29	1288.3	1291.21	1772.15	1288.29	1775.08	1.2661	11.1533
1197.23	289.45	2169.88	1287.87	1287.89	1292.33	1881.56	1287.87	1886.04	-1.36252	-14.1921
1197.33	289.35	1948.53	1287.56	1287.59	1294.24	1996.69	1287.56	2003.41	0.277987	2.74387
1197.43	289.25	2081.96	1287.18	1287.25	1297.02	2110.58	1287.18	2120.49	0.188811	1.92641
1197.53	289.15	2337.06	1286.68	1286.81	1300.87	2214.78	1286.68	2229.11	-0.499326	-5.39764
1197.63	289.05	2247.82	1286.22	1286.46	1306.29	2300.39	1286.22	2320.71	0.343772	3.64448
1197.73	288.95	2382.56	1285.7	1286.13	1313.5	2358.93	1285.7	2387.16	0.0210859	0.230144
1197.83	288.85	2529.54	1285.1	1285.88	1322.79	2384.12	1285.1	2422.59	-0.475491	-5.34746
1197.93	288.75	2348.86	1284.6	1285.95	1334.58	2373.3	1284.6	2424.63	0.349594	3.78859
1198.03	288.65	2356.12	1284.08	1286.4	1348.87	2327.48	1284.08	2394.58	0.177185	1.92314
1198.13	288.55	2540.78	1283.49	1287.36	1365.49	2251.48	1283.48	2337.36	-0.902383	-10.1709
1198.23	288.45	2211.9	1283.04	1289.43	1384.26	2153.18	1283.04	2260.79	0.23246	2.44464
1198.33	288.35	2127.72	1282.64	1292.97	1404.33	2041.39	1282.64	2173.42	0.221545	2.2851
1198.43	288.25	2207.02	1282.21	1298.58	1424.49	1925.04	1282.2	2083.73	-0.58683	-6.16453
1198.53	288.15	1869.46	1281.94	1307.39	1443.49	1811.89	1281.92	1998.96	0.669694	6.4747
1198.63	288.05	1626.63	1281.79	1320.6	1459.65	1707.5	1281.75	1924.28	1.65025	14.8826
1198.73	287.95	2053.7	1281.47	1339.49	1471.1	1615.07	1281.39	1862.98	-0.941059	-9.53609
1198.83	287.85	1714.34	1281.34	1366.4	1476.99	1536.64	1281.18	1817.82	0.558851	5.17404
1198.93	287.75	1929.05	1281.19	1403.38	1476.37	1472.07	1280.87	1790.4	-0.705866	-6.93232
1199.03	287.65	1757.51	1281.25	1453.23	1469.48	1420.67	1280.64	1782.71	0.134421	1.26009
1199.13	287.55	2027.4	1281.43	1518.45	1456.83	1380.7	1280.29	1796.54	-1.14646	-11.5428
1199.23	287.45	1855.78	1282.11	1601.75	1439.9	1350.54	1280.01	1834.27	-0.111682	-1.0758
1199.33	287.35	2019.38	1283.44	1705.06	1420.1	1328.21	1279.66	1897.84	-0.604798	-6.07721
1199.43	287.25	1559.5	1286.22	1829.13	1399.33	1312.29	1279.53	1988.4	2.42855	21.445
1199.53	287.15	2359.68	1290.63	1972.13	1378.4	1300.72	1279.01	2104.86	-1.17298	-12.741
1199.63	287.05	2115.54	1298.37	2130.84	1358.93	1292.72	1278.61	2245.03	0.629523	6.47452
1199.73	286.95	2139.64	1311.16	2298.45	1341.52	1287.2	1278.2	2403.73	1.27665	13.2046
1199.83	286.85	2296.18	1331.67	2465.28	1326.46	1283.34	1277.71	2573.6	1.29458	13.8712
1199.93	286.75	2958.18	1363.53	2619.01	1313.6	1280.37	1276.91	2745.77	-0.873282	-10.6207
1200.03	286.65	3353.7	1412.26	2746.57	1302.93	1278	1275.92	2912	-1.7055	-22.0851
1200.13	286.55	3412.24	1485.27	2835.69	1294.37	1276.13	1274.9	3066.75	-1.3225	-17.2743
1200.23	286.45	2986.78	1592.24	2877.1	1287.83	1274.8	1274.09	3209.71	0.912128	11.1466
1200.33	286.35	3170.58	1744.72	2865.81	1282.69	1273.59	1273.18	3347.27	0.701646	8.83431
1200.43	286.25	3793.52	1956.68	2802.46	1278.43	1272.2	1271.98	3493.83	-1.08801	-14.9844
1200.53	286.15	3410.7	2244.66	2694.44	1275.25	1271.08	1270.96	3672.56	1.00261	13.093
1200.63	286.05	3710.88	2625.27	2552.64	1272.59	1269.86	1269.79	3910.99	0.734534	10.0054
1200.73	285.95	4188.2	3114.43	2389.99	1270.19	1268.44	1268.4	4237.85	0.171537	2.48231
1200.83	285.85	4585.5	3724.57	2219.46	1267.94	1266.84	1266.82	4678.35	0.306613	4.64268
1200.93	285.75	5210.62	4460.8	2052.15	1265.63	1264.95	1264.94	5248.72	0.118008	1.90477
1201.03	285.65	5419.32	5317.26	1896.71	1263.38	1262.96	1262.96	5951.43	1.61628	26.6057
1201.13	285.55	7278.28	6271.61	1757.79	1260.34	1260.09	1260.09	6769.57	-1.33333	-25.4353
1201.23	285.45	8329.64	7284.22	1638.43	1256.86	1256.71	1256.71	7666.09	-1.62573	-33.1777
1201.33	285.35	8919.24	8296.15	1539.25	1253.14	1253.06	1253.06	8582.43	-0.797458	-16.8406
1201.43	285.25	9959.78	9232.31	1458.82	1248.95	1248.9	1248.9	9442.28	-1.15951	-25.8752
1201.53	285.15	10291.4	10010.4	1395.35	1244.62	1244.59	1244.59	10161.2	-0.286958	-6.50939
1201.63	285.05	10347.6	10552.6	1346.4	1240.26	1240.25	1240.25	10658.8	0.683915	15.5564
1201.73	284.95	10653.6	10799.3	1309.02	1235.76	1235.76	1235.76	10872.5	0.474315	10.9471
1201.83	284.85	10264.1	10722.1	1281.03	1231.45	1231.45	1231.45	10771.7	1.12013	25.3756
1201.93	284.75	9480.18	10329.5	1260.41	1227.52	1227.51	1227.51	10362.4	2.02596	44.1086
1202.03	284.65	9505.88	9664.47	1244.98	1223.57	1223.57	1223.57	9685.89	0.412832	9.00026
1202.13	284.55	8728.14	8796.94	1233.65	1219.99	1219.99	1219.99	8810.6	0.197375	4.12324
1202.23	284.45	7903.64	7808.66	1225.36	1216.8	1216.8	1216.8	7817.22	-0.21736	-4.32094
1202.33	284.35	7170.94	6780.79	1219.21	1213.96	1213.96	1213.96	6786.05	-1.01632	-19.2444
1202.43	284.25	5825.28	5782.4	1214.92	1211.76	1211.76	1211.76	5785.57	-0.116335	-1.98542
1202.53	284.15	5283.48	4863.73	1211.69	1209.81	1209.81	1209.81	4865.6	-1.2855	-20.8938
1202.63	284.05	4267.74	4056.36	1209.44	1208.36	1208.36	1208.36	4057.45	-0.719803	-10.5147
1202.73	283.95	4024.62	3373.93	1207.63	1207.01	1207.01	1207.01	3374.55	-2.29131	-32.5036
1202.83	283.85	2966.84	2817.21	1206.52	1206.17	1206.17	1206.17	2817.56	-0.612844	-7.46418
1202.93	283.75	2758.42	2376.81	1205.62	1205.43	1205.43	1205.43	2377	-1.62389	-19.0709
1203.03	283.65	2429.92	2038.37	1204.95	1204.85	1204.85	1204.85	2038.47	-1.77569	-19.5726
1203.13	283.55	2310.06	1785.07	1204.37	1204.32	1204.32	1204.32	1785.13	-2.44217	-26.2466
1203.23	283.45	2082.78	1600.28	1203.93	1203.9	1203.9	1203.9	1600.31	-2.36392	-24.1235
1203.33	283.35	1781.74	1468.73	1203.64	1203.63	1203.63	1203.63	1468.74	-1.65809	-15.65
1203.43	283.25	1840.94	1377.1	1203.33	1203.32	1203.32	1203.32	1377.11	-2.41726	-23.1914
1203.53	283.15	1460.03	1314.87	1203.2	1203.2	1203.2	1203.2	1314.87	-0.849428	-7.25758
1203.63	283.05	1358.72	1273.48	1203.13	1203.12	1203.12	1203.12	1273.48	-0.517082	-4.26196
1203.73	282.95	1462.17	1246.46	1203	1203	1203	1203	1246.46	-1.26141	-10.7855
