C1s Scan
	Characteristic Energy eV	1486.68	Acquisition Time s	0.05
KE_C1s Scan	BE_C1s Scan	CPS_C1s Scan	C-C/C-H_1_C1s Scan	C-O_2_C1s Scan	C=O_3_C1s Scan	O-C=O_4_C1s Scan	Background_C1s Scan	Envelope_C1s Scan	Normalised_Residual_C1s Scan	Residual_C1s Scan
1188.97	297.713	2282.92	2282.92	2282.92	2282.92	2282.92	2282.92	2282.92	0	0
1189.07	297.613	2408.34	2408.34	2408.34	2408.34	2408.34	2408.34	2408.34	0	0
1189.17	297.513	2588.04	2588.04	2588.04	2588.04	2588.04	2588.04	2588.04	0	0
1189.27	297.413	1991.57	1991.57	1991.57	1991.57	1991.57	1991.57	1991.57	0	0
1189.37	297.313	1989.11	1989.11	1989.11	1989.11	1989.11	1989.11	1989.11	0	0
1189.47	297.213	2043.46	2043.46	2043.46	2043.46	2043.46	2043.46	2043.46	0	0
1189.57	297.113	2096.12	2096.12	2096.12	2096.12	2096.12	2096.12	2096.12	0	0
1189.67	297.013	2071.06	2071.06	2071.06	2071.06	2071.06	2071.06	2071.06	0	0
1189.77	296.913	1994.72	1994.72	1994.72	1994.72	1994.72	1994.72	1994.72	0	0
1189.87	296.813	1841.62	1841.62	1841.62	1841.62	1841.62	1841.62	1841.62	0	0
1189.97	296.713	1877.84	1877.84	1877.84	1877.84	1877.84	1877.84	1877.84	0	0
1190.07	296.613	1731.67	1731.67	1731.67	1731.67	1731.67	1731.67	1731.67	0	0
1190.17	296.513	1768.89	1768.89	1768.89	1768.89	1768.89	1768.89	1768.89	0	0
1190.27	296.413	1808.3	1808.3	1808.3	1808.3	1808.3	1808.3	1808.3	0	0
1190.37	296.313	1720.85	1720.85	1720.85	1720.85	1720.85	1720.85	1720.85	0	0
1190.47	296.213	1683.94	1683.94	1683.94	1683.94	1683.94	1683.94	1683.94	0	0
1190.57	296.113	1953.5	1953.5	1953.5	1953.5	1953.5	1953.5	1953.5	0	0
1190.67	296.013	1990.62	1990.62	1990.62	1990.62	1990.62	1990.62	1990.62	0	0
1190.77	295.913	1798.34	1798.34	1798.34	1798.34	1798.34	1798.34	1798.34	0	0
1190.87	295.813	1831.51	1831.51	1831.51	1831.51	1831.51	1831.51	1831.51	0	0
1190.97	295.713	1654.28	1654.28	1654.28	1654.28	1654.28	1654.28	1654.28	0	0
1191.07	295.613	2052.22	2052.22	2052.22	2052.22	2052.22	2052.22	2052.22	0	0
1191.17	295.513	1443.91	1443.91	1443.91	1443.91	1443.91	1443.91	1443.91	0	0
1191.27	295.413	1566.04	1566.04	1566.04	1566.04	1566.04	1566.04	1566.04	0	0
1191.37	295.313	1531.32	1531.32	1531.32	1531.32	1531.32	1531.32	1531.32	0	0
1191.47	295.213	1715.22	1715.22	1715.22	1715.22	1715.22	1715.22	1715.22	0	0
1191.57	295.113	1323.74	1323.74	1323.74	1323.74	1323.74	1323.74	1323.74	0	0
1191.67	295.013	1094.86	1094.86	1094.86	1094.86	1094.86	1094.86	1094.86	0	0
1191.77	294.913	1180.86	1180.86	1180.86	1180.86	1180.86	1180.86	1180.86	0	0
1191.87	294.813	1598.37	1598.37	1598.37	1598.37	1598.37	1598.37	1598.37	0	0
1191.97	294.713	1603.12	1603.12	1603.12	1603.12	1603.12	1603.12	1603.12	0	0
1192.07	294.613	1296.3	1296.3	1296.3	1296.3	1296.3	1296.3	1296.3	0	0
1192.17	294.513	1372.98	1372.98	1372.98	1372.98	1372.98	1372.98	1372.98	0	0
1192.27	294.413	1274.06	1274.06	1274.06	1274.06	1274.06	1274.06	1274.06	0	0
1192.37	294.313	1234.61	1234.61	1234.61	1234.61	1234.61	1234.61	1234.61	0	0
1192.47	294.213	1310.94	1310.94	1310.94	1310.94	1310.94	1310.94	1310.94	0	0
1192.57	294.113	1209.95	1209.95	1209.95	1209.95	1209.95	1209.95	1209.95	0	0
1192.67	294.013	946.324	946.324	946.324	946.324	946.324	946.324	946.324	0	0
1192.77	293.913	1043.5	1043.5	1043.5	1043.5	1043.5	1043.5	1043.5	0	0
1192.87	293.813	1147.42	1147.42	1147.42	1147.42	1147.42	1147.42	1147.42	0	0
1192.97	293.713	1009.08	1009.08	1009.08	1009.08	1009.08	1009.08	1009.08	0	0
1193.07	293.613	883.08	883.08	883.08	883.08	883.08	883.08	883.08	0	0
1193.17	293.513	811.304	811.304	811.304	811.304	811.304	811.304	811.304	0	0
1193.27	293.413	949.414	949.414	949.414	949.414	949.414	949.414	949.414	0	0
1193.37	293.313	800.338	800.338	800.338	800.338	800.338	800.338	800.338	0	0
1193.47	293.213	901.556	901.556	901.556	901.556	901.556	901.556	901.556	0	0
1193.57	293.113	598.184	598.184	598.184	598.184	598.184	598.184	598.184	0	0
1193.67	293.013	729.708	729.708	729.708	729.708	729.708	729.708	729.708	0	0
1193.77	292.913	610.07	610.07	610.07	610.07	610.07	610.07	610.07	0	0
1193.87	292.813	638.284	638.284	638.284	638.284	638.284	638.284	638.284	0	0
1193.97	292.713	560.902	560.902	560.902	560.902	560.902	560.902	560.902	0	0
1194.07	292.613	761.314	761.314	761.314	761.314	761.314	761.314	761.314	0	0
1194.17	292.513	749.598	749.598	749.598	749.598	749.598	749.598	749.598	0	0
1194.27	292.413	705.682	705.682	705.682	705.682	705.683	705.682	705.683	0	0
1194.37	292.313	511.864	511.864	511.864	511.864	511.866	511.864	511.866	0	0
1194.47	292.213	471.87	471.87	471.87	471.87	471.874	471.87	471.874	0	0
1194.57	292.113	527.726	527.726	527.726	527.726	527.734	527.726	527.734	0	0
1194.67	292.013	481.048	481.048	481.048	481.048	481.062	481.048	481.062	0	0
1194.77	291.913	427.49	427.49	427.49	427.49	427.517	427.49	427.517	0	0
1194.87	291.813	474.48	474.48	474.48	474.48	474.528	474.48	474.529	0	0
1194.97	291.713	393.86	393.86	393.86	393.86	393.947	393.86	393.947	0	0
1195.07	291.613	411.65	411.65	411.65	411.651	411.804	411.65	411.804	0	0
1195.17	291.513	433.334	433.334	433.334	433.335	433.601	433.334	433.602	0	0
1195.27	291.413	473.348	473.348	473.348	473.351	473.803	473.348	473.806	0	0
1195.37	291.313	432.05	432.05	432.05	432.056	432.812	432.05	432.818	0	0
1195.47	291.213	358.458	358.458	358.458	358.47	359.719	358.458	359.731	0	0
