C1s Scan
	Characteristic Energy eV	1486.68	Acquisition Time s	0.05
KE_C1s Scan	BE_C1s Scan	CPS_C1s Scan	C-C/C-H_1_C1s Scan	C-O_2_C1s Scan	C=O_3_C1s Scan	O-C=O_4_C1s Scan	Background_C1s Scan	Envelope_C1s Scan	Normalised_Residual_C1s Scan	Residual_C1s Scan
1189.44	297.245	1126.78	1126.78	1126.78	1126.78	1126.78	1126.78	1126.78	0	0
1189.54	297.145	1353.78	1353.78	1353.78	1353.78	1353.78	1353.78	1353.78	0	0
1189.64	297.045	1171.38	1171.38	1171.38	1171.38	1171.38	1171.38	1171.38	0	0
1189.74	296.945	1365.42	1365.42	1365.42	1365.42	1365.42	1365.42	1365.42	0	0
1189.84	296.845	994.306	994.306	994.306	994.306	994.306	994.306	994.306	0	0
1189.94	296.745	1468.3	1468.3	1468.3	1468.3	1468.3	1468.3	1468.3	0	0
1190.04	296.645	1151.72	1151.72	1151.72	1151.72	1151.72	1151.72	1151.72	0	0
1190.14	296.545	1104.87	1104.87	1104.87	1104.87	1104.87	1104.87	1104.87	0	0
1190.24	296.445	1192.52	1192.52	1192.52	1192.52	1192.52	1192.52	1192.52	0	0
1190.34	296.345	1518.72	1518.72	1518.72	1518.72	1518.72	1518.72	1518.72	0	0
1190.44	296.245	1371.08	1371.08	1371.08	1371.08	1371.08	1371.08	1371.08	0	0
1190.54	296.145	1293.26	1293.26	1293.26	1293.26	1293.26	1293.26	1293.26	0	0
1190.64	296.045	1102.22	1102.22	1102.22	1102.22	1102.22	1102.22	1102.22	0	0
1190.74	295.945	1404.74	1404.74	1404.74	1404.74	1404.74	1404.74	1404.74	0	0
1190.84	295.845	1299.46	1299.46	1299.46	1299.46	1299.46	1299.46	1299.46	0	0
1190.94	295.745	1197.77	1197.77	1197.77	1197.77	1197.77	1197.77	1197.77	0	0
1191.04	295.645	1268.56	1268.56	1268.56	1268.56	1268.56	1268.56	1268.56	0	0
1191.14	295.545	1063.65	1063.65	1063.65	1063.65	1063.65	1063.65	1063.65	0	0
1191.24	295.445	1162.73	1162.73	1162.73	1162.73	1162.73	1162.73	1162.73	0	0
1191.34	295.345	1061.31	1061.31	1061.31	1061.31	1061.31	1061.31	1061.31	0	0
1191.44	295.245	1053.64	1053.64	1053.64	1053.64	1053.64	1053.64	1053.64	0	0
1191.54	295.145	1168.01	1168.01	1168.01	1168.01	1168.01	1168.01	1168.01	0	0
1191.64	295.045	1176.45	1176.45	1176.45	1176.45	1176.45	1176.45	1176.45	0	0
1191.74	294.945	1193.37	1193.37	1193.37	1193.37	1193.37	1193.37	1193.37	0	0
1191.84	294.845	1114.31	1114.31	1114.31	1114.31	1114.31	1114.31	1114.31	0	0
1191.94	294.745	1161.9	1161.9	1161.9	1161.9	1161.9	1161.9	1161.9	0	0
1192.04	294.645	1232.29	1232.29	1232.29	1232.29	1232.29	1232.29	1232.29	0	0
1192.14	294.545	1135.31	1135.31	1135.31	1135.31	1135.31	1135.31	1135.31	0	0
1192.24	294.445	1006.2	1006.2	1006.2	1006.2	1006.2	1006.2	1006.2	0	0
1192.34	294.345	774.878	774.878	774.878	774.878	774.878	774.878	774.878	0	0
1192.44	294.245	1254.98	1254.98	1254.98	1254.98	1254.98	1254.98	1254.98	0	0
1192.54	294.145	1102.32	1102.32	1102.32	1102.32	1102.32	1102.32	1102.32	0	0
1192.64	294.045	980.804	980.804	980.804	980.804	980.804	980.804	980.804	0	0
1192.74	293.945	1029.82	1029.82	1029.82	1029.82	1029.82	1029.82	1029.82	0	0
1192.84	293.845	1054.83	1054.83	1054.83	1054.83	1054.83	1054.83	1054.83	0	0
1192.94	293.745	1134.23	1134.23	1134.23	1134.23	1134.23	1134.23	1134.23	0	0
1193.04	293.645	1111.32	1111.32	1111.32	1111.32	1111.32	1111.32	1111.32	0	0
1193.14	293.545	969.018	969.018	969.018	969.018	969.018	969.018	969.018	0	0
1193.24	293.445	739.062	739.062	739.062	739.062	739.062	739.062	739.062	0	0
1193.34	293.345	1376.78	1376.78	1376.78	1376.78	1376.78	1376.78	1376.78	0	0
1193.44	293.245	963.108	963.108	963.108	963.108	963.108	963.108	963.108	0	0
1193.54	293.145	936.33	936.33	936.33	936.33	936.33	936.33	936.33	0	0
1193.64	293.045	947.444	947.444	947.444	947.444	947.444	947.444	947.444	0	0
1193.74	292.945	924.09	924.09	924.09	924.09	924.09	924.09	924.09	0	0
1193.84	292.845	977.622	977.622	977.622	977.622	977.622	977.622	977.622	0	0
1193.94	292.745	903.898	903.898	903.898	903.898	903.898	903.898	903.898	0	0
1194.04	292.645	1190	1190	1190	1190	1190	1190	1190	0	0
1194.14	292.545	1001.16	1001.16	1001.16	1001.16	1001.16	1001.16	1001.16	0	0
1194.24	292.445	987.218	987.218	987.218	987.218	987.22	987.218	987.22	0	0
1194.34	292.345	886.504	886.504	886.504	886.504	886.509	886.504	886.509	0	0
